prog,bird,duration_scaled,frequency_change_scaled,direction_scaled
7564,O,0.322874369,3288.403888,280.7139583
7565,O,0.267749478,3705.714026,-84.51739096
7566,O,0.267749478,4957.64444,29.66778186
7567,O,0.212624584,3438.635538,451.8975433
7568,O,0.125999753,3705.714026,-118.9989127
7569,O,0.220499569,2971.248183,93.07137358
7570,O,0.134999736,3288.403888,278.5084502
7571,O,0.233999543,3839.25327,39.02902357
7572,O,0.2047496,3622.251998,338.362836
7573,O,0.188999631,3255.019078,182.4421598
7574,O,0.299249416,3689.02162,-30.76612295
7575,O,0.141749722,3338.481105,37.95748371
7576,O,0.236249538,3655.636809,-253.4950096
7577,O,0.196874616,3605.559594,84.38767305
7578,O,0.133874738,3522.097566,-89.2245133
7579,O,0.2047496,3605.559594,233.7207636
7580,O,0.181124647,3839.25327,167.1349608
7581,O,0.220499569,3972.792515,-24.0031786
7582,O,0.259874493,3555.482377,-37.05152374
7583,O,0.242999526,3522.097566,95.31876552
7584,O,0.181124647,3371.865916,-134.9408925
7585,O,0.196874616,3722.406431,-90.90332234
7586,O,0.244124522,3722.406431,-32.66150713
7587,O,0.181124647,3505.40516,302.5470808
7588,O,0.141749722,3054.710211,8.221107909
7589,O,0.236249538,4106.331758,-304.7832226
7590,O,0.125999753,3405.250727,-298.1638028
7591,O,0.149624709,3855.945676,189.6546901
7592,O,0.196874616,3071.402617,-4.572120795
7593,O,0.283499447,3204.94186,259.0782578
7594,O,0.141749722,3355.17351,-76.20309251
7595,O,0.269999473,3922.715298,-319.0673566
7596,O,0.2047496,3505.40516,48.89820313
7597,O,0.220499569,3355.17351,-194.2404921
7598,O,0.236249538,3538.789971,176.384166
7599,O,0.212624584,3204.94186,189.9758977
7600,O,0.267749478,3371.865916,214.7114152
7601,O,0.165374678,3488.712755,-85.80178797
7602,O,0.228374553,3472.020349,67.02834991
7603,O,0.233999543,3204.94186,58.82353687
7604,O,0.217687074,3455.327943,-153.443915
7605,O,0.305999403,3522.097566,106.044146
7606,O,0.151874704,2537.24564,164.8673338
7607,O,0.143999719,3638.944405,-387.5806488
7608,O,0.26099949,3288.403888,236.7617146
7609,O,0.172124664,3238.326671,-159.9329693
7610,O,0.174374659,2487.168423,16.57381879
7611,O,0.080999842,3588.867188,-135.9793026
7612,O,0.179999648,3605.559594,564.0735039
7613,O,0.278999456,3505.40516,135.3066964
7614,O,0.224999561,3722.406431,-459.4858668
7615,O,0.251999509,3338.481105,290.0371507
7616,O,0.197999614,3572.174781,169.7305451
7617,O,0.191249626,3421.943132,211.0479419
7618,O,0.172124664,3638.944405,-230.2915893
7619,O,0.146812214,3104.787428,342.6095361
7620,O,0.091124822,3538.789971,-206.2330609
7621,O,0.215999578,3321.788699,338.0417848
7622,O,0.174374659,3522.097566,99.08451326
7623,O,0.136687233,3221.634267,286.0406598
7624,O,0.131624743,3572.174781,538.2751253
7625,O,0.212624584,3622.251998,46.73324825
7626,O,0.213749583,2787.631722,-208.980402
7627,O,0.157499693,3021.3254,-12.95900005
7628,O,0.268311975,3822.560865,-250.5459803
7629,O,0.278999456,3655.636809,-114.7633104
7630,O,0.287999437,3171.55705,137.7182819
7631,O,0.253124505,3405.250727,-82.57073626
7632,O,0.196874616,3555.482377,354.3873882
7633,O,0.212624584,3288.403888,58.18846211
7634,O,0.161999684,3355.17351,-313.5220011
7635,O,0.224999561,3872.638082,-245.6790828
7636,O,0.206999595,3705.714026,195.1026794
7637,O,0.215999578,3071.402617,187.7297358
7638,O,0.16874967,3104.787428,-263.6402955
7639,O,0.163124682,3154.864643,230.648658
7640,O,0.26099949,3672.329216,111.8820858
7641,O,0.215999578,3472.020349,168.3227428
7642,O,0.483749056,3271.711482,-566.5277608
7643,O,0.191249626,3138.172239,42.29390002
7644,O,0.236249538,3188.249454,523.8364457
7645,O,0.253124505,3472.020349,32.98833239
7646,O,0.157499693,3104.787428,111.9561715
7647,O,0.275624462,3088.095022,239.3081296
7648,O,0.275624462,3104.787428,-436.426694
7649,O,0.191249626,4189.793786,62.09033992
7650,O,0.303749406,2687.47729,-599.003875
7651,O,0.371249274,3405.250727,-641.179196
7652,O,0.174374659,3572.174781,326.7595684
7653,O,0.371249274,2871.09375,-373.3254045
7654,O,0.230624549,3171.55705,439.342104
7655,O,0.326249363,2236.78234,-475.7489381
7656,O,0.174374659,3572.174781,-20.41970484
7657,O,0.123749758,3455.327943,240.2144639
7658,O,0.506249011,2804.324129,-799.9294073
7659,O,0.219374572,3204.94186,573.7365164
7660,O,0.320624374,2954.555778,-328.5683927
7661,O,0.511874,2954.555778,-922.5814964
7662,O,0.472499078,3138.172239,-512.2066636
7663,O,0.517498989,2236.78234,-384.3409535
7664,O,0.449999121,3622.251998,-1119.135385
7665,O,0.213749583,3371.865916,-184.5932118
7666,O,0.309374395,3021.3254,272.0527943
7667,O,0.134999736,3421.943132,-79.18445803
7668,O,0.224999561,3755.791243,295.4402338
7669,O,0.466874088,3455.327943,-689.107398
7670,O,0.511874,3038.017805,-612.0690732
7671,O,0.388124242,3188.249454,-364.6634732
7672,O,0.489374045,3038.017805,-539.9194781
7673,O,0.371249274,2637.400073,-63.48065634
7674,O,0.146249715,3405.250727,128.003843
7675,O,0.438749143,2837.70894,-934.2283388
7676,O,0.354374309,2971.248183,-180.5417744
7677,O,0.236249538,3355.17351,305.1546829
7678,O,0.489374045,2937.863372,-711.8573743
7679,O,0.511874,3588.867188,-487.5339743
7680,O,0.404999209,3038.017805,-717.9217054
7681,O,0.489374045,3338.481105,-646.8088402
7682,O,0.382499253,3321.788699,90.35020045
7683,O,0.534373957,2387.013989,-653.1184191
7684,O,0.236249538,3722.406431,-17.71913789
7685,O,0.472499078,3004.632994,-1031.38515
7686,O,0.179999648,3922.715298,-186.6106546
7687,O,0.472499078,3472.020349,-140.4135014
7688,O,0.224999561,3672.329216,207.0658848
7689,O,0.517498989,3121.479833,-689.5331659
7690,O,0.404999209,3355.17351,-217.6243208
7691,O,0.359999296,3221.634267,-621.0674732
7692,O,0.416249188,2720.862101,-451.7821319
7693,O,0.174374659,3405.250727,83.24487274
7694,O,0.489374045,3321.788699,-600.4123171
7695,O,0.314999384,3138.172239,-459.2010975
7696,O,0.489374045,3054.710211,-915.0302408
7697,O,0.236249538,3638.944405,256.3921098
7698,O,0.438749143,3204.94186,3.330124051
7699,O,0.416249188,3622.251998,-200.488205
7700,O,0.489374045,3288.403888,-390.5240502
7701,O,0.28687444,3004.632994,-134.2939286
7702,O,0.28687444,3204.94186,387.7938716
7703,O,0.331874352,3355.17351,-377.4621726
7704,O,0.478124067,2954.555778,-889.8541602
7705,O,0.275624462,2987.940589,-209.2673724
7706,O,0.253124505,3154.864643,344.1565639
7707,O,0.421874177,3388.558321,69.21378381
7708,O,0.483749056,3455.327943,-570.0530377
7709,O,0.539998946,2587.322856,-927.3787484
7710,O,0.56812389,3104.787428,-787.3270622
7711,O,0.216562078,3221.634267,75.44604279
7712,O,0.303186909,3605.559594,-283.8452034
7713,O,0.236249538,2520.553234,145.7789327
7714,O,0.236249538,3405.250727,16.44032293
7715,O,0.230624549,3004.632994,186.1147789
7716,O,0.255937,2887.786155,287.7514225
7717,O,0.248062016,3204.94186,49.0792671
7718,O,0.192937122,2854.401344,231.7945457
7719,O,0.192937122,2704.169695,354.3069243
7720,O,0.129937247,3271.711482,230.5161437
7721,O,0.165374678,2921.170966,-28.71050842
7722,O,0.220499569,2887.786155,267.6947949
7723,O,0.133874738,3104.787428,18.58445998
7724,O,0.192937122,4223.178597,549.5700616
7725,O,0.179999648,3371.865916,-108.0295596
7726,O,0.185062138,3405.250727,-256.3492336
7727,O,0.247499516,3121.479833,-83.33338281
7728,O,0.196874616,2787.631722,-106.8912134
7729,O,0.200812109,3906.022893,107.2943019
7730,O,0.269999473,3238.326671,293.1667828
7731,O,0.157499693,3238.326671,390.8008704
7732,O,0.287436938,3004.632994,-294.0894884
7733,O,0.2047496,3505.40516,139.8218442
7734,O,0.220499569,3388.558321,-185.2130913
7735,O,0.2047496,2837.70894,176.7624848
7736,O,0.220499569,3271.711482,-192.9375113
7737,O,0.337499341,3421.943132,-300.7977938
7738,O,0.191249626,3538.789971,181.1760302
7739,O,0.169312169,3271.711482,72.10236025
7740,O,0.177187153,3605.559594,-42.08653839
7741,O,0.177187153,4072.946947,169.4943736
7742,O,0.1023748,2537.24564,-241.5554634
7743,O,0.140624726,3722.406431,-56.87621011
7744,O,0.291374431,3288.403888,-325.4286203
7745,O,0.230624549,4173.101381,-307.5047034
7746,O,0.326249363,2854.401344,-247.8693372
7747,O,0.247499516,3505.40516,195.4336296
7748,O,0.1535622,2370.321584,94.91695571
7749,O,0.220499569,3472.020349,169.8041631
7750,O,0.188999631,3405.250727,8.708276164
7751,O,0.196874616,3221.634267,-281.5238101
7752,O,0.232312047,3522.097566,9.998215057
7753,O,0.200812109,3605.559594,231.6801254
7754,O,0.228374553,3204.94186,-52.30491371
7755,O,0.236249538,3204.94186,262.7672305
7756,O,0.196874616,3488.712755,292.0278133
7757,O,0.125999753,2954.555778,-67.88863467
7758,O,0.161437184,3839.25327,-199.5958279
7759,O,0.216562078,3705.714026,152.9795202
7760,O,0.241874527,3455.327943,-152.132924
7761,O,0.212624584,3405.250727,237.4059633
7762,O,0.145687216,2253.474746,212.5124662
7763,O,0.157499693,2937.863372,-60.15103136
7764,O,0.230624549,3405.250727,149.8180551
7765,O,0.192937122,3622.251998,131.5026164
7766,O,0.3071244,2871.09375,-215.3037084
7767,O,0.149624709,2670.784884,472.6770433
7768,O,0.303749406,4206.486192,139.6357249
7769,O,0.200812109,2987.940589,321.8679524
7770,O,0.216562078,2937.863372,207.572667
7771,O,0.185062138,3021.3254,-32.3929026
7772,O,0.338624338,2937.863372,-256.802495
7773,O,0.191249626,3054.710211,5.574741478
7774,O,0.106312293,4223.178597,-442.9456688
7775,O,0.196874616,3188.249454,240.4561302
7776,O,0.264374484,3004.632994,433.9210515
7777,O,0.125999753,2670.784884,262.7630873
7778,O,0.177187153,2971.248183,390.9201918
7779,O,0.196874616,3221.634267,21.76712732
7780,O,0.1023748,3071.402617,167.4944631
7781,O,0.275624462,3171.55705,-370.5111616
7782,O,0.236249538,3371.865916,1.33555346
7783,O,0.299249416,3088.095022,-272.2333155
7784,O,0.216562078,3204.94186,98.07126496
7785,O,0.208687093,3538.789971,-7.506411019
7786,O,0.338624338,4273.255814,-103.3321863
7787,O,0.287436938,3305.096293,-176.702649
7788,O,0.230624549,3555.482377,316.5280541
7789,O,0.157499693,3572.174781,-163.4647958
7790,O,0.161437184,3522.097566,219.8567859
7791,O,0.208687093,4239.871003,308.1821611
7792,O,0.165374678,2921.170966,190.3805078
7793,O,0.232312047,3555.482377,143.6227078
7794,O,0.271686969,3939.407704,-414.5818854
7795,O,0.4094992,2837.70894,-171.4367217
7796,O,0.393749231,2871.09375,-329.6363674
7797,O,0.303186909,2887.786155,-184.5610391
7798,O,0.3583118,3138.172239,-444.5986363
7799,O,0.397686724,3054.710211,-406.6260944
7800,O,0.208687093,3121.479833,-163.0670927
7801,O,0.444936631,3071.402617,-457.4011006
7802,O,0.208687093,3054.710211,-85.74027347
7803,O,0.275624462,3421.943132,-293.5940107
7804,O,0.440999138,3121.479833,-467.2755893
7805,O,0.366186784,2987.940589,-303.2612329
7806,O,0.271686969,2720.862101,286.8082544
7807,O,0.185062138,3672.329216,-220.7391171
7808,O,0.326811862,3672.329216,-400.5970431
7809,O,0.417374184,3104.787428,-232.5654541
7810,O,0.3583118,3054.710211,-438.3413447
7811,O,0.440999138,2687.47729,-1140.462099
7812,O,0.377999262,3355.17351,-436.8953488
7813,O,0.177187153,4006.177326,-99.96181967
7814,O,0.417374184,3088.095022,-193.8118767
7815,O,0.287436938,3388.558321,-143.4806702
7816,O,0.251999509,2921.170966,-77.67282902
7817,O,0.173249662,3805.868459,188.5772064
7818,O,0.472499078,1902.934229,-581.2510777
7819,O,0.224437062,3088.095022,-13.32898847
7820,O,0.255937,3271.711482,-155.028291
7821,O,0.433124153,2954.555778,-686.0032888
7822,O,0.196874616,2670.784884,-33.62865267
7823,O,0.220499569,3638.944405,170.1419775
7824,O,0.381936753,3004.632994,-105.9668536
7825,O,0.366186784,3305.096293,-405.5594512
7826,O,0.366186784,3338.481105,-80.86680941
7827,O,0.374061769,3104.787428,-856.8279918
7828,O,0.208687093,3371.865916,51.4667716
7829,O,0.507936509,2453.783612,-445.8934039
7830,O,0.303186909,3371.865916,-15.68022967
7831,O,0.421311678,3071.402617,-59.48217678
7832,O,0.444936631,2871.09375,-934.1084588
7833,O,0.263811984,3088.095022,-29.96955378
7834,O,0.468561584,1836.164608,-247.9188186
7835,O,0.437061647,3088.095022,-533.9961181
7836,O,0.397686724,3054.710211,-399.0324736
7837,O,0.236249538,2887.786155,212.0063808
7838,O,0.401624216,2720.862101,52.12420116
7839,O,0.440999138,3054.710211,-478.5608949
7840,O,0.476436569,2687.47729,-336.6884287
7841,O,0.468561584,2370.321584,-342.6848873
7842,O,0.224437062,3221.634267,-360.8038583
7843,O,0.405561709,2520.553234,-406.2922383
7844,O,0.413436693,3255.019078,-763.9668172
7845,O,0.440999138,3421.943132,-609.4762625
7846,O,0.421311678,2987.940589,-1001.644827
7847,O,0.342561831,3488.712755,-152.9639481
7848,O,0.401624216,3505.40516,-673.4571904
7849,O,0.413436693,2904.478561,-32.37050468
7850,O,0.433124153,3171.55705,-552.8988327
7851,O,0.480374062,2704.169695,-354.6793713
7852,O,0.354374309,3004.632994,-113.1486047
7853,O,0.354374309,3455.327943,-101.3022243
7854,O,0.393749231,2620.707667,-481.772546
7855,O,0.2047496,2804.324129,-77.39943409
7856,O,0.472499078,3104.787428,-676.070538
7857,O,0.267749478,3956.100109,-46.71213667
7858,O,0.338624338,3622.251998,-394.8717186
7859,O,0.114187278,3405.250727,-13.00253094
7860,O,0.322874369,3989.484919,-561.902593
7861,O,0.401624216,3588.867188,-263.7478557
7862,O,0.318936878,3071.402617,-306.2124651
7863,O,0.224437062,3154.864643,66.5986782
7864,O,0.421311678,2871.09375,-416.9472369
7865,O,0.220499569,3588.867188,315.2192895
7866,O,0.263811984,3255.019078,-304.3201397
7867,O,0.291374431,3321.788699,377.0342433
7868,O,0.3583118,3154.864643,30.17185239
7869,O,0.3071244,2821.016533,-381.1576764
7870,O,0.374061769,3071.402617,-413.021164
7871,O,0.303186909,3271.711482,-302.3608612
7872,O,0.389811738,3438.635538,-151.0316964
7873,O,0.421311678,2687.47729,-390.2243935
7874,O,0.318936878,3171.55705,-395.7195847
7875,O,0.240187031,3388.558321,-32.02840181
7876,O,0.212624584,3588.867188,-316.4328338
7877,O,0.362249293,3188.249454,-391.4864533
7878,O,0.377999262,2821.016533,-593.196787
7879,O,0.377999262,3038.017805,-324.3135394
7880,O,0.444936631,2821.016533,-403.8011983
7881,O,0.433124153,2704.169695,-732.2559662
7882,O,0.464624093,2587.322856,-486.2272865
7883,O,0.452811616,2770.939316,-412.6335247
7884,O,0.330749353,3321.788699,-451.3717932
7885,O,0.440999138,2537.24564,-512.6879741
7886,O,0.444936631,2704.169695,-691.8866222
7887,O,0.330749353,3238.326671,-658.0597226
7888,O,0.433124153,2103.243096,-992.4513662
7889,O,0.437061647,2687.47729,-1094.911625
7890,O,0.456749109,2236.78234,-613.6354228
7891,O,0.448874124,3038.017805,-677.8592732
7892,O,0.480374062,2787.631722,-132.9127659
7893,O,0.389811738,3154.864643,-279.0018825
7894,O,0.413436693,2937.863372,-765.9911127
7895,O,0.456749109,3221.634267,-332.2181791
7896,O,0.425249169,3154.864643,-476.1619147
7897,O,0.480374062,2537.24564,-343.841629
7898,O,0.401624216,2387.013989,-188.7900786
7899,O,0.417374184,2821.016533,-809.1419848
7900,O,0.370124278,3271.711482,-231.9395256
7901,O,0.519748984,2069.858285,-409.6400003
7902,O,0.484311553,3405.250727,-739.2270902
7903,O,0.456749109,2854.401344,-1048.246897
7904,O,0.444936631,2904.478561,-804.703434
7905,O,0.464624093,3071.402617,-825.6351053
7906,O,0.476436569,3071.402617,-527.1802634
7907,O,0.334686847,2537.24564,-624.9930079
7908,O,0.425249169,2804.324129,-1026.502333
7909,O,0.488249047,1969.703851,-970.7164924
7910,O,0.472499078,3288.403888,-231.3302639
7911,O,0.437061647,3004.632994,-671.0375251
7912,O,0.452811616,3088.095022,-1356.323855
7913,O,0.488249047,2403.706395,-668.1390014
7914,O,0.440999138,3221.634267,-207.1183237
7915,O,0.515811493,2270.167152,-992.4422516
7916,O,0.413436693,3371.865916,-297.8344059
7917,O,0.318936878,3288.403888,-270.704229
7918,O,0.385874247,3104.787428,-3.733533181
7919,O,0.429186662,3171.55705,-328.4210522
7920,O,0.370124278,2587.322856,-527.4266764
7921,O,0.389811738,2720.862101,-341.989349
7922,O,0.480374062,2453.783612,-810.7681893
7923,O,0.539436447,2220.089935,-385.5306619
7924,O,0.393749231,2937.863372,-643.1593733
7925,O,0.440999138,3555.482377,-745.2936865
7926,O,0.362249293,2570.630451,-598.4107493
7927,O,0.452811616,1652.548147,-579.139291
7928,O,0.417374184,3071.402617,-672.714035
7929,O,0.476436569,2487.168423,-320.9262457
7930,O,0.3071244,2553.938045,-124.2126635
7931,O,0.405561709,3054.710211,-642.2456699
7932,O,0.425249169,2770.939316,-918.9069104
7933,O,0.484311553,2520.553234,-300.5845718
7934,O,0.417374184,3221.634267,-468.0700611
7935,O,0.370124278,2770.939316,-535.9914088
7936,O,0.393749231,2687.47729,-421.7649882
7937,O,0.425249169,2236.78234,-428.4611451
7938,O,0.515811493,2086.55069,-89.41007628
7939,O,0.515811493,2821.016533,-441.5835363
7940,O,0.555186416,3522.097566,-393.3247437
7941,O,0.413436693,2971.248183,-692.1911081
7942,O,0.456749109,3104.787428,-708.2476076
7943,O,0.401624216,2971.248183,-744.7849963
7944,O,0.401624216,3104.787428,-643.5670309
7945,O,0.437061647,2687.47729,-193.4797464
7946,O,0.452811616,2336.936774,-253.1551848
7947,O,0.385874247,2370.321584,-421.9449778
7948,O,0.488249047,2186.705124,-884.7418595
7949,O,0.417374184,2871.09375,-361.7237639
7950,O,0.429186662,1969.703851,-673.0296904
7951,O,0.393749231,3088.095022,-860.2094837
7952,O,0.492186538,3171.55705,-246.9941375
7953,O,0.503999016,3171.55705,-75.83217912
7954,O,0.452811616,2704.169695,-438.3724178
7955,O,0.444936631,3021.3254,-245.8646181
7956,O,0.570936384,1135.083576,-456.293525
7957,O,0.401624216,3271.711482,-267.7794647
7958,O,0.440999138,2570.630451,-494.7774228
7959,O,0.4094992,3588.867188,-793.1087428
7960,O,0.405561709,3171.55705,-1062.245051
7961,O,0.326811862,2871.09375,-349.0713812
7962,O,0.405561709,2821.016533,-807.273596
7963,O,0.212624584,2353.629178,136.2284977
7964,O,0.212624584,3755.791243,-25.16969419
7965,O,0.267749478,3255.019078,-280.6938333
7966,O,0.212624584,3421.943132,-188.0325597
7967,O,0.244124522,2987.940589,296.6526988
7968,O,0.362249293,3004.632994,-85.42098071
7969,O,0.385874247,3288.403888,-25.84492166
7970,O,0.181124647,3271.711482,373.6841096
7971,O,0.263811984,3104.787428,294.8873671
7972,O,0.216562078,3038.017805,-38.44841648
7973,O,0.413436693,3154.864643,-831.4427431
7974,O,0.3583118,3405.250727,-701.9279952
7975,O,0.224437062,3672.329216,-10.77702025
7976,O,0.212624584,3171.55705,-60.09149657
7977,O,0.181124647,3572.174781,-147.7539208
7978,O,0.212624584,3171.55705,-272.4691042
7979,O,0.181124647,3421.943132,150.6565716
7980,O,0.468561584,2553.938045,-733.5014341
7981,O,0.370124278,3171.55705,-451.110629
7982,O,0.232312047,3739.098837,-230.0713953
7983,O,0.259874493,3722.406431,-213.4342833
7984,O,0.248062016,4072.946947,449.6596188
7985,O,0.271686969,2787.631722,-431.5829312
7986,O,0.488249047,2053.165879,-445.9989805
7987,O,0.362249293,2687.47729,-481.4980135
7988,O,0.232312047,3305.096293,179.6248834
7989,O,0.220499569,3672.329216,-241.0046674
7990,O,0.299249416,3672.329216,191.3334025
7991,O,0.220499569,3505.40516,-489.2188609
7992,O,0.263811984,3271.711482,-186.0070967
7993,O,0.2047496,3305.096293,30.02146848
7994,O,0.283499447,3538.789971,-156.4887346
7995,O,0.244124522,3088.095022,-364.5000856
7996,O,0.133874738,2770.939316,-94.23923868
7997,O,0.3583118,3088.095022,-291.6094003
7998,O,0.232312047,3472.020349,190.6799034
7999,O,0.228374553,2821.016533,-51.92021209
8000,O,0.295311922,3572.174781,-553.1774608
8001,O,0.448874124,2520.553234,-352.2703301
8002,O,0.240187031,2253.474746,-447.1333212
8003,O,0.405561709,2754.246912,50.47862535
8004,O,0.173249662,3705.714026,-95.70755769
8005,O,0.263811984,2887.786155,-92.37907597
8006,O,0.200812109,2620.707667,9.673286516
8007,O,0.157499693,3472.020349,220.2672363
8008,O,0.192937122,3104.787428,75.25623243
8009,O,0.275624462,3154.864643,-344.1921161
8010,O,0.389811738,3271.711482,-425.823225
8011,O,0.263811984,2871.09375,-453.5168501
8012,O,0.228374553,2370.321584,157.0276736
8013,O,0.240187031,2704.169695,-308.9073031
8014,O,0.248062016,3154.864643,103.0862767
8015,O,0.255937,3855.945676,-16.45330017
8016,O,0.377999262,2437.091206,-320.2739848
8017,O,0.220499569,3054.710211,54.77185938
8018,O,0.263811984,3238.326671,-113.9882431
8019,O,0.161437184,3271.711482,278.3388012
8020,O,0.216562078,2604.015262,-153.2422815
8021,O,0.188999631,3922.715298,406.0285533
8022,O,0.389811738,2971.248183,-477.2621574
8023,O,0.259874493,3405.250727,40.5591253
8024,O,0.3071244,3038.017805,-295.1263071
8025,O,0.255937,3605.559594,-234.9185969
8026,O,0.212624584,3939.407704,-407.1225291
8027,O,0.133874738,3605.559594,-61.73956805
8028,O,0.208687093,3505.40516,309.8634769
8029,O,0.263811984,3004.632994,-235.6776909
8030,O,0.314999384,3572.174781,-652.0081532
8031,O,0.401624216,3722.406431,219.9445873
8032,O,0.192937122,3071.402617,-26.27846412
8033,O,0.377999262,3138.172239,-100.8216644
8034,O,0.303186909,3472.020349,524.8263223
8035,O,0.366186784,3271.711482,131.6426651
8036,O,0.173249662,3522.097566,127.4661816
8037,O,0.374061769,3054.710211,288.99058
8038,O,0.334686847,3004.632994,-55.59802101
8039,O,0.389811738,3906.022893,-314.0087622
8040,O,0.279561953,3672.329216,-450.4041312
8041,O,0.275624462,3455.327943,40.06623971
8042,O,0.314999384,3555.482377,-238.8000336
8043,O,0.346499322,3572.174781,133.0544763
8044,O,0.370124278,4356.717842,-367.5695971
8045,O,0.330749353,3421.943132,-487.5495763
8046,O,0.338624338,3071.402617,-314.0997485
8047,O,0.346499322,3271.711482,-385.7637036
8048,O,0.314999384,2987.940589,-161.3217553
8049,O,0.362249293,3071.402617,-507.4373259
8050,O,0.354374309,3104.787428,-103.6263899
8051,O,0.334686847,3438.635538,-307.3658653
8052,O,0.291374431,3121.479833,149.7815872
8053,O,0.618186293,2670.784884,-622.4125481
8054,O,0.429186662,2069.858285,-483.754747
8055,O,0.417374184,2971.248183,-2.716423695
8056,O,0.385874247,2937.863372,-221.8810042
8057,O,0.350436816,3154.864643,-398.9233724
8058,O,0.421311678,3956.100109,-588.9085648
8059,O,0.362249293,3204.94186,-146.3380401
8060,O,0.362249293,3104.787428,-153.6652318
8061,O,0.413436693,3121.479833,-55.08189026
8062,O,0.393749231,3305.096293,-24.86636375
8063,O,0.342561831,3021.3254,-256.2388233
8064,O,0.299249416,3505.40516,124.3417073
8065,O,0.354374309,4056.254543,-911.3093324
8066,O,0.425249169,3255.019078,-234.6078222
8067,O,0.4094992,2387.013989,-259.4438812
8068,O,0.429186662,2904.478561,-235.0619544
8069,O,0.397686724,3088.095022,-159.3880647
8070,O,0.389811738,3455.327943,-437.2311198
8071,O,0.374061769,3171.55705,-473.6885904
8072,O,0.393749231,3121.479833,-405.4839986
8073,O,0.311061893,3555.482377,-126.7733502
8074,O,0.377999262,3204.94186,-680.8096519
8075,O,0.283499447,3288.403888,-6.581420747
8076,O,0.354374309,3271.711482,-444.0129107
8077,O,0.3071244,2904.478561,-450.8628287
8078,O,0.476436569,2821.016533,603.973726
8079,O,0.370124278,3355.17351,213.2375642
8080,O,0.342561831,2637.400073,-426.4541682
8081,O,0.267749478,3388.558321,-207.6232519
8082,O,0.362249293,3204.94186,193.0204639
8083,O,0.448874124,3021.3254,-328.1574822
8084,O,0.389811738,3271.711482,-447.0615095
8085,O,0.279561953,3238.326671,-211.7578753
8086,O,0.251999509,2770.939316,73.9833673
8087,O,0.421311678,2670.784884,-215.3355206
8088,O,0.212624584,3154.864643,-52.18182312
8089,O,0.299249416,2687.47729,-463.4279577
8090,O,0.196874616,3338.481105,170.9335705
8091,O,0.122062262,3104.787428,-118.6636106
8092,O,0.322874369,3221.634267,-177.9659975
8093,O,0.232312047,3722.406431,-293.196942
8094,O,0.464624093,2503.860828,-425.5897059
8095,O,0.318936878,3588.867188,-364.5977434
8096,O,0.177187153,3438.635538,-25.23046583
8097,O,0.393749231,3071.402617,-221.0782402
8098,O,0.165374678,3255.019078,41.72998312
8099,O,0.413436693,2804.324129,-328.7460918
8100,O,0.267749478,2904.478561,-129.839588
8101,O,0.165374678,3472.020349,-111.861635
8102,O,0.322874369,2637.400073,-674.603956
8103,O,0.385874247,2420.398802,-408.2438295
8104,O,0.188999631,3672.329216,40.53092814
8105,O,0.259874493,3371.865916,-222.1348127
8106,O,0.141749722,3488.712755,-188.3878847
8107,O,0.377999262,2804.324129,-149.7355898
8108,O,0.279561953,2921.170966,165.6813324
8109,O,0.393749231,3371.865916,-102.3770386
8110,O,0.240187031,3355.17351,-158.118695
8111,O,0.228374553,3154.864643,-79.70256589
8112,O,0.224437062,3355.17351,-149.8681717
8113,O,0.330749353,2921.170966,-499.2758488
8114,O,0.196874616,3121.479833,73.49411543
8115,O,0.236249538,3238.326671,157.082264
8116,O,0.484311553,3104.787428,-573.6716132
8117,O,0.3583118,2854.401344,-152.8879321
8118,O,0.440999138,2670.784884,-206.9295753
8119,O,0.236249538,2587.322856,263.0904673
8120,O,0.240187031,3071.402617,214.9341657
8121,O,0.405561709,2587.322856,-366.7494006
8122,O,0.259874493,4022.869732,-474.245473
8123,O,0.185062138,2620.707667,-57.08892746
8124,O,0.318936878,3371.865916,-279.1544777
8125,O,0.255937,3305.096293,-122.2224845
8126,O,0.169312169,2487.168423,-119.631638
8127,O,0.362249293,2637.400073,-233.933233
8128,O,0.251999509,3171.55705,-206.5512039
8129,O,0.401624216,2053.165879,-448.9044273
8130,O,0.259874493,3405.250727,-321.0698457
8131,O,0.295311922,3104.787428,-89.18196741
8132,O,0.299249416,3655.636809,-161.2892685
8133,O,0.444936631,2821.016533,-445.7864081
8134,O,0.456749109,2620.707667,-57.23057293
8135,O,0.263811984,2971.248183,-3.880882722
8136,O,0.318936878,3221.634267,576.7229338
8137,O,0.267749478,3238.326671,138.9789049
8138,O,0.311061893,3071.402617,-302.5021112
8139,O,0.444936631,3054.710211,-280.7297811
8140,O,0.456749109,2837.70894,-240.8981681
8141,O,0.255937,3305.096293,-433.7015707
8142,O,0.248062016,2871.09375,24.60224674
8143,O,0.318936878,3221.634267,-876.4917713
8144,O,0.421311678,3054.710211,-168.3548118
8145,O,0.452811616,2487.168423,-438.3501541
8146,O,0.188999631,3238.326671,300.7238478
8147,O,0.196874616,3371.865916,215.3803805
8148,O,0.287436938,3221.634267,-71.0355615
8149,O,0.468561584,2854.401344,159.3309031
8150,O,0.440999138,2837.70894,-92.6498409
8151,O,0.397686724,4089.639353,-6.955668276
8152,O,0.291374431,3038.017805,103.0207293
8153,O,0.208687093,3438.635538,-304.3735547
8154,O,0.181124647,4173.101381,-34.38997499
