N,category,duration,minimum,maximum,frequency_range,direction,centroid,mel,tonnetz,zerocross
4707,1,0.277276368,1792.890716,3372.059361,1579.168644,-106.3290584,2939.5272,-452.8312419,0.028830016,0.142158294
4708,1,0.172847606,1804.764165,4500.036963,2695.272799,-1.6802983,2805.75351,-552.0079701,0.056787779,0.116311332
4709,3,0.244867442,1840.38451,3395.806257,1555.421748,-36.33819079,2791.414927,-522.4049682,0.019903453,0.129234813
4710,3,0.223261492,2077.853479,3158.337289,1080.483809,-62.32302502,2854.909671,-542.2458852,-0.079079565,0.134081118
4711,1,0.309685295,1602.915541,3692.642469,2089.726928,-42.38853813,2865.070043,-438.4074953,-0.006635269,0.148620035
4712,1,0.288079344,1792.890716,3193.957633,1401.066917,-24.28362133,2684.315652,-480.8597047,0.070636182,0.125465464
4713,1,0.212458516,1792.890716,4642.518345,2849.627629,83.13489971,2730.081236,-482.8726193,0.026383899,0.111465027
4714,1,0.228662979,1733.523474,4500.036963,2766.513489,-94.54098379,2953.241587,-556.7695899,0.111690219,0.107157199
4715,1,0.271874881,2350.942793,3051.476253,700.5334587,-176.3513044,2856.523458,-466.5159776,0.061704495,0.131927205
4716,3,0.194453558,1709.776577,3550.161087,1840.38451,-2.789986258,2894.573003,-377.7414125,0.217117683,0.140004381
4717,1,0.185451077,2042.233134,3419.553154,1377.32002,-49.82589876,2742.594668,-444.1759308,0.159808751,0.119003723
4718,1,0.257470914,2208.461413,3728.262814,1519.801402,-282.5288761,3002.320032,-391.0953071,-0.295768768,0.136773511
4719,1,0.266473393,2160.967618,3395.806257,1234.83864,-341.1743989,3062.557916,-429.4215196,0.057271778,0.142696773
4720,1,0.185451077,1745.396923,4571.277655,2825.880732,29.20873308,2854.615816,-401.6332254,0.067967585,0.126542421
4721,1,0.189052069,2054.106582,4618.771448,2564.664866,140.9868154,2850.519313,-509.0129166,-0.083879521,0.121157637
4722,1,0.253869922,1674.156231,4476.290066,2802.133835,52.91814807,2753.537174,-520.9443819,-0.071485356,0.106618721
4723,1,0.24126645,2422.183485,3027.729355,605.5458711,-129.0174496,2918.369947,-427.4468723,-0.112785945,0.129234813
4724,1,0.21065802,1781.017267,4571.277655,2790.260386,-2.85099378,2844.324359,-500.3783383,-0.142110939,0.115234376
4725,1,0.221460996,1959.118995,4511.910412,2552.791417,-123.8921362,2920.754583,-504.2237929,-0.04179913,0.115234376
4726,1,0.275475872,2196.587964,2897.121422,700.5334587,158.7326762,2657.564407,-439.3564579,0.059727623,0.117388289
4727,1,0.214259012,1876.004856,4642.518345,2766.513489,4.618932294,2813.132695,-456.1178617,-0.08900023,0.116311332
4728,1,0.136837689,2291.575552,3158.337289,866.761737,71.50884721,2959.190921,-452.0101383,0.135199144,0.139465903
4729,1,0.225061988,2054.106582,3882.617644,1828.511062,211.9488891,2583.376417,-378.5221093,0.025893316,0.114695896
4730,3,0.273675376,1781.017267,3668.895572,1887.878303,-283.9617134,2938.406045,-536.176263,0.025296914,0.148081557
4731,3,0.212458516,2457.803829,3122.716943,664.9131133,-1.022442089,2903.027397,-524.8638677,-0.040500585,0.132465684
4732,3,0.198054549,1852.257959,4428.796273,2576.538314,-622.0791218,3400.195469,-491.9318542,0.030186581,0.157235689
4733,3,0.181850086,2184.714516,4357.555581,2172.841067,106.3786612,2833.074164,-490.4649598,0.024348826,0.119542203
4734,3,0.167446119,1840.38451,3300.818669,1460.434159,40.30913071,2775.115208,-562.1634912,0.037964947,0.133004162
4735,3,0.172847606,2196.587964,2968.362113,771.7741494,61.93693501,2779.579338,-408.9776667,-0.046867414,0.122773072
4736,3,0.115231738,1602.915541,4131.960062,2529.044521,84.86412654,2682.023627,-461.0623925,-0.050777564,0.114157418
4737,3,0.18004959,1816.637613,3348.312464,1531.674851,-156.1857162,2913.864995,-477.6343346,0.059065172,0.136773511
4738,3,0.196254053,1745.396923,4405.049376,2659.652453,105.1774732,2705.387536,-434.7546564,0.143832846,0.11684981
4739,3,0.203456037,1840.38451,3609.528329,1769.14382,130.952818,2680.174145,-648.4894019,0.139563121,0.122234594
4740,3,0.147640664,1840.38451,4523.78386,2683.39935,-33.98583735,2804.616782,-450.3599028,-0.010442456,0.118465245
4741,3,0.232263971,2374.689691,2956.488665,581.7989742,317.224907,2762.8132,-420.8803047,0.081739342,0.128696335
4742,3,0.183650581,1721.650026,4642.518345,2920.868319,-102.0273545,2902.895718,-482.2260454,0.05423821,0.113080462
4743,1,0.196254053,1852.257959,3455.1735,1602.915541,-371.2027169,2998.507753,-459.1971103,-0.068908209,0.142158294
4744,1,0.207057028,2137.220721,3360.185912,1222.965191,-406.9214227,3125.170141,-489.5988729,-0.059461118,0.145389165
4745,1,0.253869922,2160.967618,2849.627629,688.6600102,157.9749879,2621.719634,-404.9998206,0.074934279,0.121157637
4746,1,0.243066946,1579.168644,3657.022123,2077.853479,-100.5106872,2810.077036,-420.1750176,0.041915941,0.141619816
4747,1,0.223261492,1745.396923,4713.759035,2968.362113,-72.22828438,2902.397152,-440.9483772,-0.10939587,0.123311551
4748,1,0.21065802,1887.878303,3336.439015,1448.560712,-104.2064092,2807.794673,-600.1821869,0.078328481,0.131388727
4749,3,0.221460996,2327.195896,2897.121422,569.9255257,140.5111893,2737.497479,-516.7733686,-0.015219927,0.1270809
4750,3,0.158443639,1769.14382,3538.287639,1769.14382,26.72626714,2626.997171,-415.7731323,0.00941363,0.117926767
4751,3,0.14043868,2018.486237,4440.669721,2422.183485,131.3349334,2880.237403,-469.4535379,-0.104061103,0.123311551
4752,3,0.172847606,2065.980031,3205.831082,1139.851051,179.1947171,2726.647971,-301.6449439,0.082423031,0.123311551
4753,3,0.194453558,2113.473824,3550.161087,1436.687263,-432.597938,3183.962108,-499.1902327,-0.01270896,0.156697211
4754,3,0.257470914,1757.270371,3930.111437,2172.841067,-40.70792146,2921.616926,-496.8146942,0.013760241,0.134619598
4755,3,0.520343315,2814.007283,3787.630056,973.622773,-594.3966396,3440.394212,-388.0338908,0.011364951,0.158312647
4756,3,0.448323479,2445.930381,3621.401778,1175.471397,-558.3640607,3353.189493,-468.0329613,0.055789046,0.155620254
4757,3,0.334892237,1804.764165,3787.630056,1982.865892,-385.2363357,3061.552195,-499.4367645,-0.041551906,0.154543298
4758,3,0.431768919,2505.297624,4464.416619,1959.118995,-748.2503071,3696.053176,-272.1235826,-0.09654085,0.168005257
4759,3,0.43031852,1970.992443,3573.907984,1602.915541,-252.3011217,3214.161813,-483.8354221,-0.037540306,0.149696992
4760,3,0.567156208,2255.955206,3657.022123,1401.066917,-634.3096869,3305.495896,-403.5326064,-0.101329361,0.152389384
4761,3,0.464527942,3087.096597,3906.364541,819.2679432,-485.3483389,3566.109993,-437.1985798,-0.139964112,0.165312865
4762,3,0.47675631,2802.133835,3858.870747,1056.736912,-345.2477814,3567.741734,-396.0243656,-0.162338726,0.158851125
4763,3,0.471729926,2908.994871,3787.630056,878.6351854,-475.5483233,3507.065663,-399.6280305,0.032922025,0.16369743
4764,3,0.293480832,2125.347273,3217.70453,1092.357258,-14.88339686,2958.732297,-550.9429153,-0.063859297,0.137850467
4765,3,0.373577892,3229.577979,3799.503505,569.9255257,-80.9018129,3569.84774,-449.4104329,0.046218969,0.162620474
4766,3,0.441121495,3170.210737,3799.503505,629.2927679,-615.4077995,3551.155745,-459.5745449,0.043725257,0.159389603
4767,3,0.207057028,1733.523474,3182.084185,1448.560712,-21.26955628,2778.783359,-446.2138901,-0.102178169,0.132465684
4768,3,0.158443639,2137.220721,4523.78386,2386.563139,-213.6471732,3001.254527,-422.2652277,-0.031321709,0.137311989
4769,3,0.482532901,1792.890716,3787.630056,1994.739341,-357.2137001,3265.44193,-406.5288028,-0.036907615,0.155081776
4770,3,0.424917032,2600.285211,3906.364541,1306.07933,-632.4610437,3521.95967,-427.279577,-0.012655247,0.162081994
4771,2,0.480407316,2232.208309,3811.376954,1579.168644,-422.1268029,3413.631645,-450.747803,-0.035607435,0.159928081
4772,2,0.385231102,3360.185912,3835.12385,474.9379381,-137.9331855,3633.682829,-445.0306037,-0.093173755,0.164235908
4773,2,0.410513065,1864.131407,3657.022123,1792.890716,-320.5058017,3143.820768,-461.7478953,-0.01490567,0.148081557
4774,2,0.50053786,2065.980031,3775.756608,1709.776577,-278.7457128,3333.145291,-424.3623634,0.216426194,0.157774167
4775,2,0.344844979,2398.436588,3728.262814,1329.826227,-510.4374421,3568.342255,-381.8145299,-0.001429644,0.164235908
4776,2,0.476731303,3170.210737,3728.262814,558.0520772,-503.006864,3622.164857,-420.1832996,0.152409861,0.165851343
4777,2,0.190852565,2125.347273,3502.667293,1377.32002,-428.0106877,3177.19708,-464.2463854,0.134676035,0.151312427
4778,2,0.394608684,2647.779004,3763.883159,1116.104155,-437.6516469,3417.308903,-407.8177819,0.050753639,0.158851125
4779,2,0.382730413,1852.257959,3657.022123,1804.764165,-470.8666647,3284.139321,-474.1332636,-0.099608227,0.156697211
4780,2,0.462727446,2529.044521,3811.376954,1282.332433,-527.7686772,3434.67507,-455.5236049,-0.055495423,0.157235689
4781,3,0.440771399,3253.324876,3953.858334,700.5334587,-590.2559932,3637.042032,-408.4434686,0.001080097,0.168005257
4782,3,0.538348274,2647.779004,3728.262814,1080.483809,-447.7668401,3428.935066,-440.1446318,0.010671054,0.158312647
4783,3,0.558153729,2350.942793,3633.275226,1282.332433,-615.4840295,3312.007326,-472.194314,0.121341702,0.15023547
4784,3,0.253869922,1781.017267,3573.907984,1792.890716,-480.1048001,3199.245465,-408.0730037,-0.015295247,0.154004819
4785,3,0.342094221,1579.168644,4333.808685,2754.640041,-362.0535869,3040.876883,-389.9879598,-0.100660901,0.147543079
4786,3,0.248468434,2030.359685,3573.907984,1543.548299,-513.750522,3264.845326,-461.7410138,-0.026114102,0.155081776
4787,3,0.414389132,2279.702103,3811.376954,1531.674851,-43.53981444,3411.697451,-411.6257742,-0.041933928,0.155620254
4788,3,0.199855045,1887.878303,3205.831082,1317.952778,-77.87364094,2827.217381,-479.7967342,0.107858209,0.131388727
4789,3,0.387106618,2018.486237,3716.389365,1697.903128,-676.5458607,3466.853981,-484.2933944,-0.099004911,0.162081994
4790,3,0.253869922,1864.131407,3657.022123,1792.890716,-98.30624944,2852.771061,-487.4553753,0.046455111,0.128696335
4791,3,0.315086783,1840.38451,3692.642469,1852.257959,-378.0534099,3220.084221,-416.6308931,0.121108652,0.157774167
4792,3,0.250268931,1840.38451,3514.540742,1674.156231,-411.8264513,3006.839772,-474.8320221,0.062551232,0.145927643
4793,3,0.493335877,1828.511062,3740.136262,1911.625201,-401.5849261,3230.443402,-393.2079813,-0.030472861,0.158312647
4794,3,0.493335877,2362.816242,3787.630056,1424.813815,-657.8010654,3427.917996,-459.2805374,0.049819538,0.161543516
4795,3,0.282677857,1852.257959,4666.265242,2814.007283,21.6824813,2767.534989,-462.3530589,0.095604927,0.110926548
4796,3,0.332816665,2208.461413,3846.997298,1638.535887,-429.7504987,3507.648798,-329.6252032,0.023865587,0.162620474
4797,3,0.237665459,1876.004856,3395.806257,1519.801402,-233.6927528,3021.811424,-478.691405,-0.155159566,0.136773511
4798,3,0.185451077,1899.751752,3300.818669,1401.066917,1.438713869,2761.08961,-510.1251163,0.11044411,0.126003943
4799,3,0.496936868,2766.513489,3894.491093,1127.977602,-675.1333502,3608.399207,-431.6083353,0.045209762,0.165851343
4800,3,0.426842562,2065.980031,3882.617644,1816.637613,-90.57865363,3400.874481,-365.8081938,0.065566664,0.162081994
4801,3,0.41368894,2291.575552,3858.870747,1567.295195,-367.9744924,3425.60338,-406.3600187,-0.004253291,0.157235689
4802,3,0.417590015,1781.017267,4013.225577,2232.208309,212.3801442,3254.96638,-377.7703832,0.018498562,0.16046656
4803,3,0.467753831,2350.942793,3835.12385,1484.181056,-93.24179013,3434.556896,-421.099928,0.055905093,0.164235908
4804,2,0.365500667,1591.042092,3799.503505,2208.461413,-187.9016393,2916.483622,-420.2646093,0.050463335,0.139465903
4805,2,0.476731303,2790.260386,3858.870747,1068.610361,-537.1910706,3528.288232,-394.2224505,0.024442928,0.163158952
4806,2,0.382130248,2766.513489,3858.870747,1092.357258,-332.181718,3439.016289,-403.9734191,0.016831522,0.162620474
4807,2,0.442921991,1864.131407,3645.148675,1781.017267,-502.8979274,3200.1749,-473.2024531,0.06972031,0.15023547
4808,2,0.496936868,2659.652453,3799.503505,1139.851051,-700.9766035,3485.424601,-457.0587407,-0.159254765,0.162620474
4809,2,0.475330917,2908.994871,3763.883159,854.8882886,-314.1483936,3491.281952,-440.5023813,-0.005543782,0.162620474
4810,2,0.471729926,2885.247974,3799.503505,914.2555308,-616.7616178,3517.286757,-410.5570912,-0.037492108,0.165312865
4811,2,0.413788968,3087.096597,3799.503505,712.4069072,309.8704637,3614.361494,-343.4928389,0.071710072,0.165312865
4812,2,0.525744803,2790.260386,3894.491093,1104.230706,-613.0200014,3531.893386,-397.057406,0.058052628,0.162081994
4813,3,0.432119016,2635.905557,3740.136262,1104.230706,-340.9752809,3399.949334,-441.2683888,-0.006920339,0.158851125
4814,3,0.404061288,2184.714516,3478.920397,1294.205881,-316.3893565,3195.286913,-440.9677645,-0.043677199,0.15023547
4815,3,0.46462797,2849.627629,4001.352129,1151.7245,-645.0287071,3601.761013,-414.1054946,0.054062407,0.169082214
4816,3,0.386781529,2018.486237,3763.883159,1745.396923,-268.6627808,3295.095308,-441.1020088,-0.117276198,0.154004819
4817,3,0.439320999,1887.878303,3716.389365,1828.511062,-562.7767911,3307.979254,-408.8760985,0.063449317,0.155620254
4818,3,0.376953822,2184.714516,3846.997298,1662.282784,-341.3028911,3431.105645,-435.4598333,0.109322515,0.157235689
4819,3,0.449773878,2006.612788,3918.23799,1911.625201,-198.7423322,3381.716,-408.1653415,0.102494546,0.158312647
4820,3,0.353647403,2291.575552,4143.833509,1852.257959,-340.2175896,3479.915404,-394.63684,0.030967955,0.165312865
4821,3,0.491535381,2932.741768,3811.376954,878.6351854,-475.282022,3530.368023,-437.1152299,-0.042824807,0.162081994
4822,3,0.449748871,2493.424175,3906.364541,1412.940366,-248.4251784,3500.976682,-420.1952209,-0.142858072,0.166389822
4823,3,0.453724966,2339.069345,3811.376954,1472.307608,-442.0108699,3412.639932,-435.0181824,0.02611665,0.159928081
4824,3,0.496936868,2065.980031,3799.503505,1733.523474,-464.6715391,3279.39212,-461.4434994,0.026098095,0.156158733
4825,3,0.380654841,2873.374525,3977.605231,1104.230706,-415.0000923,3595.71485,-427.2199705,-0.078998067,0.169620692
4826,3,0.419515544,1887.878303,3455.1735,1567.295195,-448.5228136,3162.811169,-418.2269589,-0.090338179,0.150773949
4827,3,0.46992943,2018.486237,3787.630056,1769.14382,-626.3627203,3349.830703,-452.5629187,0.09777754,0.157235689
4828,2,0.377804056,2944.615217,3882.617644,938.0024277,-337.3321254,3562.945117,-414.5443222,-0.102653779,0.166389822
4829,2,0.494736262,1911.625201,3811.376954,1899.751752,-234.311741,3341.09448,-390.1300561,0.059306703,0.149696992
4830,2,0.496936868,2493.424175,3858.870747,1365.446572,-378.4353149,3461.039227,-406.4458168,0.025332648,0.159389603
4831,2,0.392858203,2244.081757,3894.491093,1650.409335,-440.2178199,3517.890596,-424.1842606,0.010455943,0.159928081
4832,2,0.567156208,2208.461413,3846.997298,1638.535887,-659.783175,3422.243616,-455.5729112,-0.033036279,0.162081994
4833,2,0.437520504,2730.893144,3716.389365,985.4962215,-549.6489704,3430.163099,-474.276992,0.106166556,0.163158952
4834,2,0.420765889,2778.386938,3870.744195,1092.357258,-377.1777573,3518.470685,-427.9892202,0.076183096,0.165312865
4835,2,0.42541717,2398.436588,3906.364541,1507.927953,-581.9360803,3494.85868,-402.3292049,-0.013855238,0.161005038
4836,2,0.413763961,1769.14382,3787.630056,2018.486237,122.4124226,3104.776723,-294.0649327,-0.041323329,0.157235689
4837,3,0.56175472,2291.575552,3858.870747,1567.295195,-438.0140485,3424.869399,-439.0428647,0.112481985,0.16046656
4838,3,0.415914553,2232.208309,4167.580406,1935.372098,-542.545929,3492.433804,-434.8202512,0.027171966,0.163158952
4839,3,0.388907114,2457.803829,3585.781433,1127.977602,-361.9945216,3305.292175,-455.1868748,-0.085935096,0.156697211
4840,3,0.435720008,2802.133835,4167.580406,1365.446572,-686.1588867,3619.590721,-276.9385561,-0.174940878,0.166928301
4841,3,0.467753831,2908.994871,3953.858334,1044.863464,-299.0827964,3575.446614,-409.1922393,0.030128276,0.165851343
4842,3,0.385281115,2576.538314,3977.605231,1401.066917,-354.1955769,3531.837859,-403.2368454,0.003783916,0.168005257
4843,2,0.438220697,2291.575552,3799.503505,1507.927953,-409.7240493,3396.876839,-366.5511196,-0.015954289,0.159928081
4844,2,0.50053786,2208.461413,3811.376954,1602.915541,-506.4358248,3336.223889,-453.4377178,-0.055605336,0.157235689
4845,2,0.507739843,3407.679705,3906.364541,498.684835,-908.3742353,3711.023813,-416.2432907,-0.027121428,0.172313084
4846,2,0.494736262,2671.525902,4036.972473,1365.446572,-497.0979427,3584.398655,-427.7157359,0.059385027,0.166928301
4847,2,0.485758789,2802.133835,4298.18834,1496.054505,-624.3583696,3718.258752,-335.3698622,-0.218115331,0.172313084
4848,2,0.501338081,2101.600377,3835.12385,1733.523474,-387.1394121,3435.951922,-368.0283252,-0.063702223,0.158851125
4849,2,0.493335877,2445.930381,3953.858334,1507.927953,-562.7298124,3582.580321,-391.2696935,-0.009252213,0.168005257
4850,2,0.395784008,3051.476253,3894.491093,843.0148401,256.0706905,3611.886705,-384.1200293,-0.015962767,0.170697649
4851,2,0.527545299,2766.513489,3752.009711,985.4962215,-560.3820133,3429.095616,-407.0005712,0.011843711,0.157774167
4852,3,0.459126455,3087.096597,3846.997298,759.9007009,-459.7936322,3599.868794,-408.1119327,-0.100199226,0.166928301
4853,3,0.342094221,1650.409335,3894.491093,2244.081757,-36.08481588,2881.736574,-464.5923239,0.032367417,0.142696773
4854,3,0.496861848,2303.449,4143.833509,1840.38451,-561.4746242,3481.433574,-440.5799856,-0.051947294,0.164774387
4855,3,0.50326361,2719.019696,3870.744195,1151.7245,-813.0363504,3588.83119,-425.8658929,0.063771989,0.167466779
4856,3,0.595964142,2814.007283,4025.099026,1211.091742,-871.2158609,3583.514693,-430.6885088,0.070753544,0.166928301
4857,3,0.445822791,2849.627629,4167.580406,1317.952778,-364.0779132,3625.429923,-424.8450826,0.06517638,0.169620692
4858,3,0.551751965,2861.501077,3894.491093,1032.990015,-734.2860763,3597.862744,-383.5649882,-0.088049368,0.169082214
4859,3,0.595964142,2707.146247,3823.250401,1116.104155,-870.8916291,3503.878863,-406.7540174,0.019566922,0.164235908
4860,3,0.576608812,3110.843494,3870.744195,759.9007009,-848.786606,3586.55426,-429.0550028,-0.057833967,0.166389822
4861,3,0.462127281,3122.716943,3846.997298,724.2803556,-646.5770932,3577.020898,-376.3728,0.05773425,0.166928301
4862,3,0.579659652,2814.007283,3835.12385,1021.116567,-553.2457273,3549.4193,-421.0948441,0.058311084,0.165851343
4863,3,0.413788968,2493.424175,3858.870747,1365.446572,-128.7659651,3562.4912,-401.3151327,-0.063043635,0.158312647
4864,3,0.502338356,2814.007283,3918.23799,1104.230706,-552.2802876,3549.874733,-464.6379579,0.070615358,0.165851343
4865,3,0.410338017,2897.121422,3906.364541,1009.243118,-596.9627029,3612.713825,-433.9426841,0.052318829,0.166389822
4866,3,0.488734609,2944.615217,3965.731783,1021.116567,-663.2865173,3632.546198,-395.3337458,-0.104250686,0.172313084
4867,3,0.541949265,2659.652453,3906.364541,1246.712087,-683.7441459,3525.222262,-404.5324523,0.004624942,0.158312647
4868,3,0.448473521,2671.525902,3906.364541,1234.83864,-439.1446807,3553.378858,-394.1507682,0.043014547,0.163158952
4869,3,0.56015428,2956.488665,3941.984886,985.4962215,-710.7968174,3628.67231,-396.5630852,-0.060325151,0.164774387
4870,3,0.45032403,1828.511062,3704.515918,1876.004856,-204.198659,3102.480553,-418.871294,0.03607384,0.15346634
4871,3,0.508415029,2054.106582,3918.23799,1864.131407,-285.681653,3392.337604,-399.0733312,-0.016751072,0.161543516
4872,3,0.214259012,1982.865892,3265.198325,1282.332433,103.2458497,2865.542229,-400.7982486,0.111760526,0.13354264
4873,3,0.178249094,2184.714516,3205.831082,1021.116567,150.369076,2798.553898,-456.722529,-0.052992337,0.126003943
4874,3,0.178249094,2137.220721,3478.920397,1341.699676,123.4176773,2871.481987,-481.3842312,-0.13963281,0.125465464
4875,3,0.176448598,1876.004856,3158.337289,1282.332433,43.67906486,2854.284174,-430.712605,-0.089902129,0.132465684
4876,3,0.319813084,2042.233134,3657.022123,1614.78899,16.77673353,3252.564496,-492.3324697,-0.016536392,0.151312427
4877,1,0.235739928,2125.347273,3253.324876,1127.977602,318.9307636,2945.359321,-470.9878467,0.069736359,0.134081118
4878,1,0.255670418,2255.955206,3110.843494,854.8882886,-33.22301503,2881.828213,-457.589851,-0.047867695,0.131388727
4879,1,0.233889419,2303.449,3478.920397,1175.471397,172.7840396,3087.679164,-449.4755865,0.024739056,0.148081557
4880,1,0.187251573,2410.310036,3110.843494,700.5334587,62.01230129,2963.182298,-368.4706267,0.068029052,0.131927205
4881,1,0.261071906,2374.689691,3182.084185,807.3944948,-236.8104918,2931.133673,-464.8883164,0.041673796,0.13354264
4882,1,0.210232904,2374.689691,2980.235561,605.5458711,17.01751277,2815.375417,-468.7507873,-0.1430432,0.129773291
4883,1,0.344794964,2457.803829,3253.324876,795.5210463,-163.2973425,3006.360444,-454.782995,0.059302558,0.140004381
4884,3,0.197904507,1638.535887,4464.416619,2825.880732,-31.26797833,3173.198267,-399.5792314,-0.030850496,0.15346634
4885,3,0.312060949,1781.017267,3989.47868,2208.461413,5.554145038,2995.313749,-554.4621054,0.032090005,0.143235252
4886,3,0.385306122,1721.650026,3680.76902,1959.118995,-162.2258805,3039.750036,-485.0653019,-0.014618889,0.143235252
4887,3,0.262422278,2030.359685,3372.059361,1341.699676,72.56053884,3052.979761,-385.9437469,0.123109539,0.142696773
4888,3,0.203456037,2006.612788,3716.389365,1709.776577,143.0261248,2701.17869,-420.5206252,-0.064924184,0.119003723
4889,3,0.234064467,1947.245546,3383.932809,1436.687263,67.82146169,2951.637026,-424.3479277,0.170256076,0.135696554
4890,3,0.176448598,2149.09417,4345.682134,2196.587964,211.0811705,2810.83496,-491.3998286,0.075486419,0.11684981
4891,3,0.167446119,1911.625201,3193.957633,1282.332433,-2.562355755,2913.965971,-428.2767652,0.000437585,0.133004162
4892,3,0.293830928,2315.322449,3550.161087,1234.83864,52.80571936,3155.076886,-439.3113974,-0.120054731,0.152389384
4893,3,0.185451077,1864.131407,3965.731783,2101.600377,-36.23687231,2805.019835,-539.0092886,-0.083762346,0.123311551
4894,3,0.261071906,2149.09417,3003.982458,854.8882886,-181.4656986,2798.599626,-436.4259335,-0.054457902,0.126003943
4895,3,0.391382796,2244.081757,3811.376954,1567.295195,-237.1860237,3403.765906,-418.0086037,0.045831508,0.158851125
4896,3,0.185451077,1876.004856,3146.46384,1270.458984,126.7339023,2827.967136,-424.3955136,-0.012283164,0.133004162
4897,3,0.318787802,1662.282784,3360.185912,1697.903128,-31.90817341,2784.246082,-439.2950759,0.100013054,0.133004162
4898,3,0.365500667,2814.007283,3467.046948,653.0396648,-496.3032222,3239.751199,-468.9804793,0.003307851,0.151850906
4899,3,0.46992943,2790.260386,4191.327304,1401.066917,-802.8230513,3592.977378,-425.7173121,-0.029874549,0.167466779
4900,1,0.368426474,2410.310036,3704.515918,1294.205881,-446.9007002,3378.237653,-430.6053794,-0.092239499,0.155620254
4901,3,0.43031852,1614.78899,3906.364541,2291.575552,-283.2846683,3122.885503,-393.5630841,0.008420759,0.15346634
4902,3,0.161344438,2291.575552,2992.10901,700.5334587,222.1191669,2841.649811,-505.5617034,0.011467928,0.129234813
4903,3,0.453724966,2018.486237,3846.997298,1828.511062,-393.9222412,3373.556751,-402.7775607,-0.07501977,0.157235689
4904,3,0.50053786,2600.285211,3953.858334,1353.573123,-766.3785647,3608.295922,-367.4867935,-0.201718794,0.173390041
4905,3,0.430368534,2267.828654,3930.111437,1662.282784,-355.9967422,3444.169055,-365.4356998,0.066601129,0.166928301
4906,3,0.397909594,1579.168644,4048.845922,2469.677278,-76.07859106,2883.803323,-423.920106,0.030481332,0.142158294
4907,3,0.507739843,2612.15866,3953.858334,1341.699676,-486.1495553,3589.438994,-450.8585355,-0.005373603,0.171236128
4908,3,0.468128934,2149.09417,3740.136262,1591.042092,-457.2733118,3352.987409,-491.5548056,0.008714041,0.156158733
4909,3,0.217860003,2137.220721,4286.314891,2149.09417,-160.159988,2856.725368,-450.52636,-0.005468155,0.12385003
4910,3,0.324539386,3158.337289,3704.515918,546.1786288,-197.2544873,3499.811106,-362.9701394,0.031892424,0.162081994
4911,3,0.489734885,2386.563139,4013.225577,1626.662438,-702.6146081,3579.232797,-457.6674884,-0.155455787,0.170697649
4912,3,0.382455337,2814.007283,3894.491093,1080.483809,-509.7829071,3513.981905,-437.2468385,-0.060888698,0.166389822
4913,3,0.443347109,2908.994871,3953.858334,1044.863464,-539.4114572,3515.951138,-441.6810028,-0.073029051,0.168543735
4914,3,0.435720008,2244.081757,3763.883159,1519.801402,-574.1681548,3452.887327,-470.7226665,-0.006235311,0.166389822
4915,3,0.529345794,2422.183485,3965.731783,1543.548299,-713.207604,3540.167059,-397.3537073,-0.134274963,0.170159171
4916,3,0.368826583,2160.967618,3763.883159,1602.915541,-289.6018791,3365.482176,-397.2330826,-0.000447614,0.152927862
4917,3,0.439320999,1876.004856,3775.756608,1899.751752,-479.3481595,3273.343751,-476.6888348,-0.199560532,0.159928081
4918,3,0.198479666,2339.069345,3075.223149,736.1538041,90.51030683,2852.371039,-462.2656617,-0.055727712,0.131927205
4919,3,0.221460996,2220.33486,3182.084185,961.7493247,28.86807178,2849.797705,-373.5767514,-0.022784071,0.124388508
4920,3,0.511340835,2576.538314,3989.47868,1412.940366,-786.8752609,3666.55461,-348.2726108,-0.105893974,0.173390041
4921,3,0.520343315,2422.183485,3728.262814,1306.07933,-583.4353562,3414.682373,-468.4168252,0.082043643,0.157774167
4922,3,0.354047513,2457.803829,4072.592819,1614.78899,-352.8517622,3624.068085,-441.2500602,-0.008368534,0.177159389
4923,3,0.486133893,2814.007283,3965.731783,1151.7245,-605.3428403,3544.555291,-413.2659963,-0.068048767,0.169082214
4924,3,0.43031852,2006.612788,3716.389365,1709.776577,-307.8255315,3290.01196,-500.5039477,0.052069655,0.155081776
4925,3,0.514941828,2802.133835,3953.858334,1151.7245,-933.2168359,3629.044113,-432.5445495,-0.050125653,0.171236128
4926,3,0.574358192,2742.766593,3858.870747,1116.104155,-1059.770442,3531.392308,-428.6480131,-0.107026322,0.169620692
4927,3,0.431768919,2564.664866,4452.54317,1887.878303,-665.5607546,3883.327886,-327.9040905,0.060016325,0.179313303
4928,3,0.164645347,2018.486237,3027.729355,1009.243118,184.7102598,2772.475533,-424.527828,-0.129181426,0.127619378
4929,3,0.190377434,2030.359685,4452.54317,2422.183485,253.1919095,2851.618206,-505.7511209,0.138296839,0.119542203
4930,3,0.54915125,2339.069345,4001.352129,1662.282784,-773.9690751,3585.813868,-484.4478751,-0.204945038,0.170697649
4931,3,0.491535381,2540.917968,3989.47868,1448.560712,-761.2501291,3616.147767,-394.0276512,-0.217137633,0.17392852
4932,3,0.460926951,2232.208309,3763.883159,1531.674851,-345.3009659,3408.494937,-406.586314,0.050268023,0.161543516
4933,3,0.270074385,1935.372098,3775.756608,1840.38451,-257.6740296,2981.189929,-530.9377357,0.061569615,0.131927205
4934,3,0.306084302,1543.548299,4036.972473,2493.424175,-7.770485842,2780.677344,-448.389369,0.031604765,0.140542859
