id,duration,minimum,maximum,frequency_change,direction,pca,category,sex,mean_duration,mean_frequency,mean_change,mean_pca,,
439,0.137142857,2142.553711,3854.443359,1711.889648,-353.1355639,0.91396,N,M,,,,,,
439,0.127346939,2034.887695,3606.811523,1571.923828,19.82810269,0.49773,N,M,,,,,,
439,0.222040816,2077.954102,3757.543945,1679.589844,-67.23978668,0.19572,N,M,,,,,,
439,0.111020408,2013.354492,3757.543945,1744.189453,78.86015497,0.79426,N,M,,,,,,
439,0.228571429,1991.821289,3639.111328,1647.290039,147.7303394,0.52052,N,M,,,,,,
439,0.179591837,2045.654297,3725.244141,1679.589844,163.7445997,0.9509,N,M,,,,,,
439,0.235102041,2002.587891,3746.777344,1744.189453,217.7376628,0.88384,N,M,,,,,,
439,0.228571429,2056.420898,3714.477539,1658.056641,253.159108,1.27775,N,M,,,,,,
439,0.192653061,1625.756836,3703.710938,2077.954102,163.3783137,1.16013,N,M,,,,,,
439,0.26122449,2067.1875,3983.642578,1916.455078,-135.5035799,1.18197,N,M,,,,,,
439,0.120816327,2045.654297,3811.376953,1765.722656,105.4077137,0.7212,N,M,,,,,,
439,0.166530612,2045.654297,3746.777344,1701.123047,-5.784962754,0.71938,N,M,,,,,,
439,0.163265306,2067.1875,4015.942383,1948.754883,-170.5797272,1.25941,N,M,,,,,,
439,0.166530612,2013.354492,3574.511719,1561.157227,20.35886398,0.13998,N,M,,,,,,
439,0.231836735,2045.654297,3962.109375,1916.455078,-194.0675059,1.00382,N,M,,,,,,
439,0.127346939,1841.088867,3854.443359,2013.354492,95.89762466,0.5011,N,M,,,,,,
439,0.173061224,2056.420898,3692.944336,1636.523438,72.3747473,0.81821,N,M,,,,,,
439,0.20244898,2034.887695,3768.310547,1733.422852,36.85876128,1.60574,N,M,,,,,,
439,0.107755102,1884.155273,3692.944336,1808.789063,90.19718177,0.65775,N,M,,,,,,
439,0.182857143,1991.821289,3606.811523,1614.990234,-26.16519704,0.54252,N,M,,,,,,
439,0.124081633,2013.354492,3768.310547,1754.956055,196.4361514,1.57732,N,M,,,,,,
439,0.11755102,1711.889648,3606.811523,1894.921875,318.855406,0.687,N,M,,,,,,
439,0.225306122,1862.62207,4005.175781,2142.553711,-106.8548112,1.09437,N,M,,,,,,
439,0.189387755,2002.587891,3725.244141,1722.65625,30.1923424,0.67585,N,M,,,,,,
439,0.271020408,2045.654297,3714.477539,1668.823242,-117.0051303,0.49931,N,M,,,,,,
439,0.264489796,2024.121094,3660.644531,1636.523438,-28.10049342,0.55115,N,M,,,,,,
439,0.137142857,2013.354492,3606.811523,1593.457031,77.24667143,0.82438,N,M,,,,,,
439,0.179591837,2024.121094,3951.342773,1927.22168,-52.72054332,0.49235,N,M,,,,,,
439,0.238367347,2013.354492,4059.008789,2045.654297,-275.7365379,0.84516,N,M,,,,,,
439,0.182857143,2024.121094,4005.175781,1981.054688,16.50018202,0.43788,N,M,,,,,,
439,0.199183673,2045.654297,3779.077148,1733.422852,-126.5478245,0.71321,N,M,,,,,,
439,0.094693878,2034.887695,3649.87793,1614.990234,-36.93064601,1.04541,N,M,,,,,,
439,0.274285714,2067.1875,3682.177734,1614.990234,66.79298136,0.75926,N,M,,,,,,
439,0.241632653,2024.121094,4134.375,2110.253906,-110.494047,0.92886,N,M,,,,,,
439,0.153469388,1754.956055,3854.443359,2099.487305,70.59360481,0.71488,N,M,,,,,,
439,0.228571429,2034.887695,3779.077148,1744.189453,-277.0491345,0.64243,N,M,,,,,,
439,0.150204082,2045.654297,3757.543945,1711.889648,152.5062334,1.66426,N,M,,,,,,
439,0.208979592,2056.420898,3757.543945,1701.123047,18.86923971,0.68422,N,M,,,,,,
439,0.120816327,2067.1875,3822.143555,1754.956055,57.18440996,0.78095,N,M,,,,,,
439,0.189387755,2056.420898,3660.644531,1604.223633,111.9422064,0.65633,N,M,,,,,,
439,0.192653061,2034.887695,3951.342773,1916.455078,-36.44300212,1.28879,N,M,,,,,,
439,0.208979592,2002.587891,3951.342773,1948.754883,-97.06389567,1.16776,N,M,,,,,,
439,0.284081633,2077.954102,3725.244141,1647.290039,-115.9217494,0.31223,N,M,,,,,,
439,0.153469388,2024.121094,3768.310547,1744.189453,14.57162003,1.30351,N,M,,,,,,
439,0.111020408,2110.253906,3692.944336,1582.69043,28.10190801,0.69868,N,M,,,,,,
439,0.143673469,1711.889648,3725.244141,2013.354492,142.9528335,0.76941,N,M,,,,,,
439,0.156734694,2045.654297,4048.242188,2002.587891,-137.9315752,0.36898,N,M,,,,,,
439,0.11755102,2067.1875,3617.578125,1550.390625,7.228500838,0.82708,N,M,,,,,,
439,0.313469388,2077.954102,3768.310547,1690.356445,-320.6201233,0.65084,N,M,,,,,,
439,0.124081633,2067.1875,3671.411133,1604.223633,-43.04541426,0.64889,N,M,,,,,,
439,0.163265306,2088.720703,3628.344727,1539.624023,-23.16276714,0.52706,N,M,,,,,,
439,0.10122449,2088.720703,3746.777344,1658.056641,-280.9293571,0.94041,N,M,,,,,,
439,0.055510204,2034.887695,3779.077148,1744.189453,-146.2673855,0.72668,N,M,,,,,,
439,0.189387755,2077.954102,3811.376953,1733.422852,-46.59981207,0.57442,N,M,,,,,,
439,0.254693878,2024.121094,3800.610352,1776.489258,6.128658357,1.02976,N,M,,,,,,
439,0.173061224,2002.587891,3789.84375,1787.255859,53.95356473,0.90551,N,M,,,,,,
439,0.111020408,1841.088867,3962.109375,2121.020508,-129.6694631,0.5967,N,M,,,,,,
439,0.130612245,1765.722656,3531.445313,1765.722656,140.9342156,-0.15266,N,M,,,,,,
439,0.251428571,2034.887695,3875.976563,1841.088867,-229.1511572,0.98027,N,M,,,,,,
439,0.16,1884.155273,3929.80957,2045.654297,36.81890571,1.10379,N,M,,,,,,
439,0.251428571,2121.020508,4026.708984,1905.688477,-520.1592442,0.98554,N,M,,,,,,
439,0.133877551,1894.921875,3692.944336,1798.022461,213.1943818,2.06528,N,M,,,,,,
439,0.271020408,2045.654297,3617.578125,1571.923828,-7.043510534,0.53795,N,M,,,,,,
439,0.166530612,1701.123047,4252.807617,2551.68457,-13.00476476,0.48412,N,M,,,,,,
439,0.205714286,1981.054688,3919.042969,1937.988281,-45.96777776,1.07418,N,M,,,,,,
439,0.124081633,1819.555664,4080.541992,2260.986328,-27.54814135,0.78686,N,M,,,,,,
439,0.068571429,1905.688477,3714.477539,1808.789063,62.27184436,0.46414,N,M,,,,,,
439,0.173061224,2045.654297,3843.676758,1798.022461,-114.3577287,0.57662,N,M,,,,,,
439,0.120816327,2088.720703,3649.87793,1561.157227,103.0335555,1.07372,N,M,,,,,,
439,0.078367347,2067.1875,3714.477539,1647.290039,34.04283977,0.68421,N,M,,,,,,
439,0.137142857,2034.887695,3779.077148,1744.189453,-32.93187366,0.78423,N,M,,,,,,
439,0.130612245,2067.1875,3714.477539,1647.290039,-36.99245198,0.69755,N,M,,,,,,
439,0.16,2056.420898,3822.143555,1765.722656,-158.9991551,0.40186,N,M,,,,,,
439,0.16,1754.956055,4102.075195,2347.119141,-150.9394241,0.42674,N,M,,,,,,
439,0.192653061,1884.155273,3628.344727,1744.189453,84.53099322,0.32985,N,M,,,,,,
439,0.153469388,2034.887695,3811.376953,1776.489258,-145.7199065,-0.13734,N,M,,,,,,
439,0.104489796,1862.62207,3692.944336,1830.322266,90.93164219,0.82533,N,M,,,,,,
439,0.179591837,2034.887695,3736.010742,1701.123047,-60.93914085,0.99916,N,M,,,,,,
439,0.215510204,1894.921875,3832.910156,1937.988281,17.23752631,-0.22558,N,M,,,,,,
439,0.091428571,2034.887695,3800.610352,1765.722656,-71.39930789,0.80702,N,M,,,,,,
439,0.257959184,2056.420898,3779.077148,1722.65625,-104.8841045,1.18314,N,M,,,,,,
439,0.192653061,2002.587891,3875.976563,1873.388672,30.20423196,0.36336,N,M,,,,,,
439,0.16,1593.457031,3929.80957,2336.352539,172.7022342,0.15143,N,M,,,,,,
439,0.208979592,2067.1875,3940.576172,1873.388672,-176.4848062,1.6515,N,M,,,,,,
439,0.186122449,2034.887695,4026.708984,1991.821289,-222.4233014,0.13529,N,M,,,,,,
439,0.150204082,2045.654297,3736.010742,1690.356445,-85.38180735,0.37575,N,M,,,,,,
439,0.228571429,2034.887695,3509.912109,1475.024414,72.2748886,0.55223,N,M,,,,,,
440,0.058049887,1884.155273,4855.737305,2971.582031,302.6077584,0.35917,N,M,0.199840657,2216.513474,4665.988077,2449.474603,-210.5342345,-0.017148378
440,0.182857143,2131.787109,4780.371094,2648.583984,8.646133597,0.8795,N,M,,,,,,
440,0.136417234,1959.521484,4909.570313,2950.048828,-123.1183003,1.10465,N,M,,,,,,
440,0.121904762,2174.853516,4823.4375,2648.583984,-62.9406017,0.21039,N,M,,,,,,
440,0.075464853,2131.787109,4737.304688,2605.517578,170.6112297,0.17768,N,M,,,,,,
440,0.119002268,2088.720703,4748.071289,2659.350586,-91.39126,0.50758,N,M,,,,,,
440,0.110294785,2056.420898,4888.037109,2831.616211,41.94218747,0.41185,N,M,,,,,,
440,0.119002268,2121.020508,4909.570313,2788.549805,-67.05538927,0.44944,N,M,,,,,,
440,0.145124717,2077.954102,4705.004883,2627.050781,198.1178928,0.36278,N,M,,,,,,
440,0.133514739,2110.253906,4661.938477,2551.68457,-24.23310534,1.00454,N,M,,,,,,
440,0.089977324,1948.754883,5017.236328,3068.481445,141.6103929,1.29901,N,M,,,,,,
440,0.142222222,2110.253906,5103.369141,2993.115234,-35.22081872,0.43053,N,M,,,,,,
440,0.06675737,2045.654297,4791.137695,2745.483398,105.6239374,0.75853,N,M,,,,,,
440,0.139319728,1905.688477,4812.670898,2906.982422,-72.48629294,0.87109,N,M,,,,,,
440,0.139319728,2164.086914,5232.568359,3068.481445,-110.9403681,0.65814,N,M,,,,,,
440,0.142222222,1884.155273,5114.135742,3229.980469,85.02828825,0.82926,N,M,,,,,,
440,0.139319728,2067.1875,4888.037109,2820.849609,162.9217066,-0.31074,N,M,,,,,,
440,0.110294785,2121.020508,4844.970703,2723.950195,-98.44270961,0.12086,N,M,,,,,,
440,0.136417234,1841.088867,4823.4375,2982.348633,57.05527538,1.0364,N,M,,,,,,
440,0.075464853,1981.054688,4758.837891,2777.783203,120.0842405,0.24564,N,M,,,,,,
440,0.116099773,2045.654297,4844.970703,2799.316406,-22.18786233,0.92563,N,M,,,,,,
440,0.130612245,2067.1875,4931.103516,2863.916016,11.06649103,0.09661,N,M,,,,,,
440,0.171247166,2034.887695,4888.037109,2853.149414,-5.182874761,0.58962,N,M,,,,,,
440,0.098684807,2067.1875,4877.270508,2810.083008,-97.83983717,1.16235,N,M,,,,,,
440,0.110294785,2056.420898,4392.773438,2336.352539,186.2121571,1.22585,N,M,,,,,,
440,0.113197279,2067.1875,4898.803711,2831.616211,32.86194894,-0.48731,N,M,,,,,,
440,0.145124717,2088.720703,5017.236328,2928.515625,-45.87850821,0.19926,N,M,,,,,,
440,0.089977324,2067.1875,4877.270508,2810.083008,46.91858845,0.53575,N,M,,,,,,
440,0.148027211,2077.954102,4898.803711,2820.849609,-119.9533996,0.02336,N,M,,,,,,
440,0.127709751,2131.787109,4511.206055,2379.418945,-104.2506768,-0.40724,N,M,,,,,,
440,0.150929705,2067.1875,4877.270508,2810.083008,37.03600605,0.4845,N,M,,,,,,
440,0.177052154,2077.954102,4705.004883,2627.050781,36.43487053,0.34718,N,M,,,,,,
440,0.104489796,2077.954102,4403.540039,2325.585938,155.9419972,0.36039,N,M,,,,,,
440,0.127709751,2077.954102,5006.469727,2928.515625,-11.67511851,-0.06268,N,M,,,,,,
440,0.052244898,2121.020508,4963.40332,2842.382813,125.3869485,-0.05907,N,M,,,,,,
440,0.116099773,2077.954102,4941.870117,2863.916016,-21.66079486,-0.11732,N,M,,,,,,
440,0.159637188,2077.954102,4780.371094,2702.416992,-117.8049094,-0.28165,N,M,,,,,,
440,0.136417234,2121.020508,4758.837891,2637.817383,-10.94305255,-0.0708,N,M,,,,,,
440,0.136417234,2088.720703,4909.570313,2820.849609,-108.360631,-0.11166,N,M,,,,,,
440,0.145124717,1948.754883,4672.705078,2723.950195,257.3878668,-0.43226,N,M,,,,,,
440,0.148027211,2131.787109,4748.071289,2616.28418,-281.8583523,0.00673,N,M,,,,,,
440,0.145124717,2045.654297,4834.204102,2788.549805,71.22430388,-0.59988,N,M,,,,,,
440,0.084172336,1851.855469,4672.705078,2820.849609,313.6769589,0.2745,N,M,,,,,,
440,0.156734694,2067.1875,4597.338867,2530.151367,172.1457927,-0.19933,N,M,,,,,,
440,0.10739229,1981.054688,4726.538086,2745.483398,53.15703576,1.49933,N,M,,,,,,
440,0.142222222,2034.887695,4651.171875,2616.28418,255.9408289,-0.10695,N,M,,,,,,
440,0.078367347,2088.720703,4984.936523,2896.21582,-36.58466752,-0.37217,N,M,,,,,,
440,0.113197279,2056.420898,4500.439453,2444.018555,240.207715,0.16034,N,M,,,,,,
440,0.139319728,2077.954102,4995.703125,2917.749023,-144.8765255,-0.41925,N,M,,,,,,
440,0.092879819,2088.720703,4963.40332,2874.682617,19.47690338,0.28527,N,M,,,,,,
440,0.127709751,2207.15332,4705.004883,2497.851563,-196.0006156,0.617,N,M,,,,,,
440,0.165442177,2067.1875,4629.638672,2562.451172,48.49155653,-0.36671,N,M,,,,,,
440,0.165442177,2099.487305,4726.538086,2627.050781,-68.02539673,-0.37032,N,M,,,,,,
440,0.110294785,1991.821289,5006.469727,3014.648438,-28.16183719,-0.22367,N,M,,,,,,
440,0.150929705,2121.020508,4618.87207,2497.851563,40.03185797,-0.13513,N,M,,,,,,
440,0.168344671,2088.720703,4608.105469,2519.384766,-151.7131628,-0.75876,N,M,,,,,,
440,0.139319728,2077.954102,4651.171875,2573.217773,-49.55436934,-0.05067,N,M,,,,,,
440,0.139319728,2067.1875,4683.47168,2616.28418,-13.17696692,-0.28273,N,M,,,,,,
440,0.145124717,2056.420898,4834.204102,2777.783203,-62.98414132,0.7436,N,M,,,,,,
440,0.113197279,2099.487305,4618.87207,2519.384766,-58.3586907,0.06064,N,M,,,,,,
440,0.156734694,2131.787109,4791.137695,2659.350586,127.658688,0.1417,N,M,,,,,,
440,0.136417234,2121.020508,4888.037109,2767.016602,-59.41133138,-0.32344,N,M,,,,,,
440,0.133514739,2034.887695,4414.306641,2379.418945,36.34281621,0.00966,N,M,,,,,,
440,0.145124717,2088.720703,4543.505859,2454.785156,227.4287112,-0.62675,N,M,,,,,,
440,0.148027211,2045.654297,4317.407227,2271.75293,-60.38618466,0.09602,N,M,,,,,,
440,0.130612245,2131.787109,4952.636719,2820.849609,-136.4287883,-0.27814,N,M,,,,,,
440,0.078367347,2110.253906,4737.304688,2627.050781,-62.06109105,0.19381,N,M,,,,,,
440,0.159637188,2099.487305,4565.039063,2465.551758,-213.0539349,-0.39747,N,M,,,,,,
440,0.1538322,1927.22168,4694.238281,2767.016602,210.7925807,0.67122,N,M,,,,,,
440,0.246712018,2174.853516,4403.540039,2228.686523,-268.4611403,-0.36376,N,M,,,,,,
440,0.272834467,2088.720703,4683.47168,2594.750977,-327.8681708,-0.41472,N,M,,,,,,
440,0.139319728,2077.954102,4543.505859,2465.551758,6.782839117,0.16108,N,M,,,,,,
440,0.145124717,1873.388672,4425.073242,2551.68457,84.50779613,-0.19334,N,M,,,,,,
440,0.267029478,2411.71875,4274.34082,1862.62207,-349.2663066,-0.37284,N,M,,,,,,
440,0.127709751,2099.487305,4565.039063,2465.551758,-87.7300436,-0.24329,N,M,,,,,,
440,0.165442177,2099.487305,4748.071289,2648.583984,0.795633427,0.84406,N,M,,,,,,
440,0.188662132,2024.121094,4565.039063,2540.917969,61.8006112,-0.663,N,M,,,,,,
440,0.168344671,1798.022461,4608.105469,2810.083008,348.8624259,-0.18019,N,M,,,,,,
440,0.304761905,2228.686523,4274.34082,2045.654297,-252.0066397,-0.25041,N,M,,,,,,
440,0.235102041,2142.553711,4478.90625,2336.352539,-330.5759958,0.77271,N,M,,,,,,
440,0.165442177,2121.020508,4382.006836,2260.986328,189.5973694,0.55659,N,M,,,,,,
440,0.284444444,2034.887695,4629.638672,2594.750977,-327.516882,0.43456,N,M,,,,,,
440,0.177052154,1905.688477,4791.137695,2885.449219,277.508176,0.02922,N,M,,,,,,
440,0.307664399,2217.919922,4231.274414,2013.354492,-388.633154,0.8413,N,M,,,,,,
440,0.159637188,2045.654297,4672.705078,2627.050781,33.76198885,-0.31727,N,M,,,,,,
440,0.165442177,2099.487305,4791.137695,2691.650391,-127.4631483,-0.05671,N,M,,,,,,
440,0.272834467,2400.952148,4188.208008,1787.255859,-425.6280598,2.74184,N,M,,,,,,
440,0.179954649,2077.954102,4812.670898,2734.716797,67.84287745,-0.21975,N,M,,,,,,
440,0.240907029,2196.386719,4328.173828,2131.787109,-384.3582474,-0.5698,N,M,,,,,,
440,0.156734694,2077.954102,5404.833984,3326.879883,-453.3083651,0.02954,N,M,,,,,,
440,0.206077098,2519.384766,4177.441406,1658.056641,-365.1588906,0.23211,N,M,,,,,,
440,0.217687075,2293.286133,4306.640625,2013.354492,-153.0679057,-0.10369,N,M,,,,,,
440,0.145124717,2045.654297,4769.604492,2723.950195,248.4459259,0.51468,N,M,,,,,,
440,0.255419501,2368.652344,4306.640625,1937.988281,45.1972107,-0.11011,N,M,,,,,,
440,0.264126984,2767.016602,4349.707031,1582.69043,-573.0289205,0.90083,N,M,,,,,,
440,0.28154195,2110.253906,4705.004883,2594.750977,-519.8149954,0.12782,N,M,,,,,,
440,0.272834467,2034.887695,5157.202148,3122.314453,-359.9010302,-0.42789,N,M,,,,,,
440,0.220589569,2110.253906,4618.87207,2508.618164,-517.4495564,-0.06872,N,M,,,,,,
440,0.26122449,2110.253906,4425.073242,2314.819336,-246.2427328,0.22634,N,M,,,,,,
440,0.28154195,2207.15332,4575.805664,2368.652344,-370.414031,-0.2869,N,M,,,,,,
440,0.119002268,2024.121094,4758.837891,2734.716797,104.2942267,0.20945,N,M,,,,,,
440,0.217687075,2196.386719,4295.874023,2099.487305,-312.6162313,0.00167,N,M,,,,,,
440,0.264126984,2164.086914,4489.672852,2325.585938,-105.2123253,0.34101,N,M,,,,,,
440,0.208979592,2088.720703,4898.803711,2810.083008,-367.2624241,-0.24219,N,M,,,,,,
440,0.264126984,2034.887695,4425.073242,2390.185547,0.155319677,-0.41272,N,M,,,,,,
440,0.293151927,2325.585938,4748.071289,2422.485352,-708.0330507,0.74532,N,M,,,,,,
440,0.240907029,2174.853516,5028.00293,2853.149414,-537.3202404,-0.04369,N,M,,,,,,
440,0.252517007,2637.817383,4586.572266,1948.754883,-544.0049985,-0.49684,N,M,,,,,,
440,0.298956916,2433.251953,4705.004883,2271.75293,-550.2538364,-0.30322,N,M,,,,,,
440,0.304761905,2185.620117,4532.739258,2347.119141,-434.6383172,-0.3388,N,M,,,,,,
440,0.327981859,2282.519531,4511.206055,2228.686523,-485.8239387,-0.27347,N,M,,,,,,
440,0.182857143,1959.521484,4737.304688,2777.783203,59.474075,0.62326,N,M,,,,,,
440,0.30185941,2131.787109,4446.606445,2314.819336,-264.1430199,0.4839,N,M,,,,,,
440,0.316371882,2164.086914,4425.073242,2260.986328,-320.7136242,0.14637,N,M,,,,,,
440,0.304761905,2067.1875,4543.505859,2476.318359,-359.3654279,-0.35764,N,M,,,,,,
440,0.304761905,2164.086914,4543.505859,2379.418945,-395.8230427,-0.18493,N,M,,,,,,
440,0.30185941,2217.919922,4478.90625,2260.986328,-378.305831,-0.6546,N,M,,,,,,
440,0.30185941,2045.654297,4478.90625,2433.251953,-255.5136797,0.37127,N,M,,,,,,
440,0.267029478,2605.517578,4231.274414,1625.756836,-375.4595211,0.10909,N,M,,,,,,
440,0.319274376,2282.519531,4694.238281,2411.71875,-650.4825762,-0.05468,N,M,,,,,,
440,0.307664399,2293.286133,4543.505859,2250.219727,-320.6791714,0.15144,N,M,,,,,,
440,0.284444444,2444.018555,4263.574219,1819.555664,-277.6761744,0.00872,N,M,,,,,,
440,0.296054422,2088.720703,4597.338867,2508.618164,-376.7567915,0.37282,N,M,,,,,,
440,0.30185941,2196.386719,4457.373047,2260.986328,-291.5229456,-0.51292,N,M,,,,,,
440,0.269931973,2131.787109,4425.073242,2293.286133,-191.8743487,0.14784,N,M,,,,,,
440,0.28154195,2185.620117,4306.640625,2121.020508,-432.2995022,0.28234,N,M,,,,,,
440,0.310566893,2271.75293,4575.805664,2304.052734,-501.3474087,-0.07365,N,M,,,,,,
440,0.272834467,2336.352539,4274.34082,1937.988281,-382.8278188,0.47211,N,M,,,,,,
440,0.287346939,2304.052734,4586.572266,2282.519531,-650.7110322,-0.30214,N,M,,,,,,
440,0.284444444,2422.485352,4231.274414,1808.789063,-260.4079606,0.26182,N,M,,,,,,
440,0.304761905,2131.787109,4500.439453,2368.652344,-357.2986322,-0.37416,N,M,,,,,,
440,0.275736961,2088.720703,4177.441406,2088.720703,-181.0883016,-0.54658,N,M,,,,,,
440,0.255419501,2842.382813,4263.574219,1421.191406,-360.2160757,-0.19681,N,M,,,,,,
440,0.293151927,2465.551758,4597.338867,2131.787109,-559.2681536,-0.05062,N,M,,,,,,
440,0.275736961,2282.519531,4317.407227,2034.887695,-182.6201935,-0.17574,N,M,,,,,,
440,0.290249433,2357.885742,4532.739258,2174.853516,-599.9395615,0.11937,N,M,,,,,,
440,0.287346939,2357.885742,4328.173828,1970.288086,-293.5401924,0.88292,N,M,,,,,,
440,0.238004535,2734.716797,4500.439453,1765.722656,-636.6978394,0.06153,N,M,,,,,,
440,0.296054422,2110.253906,4618.87207,2508.618164,-474.6031125,0.81872,N,M,,,,,,
440,0.30185941,2088.720703,4532.739258,2444.018555,-312.5844016,0.23228,N,M,,,,,,
440,0.28154195,2045.654297,4317.407227,2271.75293,100.3798047,-0.09914,N,M,,,,,,
440,0.293151927,2196.386719,4500.439453,2304.052734,-439.7239421,0.32512,N,M,,,,,,
440,0.287346939,2304.052734,4715.771484,2411.71875,-563.1910177,0.09106,N,M,,,,,,
440,0.269931973,2767.016602,4748.071289,1981.054688,-965.8235094,-0.04922,N,M,,,,,,
440,0.307664399,2088.720703,4748.071289,2659.350586,-474.3327051,-0.62335,N,M,,,,,,
440,0.296054422,2250.219727,4446.606445,2196.386719,-435.2090248,0.47165,N,M,,,,,,
440,0.310566893,2228.686523,4661.938477,2433.251953,-602.5115834,-0.45737,N,M,,,,,,
440,0.304761905,2088.720703,4608.105469,2519.384766,-268.4931843,-0.05626,N,M,,,,,,
440,0.304761905,2174.853516,4435.839844,2260.986328,-267.5425864,0.92926,N,M,,,,,,
440,0.298956916,2088.720703,4575.805664,2487.084961,-548.410131,0.67863,N,M,,,,,,
440,0.211882086,2153.320313,5049.536133,2896.21582,-329.8524618,0.44698,N,M,,,,,,
440,0.30185941,2390.185547,4844.970703,2454.785156,-695.3129096,-0.24942,N,M,,,,,,
440,0.278639456,2347.119141,4478.90625,2131.787109,-478.0082042,-0.20867,N,M,,,,,,
440,0.298956916,2347.119141,4500.439453,2153.320313,-586.7383865,1.44205,N,M,,,,,,
440,0.290249433,2250.219727,4780.371094,2530.151367,-680.7128081,0.40302,N,M,,,,,,
440,0.28154195,2304.052734,4608.105469,2304.052734,-611.3619417,0.12973,N,M,,,,,,
440,0.304761905,2131.787109,4511.206055,2379.418945,-402.9017049,-0.07501,N,M,,,,,,
440,0.310566893,2767.016602,4489.672852,1722.65625,-693.2769644,0.28372,N,M,,,,,,
440,0.240907029,2314.819336,4425.073242,2110.253906,-670.808819,-0.41162,N,M,,,,,,
440,0.304761905,2239.453125,4791.137695,2551.68457,-569.4060631,-0.48331,N,M,,,,,,
440,0.28154195,2185.620117,4726.538086,2540.917969,-620.0742677,-0.37109,N,M,,,,,,
440,0.217687075,2454.785156,4285.107422,1830.322266,-419.3128531,0.3713,N,M,,,,,,
440,0.304761905,2099.487305,4586.572266,2487.084961,-475.900063,-0.09321,N,M,,,,,,
440,0.319274376,2444.018555,4812.670898,2368.652344,-759.2127341,-0.48959,N,M,,,,,,
440,0.298956916,2400.952148,4521.972656,2121.020508,-551.7326641,-0.89403,N,M,,,,,,
440,0.284444444,2411.71875,4855.737305,2444.018555,-752.4224336,0.43552,N,M,,,,,,
440,0.325079365,2444.018555,4769.604492,2325.585938,-772.0070721,-1.18145,N,M,,,,,,
440,0.310566893,2099.487305,4769.604492,2670.117188,-579.9687549,-0.28605,N,M,,,,,,
440,0.298956916,3014.648438,4812.670898,1798.022461,-821.6499633,0.21362,N,M,,,,,,
440,0.304761905,2185.620117,4812.670898,2627.050781,-550.8721045,-0.36136,N,M,,,,,,
440,0.287346939,2551.68457,4414.306641,1862.62207,-315.081778,0.22318,N,M,,,,,,
440,0.211882086,2207.15332,4371.240234,2164.086914,-264.656895,-0.12565,N,M,,,,,,
440,0.298956916,2863.916016,4769.604492,1905.688477,-706.8944545,-0.26054,N,M,,,,,,
440,0.290249433,2368.652344,4511.206055,2142.553711,-550.2815967,0.22029,N,M,,,,,,
440,0.310566893,2713.183594,4285.107422,1571.923828,-549.2749731,-0.43452,N,M,,,,,,
440,0.287346939,2110.253906,4565.039063,2454.785156,-424.1471136,-0.25709,N,M,,,,,,
440,0.30185941,2433.251953,4812.670898,2379.418945,-800.2272551,0.35855,N,M,,,,,,
440,0.313469388,2131.787109,4694.238281,2562.451172,-379.6186928,-0.10158,N,M,,,,,,
440,0.307664399,2196.386719,4737.304688,2540.917969,-538.1509553,0.19696,N,M,,,,,,
440,0.304761905,2476.318359,4812.670898,2336.352539,-619.3487709,0.02791,N,M,,,,,,
440,0.278639456,2239.453125,4726.538086,2487.084961,-581.5467002,-0.19758,N,M,,,,,,
440,0.293151927,2799.316406,4565.039063,1765.722656,-467.3351826,-0.36868,N,M,,,,,,
440,0.310566893,2357.885742,4629.638672,2271.75293,-575.9347231,-0.51166,N,M,,,,,,
440,0.313469388,2077.954102,4414.306641,2336.352539,-223.8595037,-0.31287,N,M,,,,,,
440,0.26122449,2820.849609,4285.107422,1464.257813,-446.4759118,-0.41691,N,M,,,,,,
440,0.264126984,2799.316406,4435.839844,1636.523438,-487.258451,-0.57097,N,M,,,,,,
440,0.293151927,2497.851563,4780.371094,2282.519531,-649.6948979,-0.27542,N,M,,,,,,
440,0.313469388,2400.952148,4640.405273,2239.453125,-623.073058,-0.25257,N,M,,,,,,
440,0.284444444,2153.320313,4608.105469,2454.785156,-472.4969217,-0.66634,N,M,,,,,,
440,0.287346939,2185.620117,4694.238281,2508.618164,-683.6046793,-0.36825,N,M,,,,,,
440,0.284444444,2347.119141,4565.039063,2217.919922,-369.5758277,0.25689,N,M,,,,,,
440,0.325079365,2293.286133,4554.272461,2260.986328,-463.2903534,-0.04399,N,M,,,,,,
440,0.252517007,3208.447266,4392.773438,1184.326172,-650.7722271,-0.25813,N,M,,,,,,
440,0.269931973,2476.318359,4651.171875,2174.853516,-687.7182654,-0.04704,N,M,,,,,,
440,0.298956916,2325.585938,4801.904297,2476.318359,-707.3249367,-0.07469,N,M,,,,,,
440,0.298956916,2164.086914,4640.405273,2476.318359,-377.9332669,0.08334,N,M,,,,,,
440,0.30185941,2250.219727,4435.839844,2185.620117,-514.4126689,-0.00173,N,M,,,,,,
440,0.26122449,3079.248047,4414.306641,1335.058594,-487.8969127,-0.09936,N,M,,,,,,
440,0.290249433,2745.483398,4640.405273,1894.921875,-720.3753437,-0.5903,N,M,,,,,,
440,0.293151927,2788.549805,4898.803711,2110.253906,-1041.661128,-0.46209,N,M,,,,,,
440,0.298956916,2056.420898,4532.739258,2476.318359,-286.5209065,0.40464,N,M,,,,,,
440,0.296054422,2573.217773,4791.137695,2217.919922,-747.1118883,0.47401,N,M,,,,,,
440,0.30185941,2993.115234,4995.703125,2002.587891,-1165.660668,0.1812,N,M,,,,,,
