category,duration,frequency_change,direction
unknown,0.124081633,1701.123047,-23.67111992
unknown,0.088163265,2013.354492,113.233789
unknown,0.16,1733.422852,-163.2436242
unknown,0.097959184,1658.056641,-20.48034721
unknown,0.225306122,1582.69043,-5.10682043
unknown,0.173061224,1550.390625,-50.98534567
unknown,0.153469388,1647.290039,-16.04950161
unknown,0.137142857,1518.09082,-80.01171109
unknown,0.133877551,1561.157227,9.431598968
unknown,0.150204082,1711.889648,-41.15672136
unknown,0.176326531,1550.390625,-96.14523634
unknown,0.133877551,2756.25,-22.11050911
unknown,0.140408163,1830.322266,141.6900924
unknown,0.169795918,1808.789063,-119.3527619
unknown,0.176326531,1410.424805,-10.84604549
unknown,0.20244898,1658.056641,0.659112388
unknown,0.169795918,1668.823242,-57.71510433
unknown,0.215510204,1873.388672,-128.2975568
unknown,0.16,1593.457031,61.6160993
unknown,0.173061224,1668.823242,-171.5559285
unknown,0.16,1754.956055,-54.51845021
unknown,0.166530612,2336.352539,-47.3352871
unknown,0.195918367,1453.491211,-60.85534491
unknown,0.133877551,1830.322266,43.62277657
unknown,0.179591837,1851.855469,278.6344308
unknown,0.166530612,2088.720703,94.7335289
unknown,0.20244898,1614.990234,-82.36944767
unknown,0.114285714,1550.390625,-80.30884228
unknown,0.173061224,1464.257813,-101.1261807
unknown,0.143673469,1776.489258,17.40276165
unknown,0.189387755,1905.688477,56.11830299
unknown,0.156734694,1636.523438,-213.1227467
unknown,0.153469388,2045.654297,-318.0865268
unknown,0.097959184,1518.09082,-14.35068563
unknown,0.11755102,1464.257813,-36.16485119
unknown,0.182857143,2465.551758,39.50501052
unknown,0.124081633,2196.386719,111.2705214
unknown,0.10122449,2024.121094,-215.1788963
unknown,0.130612245,2573.217773,98.45273341
unknown,0.192653061,1690.356445,0.30954362
unknown,0.120816327,1927.22168,111.3650813
unknown,0.150204082,2745.483398,70.74472165
unknown,0.11755102,2228.686523,220.5568403
unknown,0.10122449,1711.889648,-87.83625901
unknown,0.114285714,1765.722656,-63.59959474
unknown,0.16,1625.756836,3.578413177
unknown,0.124081633,1776.489258,-4.56932107
unknown,0.173061224,2164.086914,27.21233869
unknown,0.163265306,1798.022461,-86.75586535
unknown,0.166530612,1690.356445,-30.2096923
unknown,0.133877551,1754.956055,123.0786563
unknown,0.133877551,1733.422852,92.60749001
unknown,0.173061224,2228.686523,-258.9963469
unknown,0.111020408,2260.986328,114.4594989
unknown,0.097959184,1798.022461,59.07080992
unknown,0.114285714,1754.956055,89.55871156
unknown,0.088163265,1819.555664,-176.0935284
unknown,0.153469388,1776.489258,8.444169653
unknown,0.166530612,1948.754883,123.3936343
unknown,0.127346939,1851.855469,432.6699009
unknown,0.192653061,1754.956055,102.5974565
unknown,0.150204082,1625.756836,-89.05765618
unknown,0.124081633,1776.489258,-256.8827001
unknown,0.146938776,1582.69043,288.6696856
unknown,0.130612245,1647.290039,74.41038632
unknown,0.137142857,2325.585938,141.8833723
unknown,0.150204082,1744.189453,176.7523366
unknown,0.140408163,1690.356445,88.80813218
unknown,0.11755102,2024.121094,-11.78852508
unknown,0.130612245,1830.322266,58.34302372
unknown,0.146938776,1593.457031,76.8486169
unknown,0.140408163,1625.756836,10.22048985
unknown,0.156734694,1679.589844,121.3850756
unknown,0.146938776,1571.923828,65.27656967
unknown,0.124081633,2271.75293,104.2282103
unknown,0.114285714,1636.523438,-39.59721905
unknown,0.231836735,1948.754883,-170.8774921
unknown,0.143673469,1808.789063,-144.851205
unknown,0.124081633,2153.320313,177.7819113
unknown,0.143673469,1787.255859,-17.26265972
unknown,0.205714286,1894.921875,-145.8912686
unknown,0.11755102,1679.589844,-78.16243281
unknown,0.127346939,1798.022461,74.80902341
unknown,0.133877551,1981.054688,-162.6395548
unknown,0.124081633,1399.658203,157.8518418
unknown,0.146938776,1571.923828,-64.65910962
unknown,0.088163265,1927.22168,310.7987838
unknown,0.127346939,1959.521484,-299.0808278
unknown,0.156734694,1991.821289,-190.7769014
unknown,0.133877551,1690.356445,151.5965236
unknown,0.137142857,1528.857422,171.0622918
unknown,0.137142857,1625.756836,77.76642714
unknown,0.153469388,1744.189453,19.19120799
unknown,0.143673469,1690.356445,14.79858906
unknown,0.104489796,1496.557617,166.3902011
unknown,0.189387755,2153.320313,141.4716809
unknown,0.153469388,2088.720703,-152.5983212
unknown,0.137142857,1819.555664,81.74082648
unknown,0.137142857,1593.457031,-176.3817627
unknown,0.133877551,1690.356445,48.77499161
unknown,0.107755102,1668.823242,-31.73382424
unknown,0.124081633,1518.09082,75.70429503
unknown,0.16,1539.624023,-93.89645651
unknown,0.124081633,1496.557617,-15.24362373
unknown,0.111020408,1614.990234,-100.0145952
unknown,0.120816327,1787.255859,242.2671999
unknown,0.107755102,1690.356445,15.44518219
unknown,0.20244898,1528.857422,28.58043007
unknown,0.137142857,1604.223633,177.0712923
unknown,0.169795918,1464.257813,-62.13479201
unknown,0.228571429,1733.422852,-190.2907099
unknown,0.075102041,2250.219727,-17.69865399
unknown,0.137142857,1744.189453,50.01678264
unknown,0.182857143,1765.722656,185.7627649
unknown,0.195918367,1668.823242,109.6913619
unknown,0.10122449,1453.491211,111.7170558
unknown,0.228571429,1830.322266,-231.7727245
unknown,0.10122449,1776.489258,-338.6270571
unknown,0.150204082,1819.555664,-94.2616708
unknown,0.137142857,1948.754883,-66.22884259
unknown,0.10122449,1722.65625,159.2551316
unknown,0.127346939,1851.855469,-41.20517545
unknown,0.153469388,1485.791016,125.3761308
unknown,0.186122449,1356.591797,59.8298642
unknown,0.195918367,1593.457031,-25.39706815
unknown,0.137142857,1550.390625,30.42134752
unknown,0.140408163,1733.422852,-87.34057946
unknown,0.130612245,2045.654297,164.7308526
unknown,0.124081633,1862.62207,62.0394623
unknown,0.124081633,1970.288086,-201.1039407
unknown,0.146938776,1862.62207,35.72587572
unknown,0.143673469,1884.155273,85.01937716
unknown,0.130612245,2131.787109,229.9668887
unknown,0.111020408,1787.255859,-116.0258418
unknown,0.130612245,1647.290039,-121.2191418
unknown,0.163265306,1647.290039,133.4008836
unknown,0.127346939,1711.889648,-211.7062646
unknown,0.104489796,2034.887695,21.56270437
unknown,0.10122449,1550.390625,66.97731324
unknown,0.199183673,2207.15332,-204.0425268
unknown,0.166530612,1744.189453,-24.8818988
unknown,0.163265306,2336.352539,-19.02985028
unknown,0.091428571,1625.756836,234.6138823
unknown,0.205714286,1658.056641,-6.541694295
unknown,0.114285714,1765.722656,9.493356057
unknown,0.163265306,2045.654297,17.9986399
unknown,0.143673469,1539.624023,104.4279252
unknown,0.111020408,2174.853516,313.1405697
unknown,0.124081633,2239.453125,-94.19071089
unknown,0.137142857,2099.487305,11.29866489
unknown,0.143673469,1754.956055,-124.1298201
unknown,0.130612245,2002.587891,-182.2792118
unknown,0.186122449,1647.290039,-176.0420651
unknown,0.143673469,1593.457031,66.14725492
unknown,0.150204082,2045.654297,228.3666535
unknown,0.127346939,2045.654297,3.065325643
unknown,0.114285714,1593.457031,231.0954404
unknown,0.052244898,1884.155273,-2.037083606
unknown,0.231836735,1754.956055,-71.74882499
unknown,0.186122449,1668.823242,-135.8826321
unknown,0.11755102,1701.123047,225.9380169
unknown,0.088163265,1668.823242,3.394873139
unknown,0.137142857,1668.823242,-130.5749778
unknown,0.208979592,1722.65625,-177.5409542
unknown,0.228571429,1765.722656,-298.9335362
unknown,0.153469388,1733.422852,-215.6161374
unknown,0.097959184,1722.65625,-178.7952341
unknown,0.173061224,1647.290039,-148.458716
unknown,0.11755102,1959.521484,-148.7646489
unknown,0.124081633,1701.123047,71.07610881
unknown,0.189387755,1948.754883,-238.4146442
unknown,0.169795918,1614.990234,-88.93001793
unknown,0.127346939,1884.155273,129.4532372
unknown,0.166530612,1668.823242,65.07068083
unknown,0.186122449,1830.322266,-333.6111196
unknown,0.143673469,1765.722656,-86.0464899
unknown,0.140408163,1571.923828,-236.8663563
unknown,0.179591837,1959.521484,-239.7321577
unknown,0.150204082,1658.056641,331.5387953
unknown,0.179591837,1658.056641,-93.74796837
unknown,0.186122449,1808.789063,-99.59306106
unknown,0.271020408,1636.523438,-80.26455263
unknown,0.179591837,2325.585938,-66.79045536
unknown,0.153469388,1754.956055,168.3519442
unknown,0.111020408,1819.555664,146.2424383
unknown,0.133877551,1798.022461,95.64995437
unknown,0.127346939,1991.821289,190.6567898
unknown,0.140408163,1636.523438,102.8784052
unknown,0.16,1636.523438,-60.86986593
unknown,0.133877551,2077.954102,-155.0885419
unknown,0.166530612,1722.65625,58.28533509
unknown,0.16,1894.921875,17.66636869
unknown,0.140408163,1798.022461,138.4974835
unknown,0.150204082,1959.521484,-159.1824916
unknown,0.137142857,1798.022461,90.50913323
unknown,0.104489796,1647.290039,170.4118091
unknown,0.16,1808.789063,156.9433597
unknown,0.169795918,1765.722656,-156.7169712
unknown,0.104489796,1733.422852,-7.404325835
unknown,0.137142857,1571.923828,-71.688393
unknown,0.195918367,1841.088867,237.5059209
unknown,0.107755102,1571.923828,-45.58776167
unknown,0.20244898,2077.954102,180.2742943
unknown,0.111020408,1507.324219,322.1440045
unknown,0.186122449,1937.988281,-148.9229728
unknown,0.137142857,2217.919922,-299.3979428
unknown,0.137142857,2207.15332,-212.2725233
unknown,0.11755102,1808.789063,-130.9020058
unknown,0.130612245,1722.65625,91.92670881
unknown,0.124081633,1862.62207,10.48152987
unknown,0.130612245,1625.756836,190.8001552
unknown,0.107755102,1970.288086,156.084253
unknown,0.114285714,1442.724609,155.0752726
unknown,0.225306122,1927.22168,50.52801076
unknown,0.120816327,1776.489258,273.0495941
unknown,0.143673469,1754.956055,-52.1640396
unknown,0.163265306,1636.523438,-158.8117726
unknown,0.179591837,1647.290039,30.26779037
unknown,0.127346939,1819.555664,-40.73923301
unknown,0.107755102,1679.589844,69.04053207
unknown,0.156734694,1679.589844,123.364439
unknown,0.104489796,1410.424805,75.21589149
unknown,0.097959184,2217.919922,168.3088286
unknown,0.130612245,1507.324219,129.2444619
unknown,0.166530612,1582.69043,-129.7483063
unknown,0.176326531,2713.183594,-266.1358683
unknown,0.104489796,1776.489258,-73.44281373
unknown,0.166530612,1421.191406,67.89316154
unknown,0.146938776,1485.791016,-73.17517032
unknown,0.11755102,1754.956055,-44.52795869
unknown,0.097959184,1690.356445,-33.70178507
unknown,0.127346939,2174.853516,269.5875606
unknown,0.153469388,1851.855469,3.767586439
unknown,0.244897959,1711.889648,116.9253201
unknown,0.104489796,1539.624023,-98.76664941
unknown,0.111020408,1388.891602,9.071702029
unknown,0.182857143,1808.789063,82.82138979
unknown,0.11755102,1776.489258,122.9146083
unknown,0.16,2530.151367,15.99375381
unknown,0.153469388,1776.489258,109.7781036
unknown,0.182857143,1453.491211,288.3642827
unknown,0.120816327,1528.857422,-306.375377
unknown,0.182857143,1561.157227,237.3925979
unknown,0.176326531,1959.521484,-155.1887158
unknown,0.104489796,2056.420898,-113.53882
unknown,0.094693878,1507.324219,-80.56383352
unknown,0.163265306,1765.722656,-17.11594178
unknown,0.124081633,1625.756836,48.49690759
unknown,0.114285714,1668.823242,-79.03560216
unknown,0.208979592,1701.123047,-113.2379101
unknown,0.104489796,1948.754883,-132.0629473
unknown,0.081632653,1571.923828,53.82016488
unknown,0.16,1894.921875,-52.51731347
unknown,0.140408163,1647.290039,-16.63990664
unknown,0.091428571,1561.157227,41.39183078
unknown,0.179591837,1776.489258,-58.07847947
unknown,0.107755102,1690.356445,21.76891685
unknown,0.11755102,1981.054688,293.9542957
unknown,0.068571429,2357.885742,-37.09673696
unknown,0.192653061,1604.223633,-137.346224
unknown,0.068571429,1625.756836,164.8554667
unknown,0.137142857,1582.69043,124.3818186
unknown,0.107755102,1668.823242,-19.57531729
unknown,0.186122449,2368.652344,-14.53849671
unknown,0.11755102,1970.288086,54.17488076
unknown,0.124081633,1711.889648,27.88600874
unknown,0.11755102,2680.883789,-52.1771498
unknown,0.111020408,1647.290039,-42.86721585
unknown,0.081632653,1679.589844,34.35536757
unknown,0.208979592,1787.255859,138.4493485
unknown,0.107755102,1658.056641,13.78217222
unknown,0.143673469,1830.322266,-62.76445593
unknown,0.114285714,1518.09082,119.0620702
unknown,0.088163265,2024.121094,-41.98112876
unknown,0.127346939,1690.356445,72.04281219
unknown,0.189387755,1733.422852,75.4883655
unknown,0.169795918,1636.523438,-119.5501793
unknown,0.088163265,1873.388672,34.30699113
unknown,0.16,1647.290039,0.156932076
unknown,0.153469388,1905.688477,-129.7198884
unknown,0.133877551,1733.422852,100.760386
unknown,0.120816327,1496.557617,43.16381993
unknown,0.081632653,1937.988281,122.0721889
unknown,0.104489796,1658.056641,-111.3139036
unknown,0.094693878,1744.189453,76.57929855
unknown,0.156734694,2390.185547,-103.536635
unknown,0.166530612,2045.654297,-247.9324689
unknown,0.111020408,1981.054688,154.9003205
unknown,0.140408163,1787.255859,-56.16374884
unknown,0.127346939,1754.956055,175.4983585
unknown,0.146938776,1765.722656,204.8776214
unknown,0.150204082,1668.823242,379.2577762
unknown,0.137142857,1884.155273,-102.1009534
unknown,0.137142857,1862.62207,-134.1865293
unknown,0.088163265,1765.722656,-38.83447269
unknown,0.130612245,1625.756836,30.55961737
unknown,0.130612245,1765.722656,-54.51073648
unknown,0.195918367,2680.883789,-85.38994381
unknown,0.114285714,1787.255859,-151.8000319
unknown,0.124081633,1798.022461,94.87969923
unknown,0.097959184,1798.022461,13.4527917
unknown,0.124081633,1819.555664,24.03681964
unknown,0.088163265,1561.157227,95.73228218
unknown,0.192653061,1970.288086,-30.98841316
unknown,0.205714286,2336.352539,250.0414063
unknown,0.11755102,1571.923828,-131.2339571
unknown,0.137142857,1679.589844,180.0868245
unknown,0.120816327,1905.688477,-48.57274948
unknown,0.176326531,1701.123047,44.68248525
unknown,0.176326531,1711.889648,-160.6986189
unknown,0.094693878,2260.986328,138.8791221
unknown,0.127346939,1647.290039,-3.312696993
unknown,0.111020408,1744.189453,-104.1341814
unknown,0.146938776,1765.722656,6.156576365
unknown,0.140408163,1647.290039,194.1699698
unknown,0.111020408,1593.457031,161.7339643
unknown,0.10122449,1701.123047,-144.8331108
unknown,0.097959184,1528.857422,10.77464674
unknown,0.241632653,2013.354492,-81.35289309
unknown,0.166530612,1808.789063,-305.2128394
unknown,0.146938776,1905.688477,-47.98137505
unknown,0.179591837,1884.155273,-145.0981054
unknown,0.156734694,1475.024414,-39.45581326
unknown,0.124081633,1550.390625,140.5707277
unknown,0.150204082,1819.555664,-44.51995512
unknown,0.104489796,1561.157227,241.5890861
unknown,0.169795918,1894.921875,169.2304205
unknown,0.146938776,1744.189453,-332.1740562
unknown,0.21877551,1841.088867,-149.575941
unknown,0.222040816,1937.988281,-331.995153
unknown,0.156734694,1937.988281,-205.151243
unknown,0.225306122,1733.422852,159.6900436
unknown,0.182857143,2293.286133,50.33896904
unknown,0.146938776,1787.255859,10.65698757
unknown,0.146938776,2077.954102,-16.19833014
unknown,0.130612245,1776.489258,61.59471919
unknown,0.251428571,1937.988281,-11.26624785
unknown,0.140408163,1841.088867,80.27303249
unknown,0.166530612,2067.1875,-16.17830737
unknown,0.241632653,1668.823242,-409.1547763
unknown,0.169795918,1701.123047,-1.07141741
unknown,0.248163265,1744.189453,-84.24573216
unknown,0.195918367,2099.487305,-40.15716674
unknown,0.274285714,1905.688477,-169.6802011
unknown,0.271020408,1808.789063,-27.11342694
unknown,0.146938776,1787.255859,66.73154303
unknown,0.274285714,1884.155273,-85.49342857
unknown,0.222040816,1819.555664,-23.74622363
unknown,0.078367347,1647.290039,-16.0705741
unknown,0.120816327,1787.255859,-78.95184291
unknown,0.257959184,2056.420898,-132.8075805
unknown,0.235102041,1991.821289,-473.4769803
unknown,0.179591837,1690.356445,-18.96051933
unknown,0.27755102,1894.921875,1.408159217
unknown,0.140408163,1539.624023,-62.14845894
unknown,0.212244898,1905.688477,138.6346205
unknown,0.26122449,1679.589844,60.84330755
unknown,0.140408163,1539.624023,35.12992638
unknown,0.130612245,1798.022461,29.75519863
unknown,0.137142857,1679.589844,29.03236224
unknown,0.140408163,1690.356445,91.530098
unknown,0.169795918,1851.855469,-378.4448343
unknown,0.257959184,2067.1875,-456.870103
unknown,0.137142857,1690.356445,230.8422997
unknown,0.163265306,1453.491211,22.75923667
unknown,0.205714286,1819.555664,-68.23979392
unknown,0.111020408,1561.157227,247.6079034
unknown,0.084897959,1496.557617,-97.22514644
unknown,0.195918367,1647.290039,57.98096597
unknown,0.137142857,1614.990234,339.4935571
unknown,0.257959184,2217.919922,-6.203662835
unknown,0.169795918,2099.487305,497.20233
unknown,0.257959184,1625.756836,-87.54931864
unknown,0.143673469,1991.821289,-333.7227342
unknown,0.146938776,1604.223633,236.6703103
unknown,0.208979592,1571.923828,-203.1542836
unknown,0.293877551,1927.22168,-251.8569024
unknown,0.251428571,1614.990234,-252.1242153
unknown,0.186122449,1862.62207,-217.248249
unknown,0.111020408,1561.157227,-77.7937441
unknown,0.094693878,1830.322266,158.4698043
unknown,0.215510204,1754.956055,-253.3143617
unknown,0.169795918,2045.654297,77.6938861
unknown,0.130612245,1636.523438,285.8407692
unknown,0.195918367,1937.988281,144.0779686
unknown,0.208979592,1841.088867,58.20122678
unknown,0.173061224,1679.589844,-23.11773169
unknown,0.20244898,1711.889648,-88.53410235
unknown,0.097959184,1636.523438,126.9891952
unknown,0.248163265,1711.889648,-191.4204922
unknown,0.16,1539.624023,26.59361629
unknown,0.153469388,2056.420898,-117.8326168
unknown,0.16,1690.356445,-125.2059193
unknown,0.254693878,1701.123047,-77.67681344
unknown,0.130612245,1830.322266,65.15078103
unknown,0.179591837,1884.155273,-259.528841
unknown,0.088163265,1862.62207,-11.96839655
unknown,0.133877551,1733.422852,-26.23869903
unknown,0.133877551,1959.521484,-110.0382752
unknown,0.133877551,1496.557617,72.93904375
unknown,0.251428571,1884.155273,-110.0526905
unknown,0.11755102,1636.523438,147.6536464
unknown,0.068571429,1658.056641,126.8039263
unknown,0.140408163,1798.022461,318.9528266
unknown,0.124081633,1636.523438,251.2207386
unknown,0.137142857,1819.555664,118.5030441
unknown,0.130612245,1679.589844,-179.4569527
unknown,0.189387755,1733.422852,-218.6825518
unknown,0.264489796,1841.088867,-69.51348886
unknown,0.143673469,1733.422852,36.74207
unknown,0.153469388,1754.956055,84.22728178
unknown,0.313469388,1593.457031,144.9779911
unknown,0.114285714,1765.722656,-85.80792287
unknown,0.120816327,1776.489258,49.22363067
unknown,0.107755102,1658.056641,-80.67625345
unknown,0.257959184,1701.123047,-188.7270993
unknown,0.189387755,1808.789063,-81.25833584
unknown,0.088163265,1453.491211,10.00728272
unknown,0.143673469,2110.253906,-230.264112
unknown,0.140408163,2228.686523,73.4646354
unknown,0.176326531,1916.455078,70.61031992
unknown,0.143673469,1841.088867,111.847071
unknown,0.114285714,1851.855469,-23.51817442
unknown,0.10122449,1808.789063,53.87179269
unknown,0.222040816,1701.123047,-29.70439593
unknown,0.137142857,1711.889648,-353.1355639
unknown,0.127346939,1571.923828,19.82810269
unknown,0.222040816,1679.589844,-67.23978668
unknown,0.111020408,1744.189453,78.86015497
unknown,0.228571429,1647.290039,147.7303394
unknown,0.179591837,1679.589844,163.7445997
unknown,0.235102041,1744.189453,217.7376628
unknown,0.228571429,1658.056641,253.159108
unknown,0.192653061,2077.954102,163.3783137
unknown,0.26122449,1916.455078,-135.5035799
unknown,0.120816327,1765.722656,105.4077137
unknown,0.166530612,1701.123047,-5.784962754
unknown,0.163265306,1948.754883,-170.5797272
unknown,0.166530612,1561.157227,20.35886398
unknown,0.231836735,1916.455078,-194.0675059
unknown,0.127346939,2013.354492,95.89762466
unknown,0.173061224,1636.523438,72.3747473
unknown,0.20244898,1733.422852,36.85876128
unknown,0.107755102,1808.789063,90.19718177
unknown,0.182857143,1614.990234,-26.16519704
unknown,0.124081633,1754.956055,196.4361514
unknown,0.11755102,1894.921875,318.855406
unknown,0.225306122,2142.553711,-106.8548112
unknown,0.189387755,1722.65625,30.1923424
unknown,0.271020408,1668.823242,-117.0051303
unknown,0.264489796,1636.523438,-28.10049342
unknown,0.137142857,1593.457031,77.24667143
unknown,0.179591837,1927.22168,-52.72054332
unknown,0.238367347,2045.654297,-275.7365379
unknown,0.182857143,1981.054688,16.50018202
unknown,0.199183673,1733.422852,-126.5478245
unknown,0.094693878,1614.990234,-36.93064601
unknown,0.274285714,1614.990234,66.79298136
unknown,0.241632653,2110.253906,-110.494047
unknown,0.153469388,2099.487305,70.59360481
unknown,0.228571429,1744.189453,-277.0491345
unknown,0.150204082,1711.889648,152.5062334
unknown,0.208979592,1701.123047,18.86923971
unknown,0.120816327,1754.956055,57.18440996
unknown,0.189387755,1604.223633,111.9422064
unknown,0.192653061,1916.455078,-36.44300212
unknown,0.208979592,1948.754883,-97.06389567
unknown,0.284081633,1647.290039,-115.9217494
unknown,0.153469388,1744.189453,14.57162003
unknown,0.111020408,1582.69043,28.10190801
unknown,0.143673469,2013.354492,142.9528335
unknown,0.156734694,2002.587891,-137.9315752
unknown,0.11755102,1550.390625,7.228500838
unknown,0.313469388,1690.356445,-320.6201233
unknown,0.124081633,1604.223633,-43.04541426
unknown,0.163265306,1539.624023,-23.16276714
unknown,0.10122449,1658.056641,-280.9293571
unknown,0.055510204,1744.189453,-146.2673855
unknown,0.189387755,1733.422852,-46.59981207
unknown,0.254693878,1776.489258,6.128658357
unknown,0.173061224,1787.255859,53.95356473
unknown,0.111020408,2121.020508,-129.6694631
unknown,0.130612245,1765.722656,140.9342156
unknown,0.251428571,1841.088867,-229.1511572
unknown,0.16,2045.654297,36.81890571
unknown,0.251428571,1905.688477,-520.1592442
unknown,0.133877551,1798.022461,213.1943818
unknown,0.271020408,1571.923828,-7.043510534
unknown,0.166530612,2551.68457,-13.00476476
unknown,0.205714286,1937.988281,-45.96777776
unknown,0.124081633,2260.986328,-27.54814135
unknown,0.068571429,1808.789063,62.27184436
unknown,0.173061224,1798.022461,-114.3577287
unknown,0.120816327,1561.157227,103.0335555
unknown,0.078367347,1647.290039,34.04283977
unknown,0.137142857,1744.189453,-32.93187366
unknown,0.130612245,1647.290039,-36.99245198
unknown,0.16,1765.722656,-158.9991551
unknown,0.16,2347.119141,-150.9394241
unknown,0.192653061,1744.189453,84.53099322
unknown,0.153469388,1776.489258,-145.7199065
unknown,0.104489796,1830.322266,90.93164219
unknown,0.179591837,1701.123047,-60.93914085
unknown,0.215510204,1937.988281,17.23752631
unknown,0.091428571,1765.722656,-71.39930789
unknown,0.257959184,1722.65625,-104.8841045
unknown,0.192653061,1873.388672,30.20423196
unknown,0.16,2336.352539,172.7022342
unknown,0.208979592,1873.388672,-176.4848062
unknown,0.186122449,1991.821289,-222.4233014
unknown,0.150204082,1690.356445,-85.38180735
unknown,0.228571429,1475.024414,72.2748886
unknown,0.058049887,2971.582031,302.6077584
unknown,0.182857143,2648.583984,8.646133597
unknown,0.136417234,2950.048828,-123.1183003
unknown,0.121904762,2648.583984,-62.9406017
unknown,0.075464853,2605.517578,170.6112297
unknown,0.119002268,2659.350586,-91.39126
unknown,0.110294785,2831.616211,41.94218747
unknown,0.119002268,2788.549805,-67.05538927
unknown,0.145124717,2627.050781,198.1178928
unknown,0.133514739,2551.68457,-24.23310534
unknown,0.089977324,3068.481445,141.6103929
unknown,0.142222222,2993.115234,-35.22081872
unknown,0.06675737,2745.483398,105.6239374
unknown,0.139319728,2906.982422,-72.48629294
unknown,0.139319728,3068.481445,-110.9403681
unknown,0.142222222,3229.980469,85.02828825
unknown,0.139319728,2820.849609,162.9217066
unknown,0.110294785,2723.950195,-98.44270961
unknown,0.136417234,2982.348633,57.05527538
unknown,0.075464853,2777.783203,120.0842405
unknown,0.116099773,2799.316406,-22.18786233
unknown,0.130612245,2863.916016,11.06649103
unknown,0.171247166,2853.149414,-5.182874761
unknown,0.098684807,2810.083008,-97.83983717
unknown,0.110294785,2336.352539,186.2121571
unknown,0.113197279,2831.616211,32.86194894
unknown,0.145124717,2928.515625,-45.87850821
unknown,0.089977324,2810.083008,46.91858845
unknown,0.148027211,2820.849609,-119.9533996
unknown,0.127709751,2379.418945,-104.2506768
unknown,0.150929705,2810.083008,37.03600605
unknown,0.177052154,2627.050781,36.43487053
unknown,0.104489796,2325.585938,155.9419972
unknown,0.127709751,2928.515625,-11.67511851
unknown,0.052244898,2842.382813,125.3869485
unknown,0.116099773,2863.916016,-21.66079486
unknown,0.159637188,2702.416992,-117.8049094
unknown,0.136417234,2637.817383,-10.94305255
unknown,0.136417234,2820.849609,-108.360631
unknown,0.145124717,2723.950195,257.3878668
unknown,0.148027211,2616.28418,-281.8583523
unknown,0.145124717,2788.549805,71.22430388
unknown,0.084172336,2820.849609,313.6769589
unknown,0.156734694,2530.151367,172.1457927
unknown,0.10739229,2745.483398,53.15703576
unknown,0.142222222,2616.28418,255.9408289
unknown,0.078367347,2896.21582,-36.58466752
unknown,0.113197279,2444.018555,240.207715
unknown,0.139319728,2917.749023,-144.8765255
unknown,0.092879819,2874.682617,19.47690338
unknown,0.127709751,2497.851563,-196.0006156
unknown,0.165442177,2562.451172,48.49155653
unknown,0.165442177,2627.050781,-68.02539673
unknown,0.110294785,3014.648438,-28.16183719
unknown,0.150929705,2497.851563,40.03185797
unknown,0.168344671,2519.384766,-151.7131628
unknown,0.139319728,2573.217773,-49.55436934
unknown,0.139319728,2616.28418,-13.17696692
unknown,0.145124717,2777.783203,-62.98414132
unknown,0.113197279,2519.384766,-58.3586907
unknown,0.156734694,2659.350586,127.658688
unknown,0.136417234,2767.016602,-59.41133138
unknown,0.133514739,2379.418945,36.34281621
unknown,0.145124717,2454.785156,227.4287112
unknown,0.148027211,2271.75293,-60.38618466
unknown,0.130612245,2820.849609,-136.4287883
unknown,0.078367347,2627.050781,-62.06109105
unknown,0.159637188,2465.551758,-213.0539349
unknown,0.1538322,2767.016602,210.7925807
unknown,0.246712018,2228.686523,-268.4611403
unknown,0.272834467,2594.750977,-327.8681708
unknown,0.139319728,2465.551758,6.782839117
unknown,0.145124717,2551.68457,84.50779613
unknown,0.267029478,1862.62207,-349.2663066
unknown,0.127709751,2465.551758,-87.7300436
unknown,0.165442177,2648.583984,0.795633427
unknown,0.188662132,2540.917969,61.8006112
unknown,0.168344671,2810.083008,348.8624259
unknown,0.304761905,2045.654297,-252.0066397
unknown,0.235102041,2336.352539,-330.5759958
unknown,0.165442177,2260.986328,189.5973694
unknown,0.284444444,2594.750977,-327.516882
unknown,0.177052154,2885.449219,277.508176
unknown,0.307664399,2013.354492,-388.633154
unknown,0.159637188,2627.050781,33.76198885
unknown,0.165442177,2691.650391,-127.4631483
unknown,0.272834467,1787.255859,-425.6280598
unknown,0.179954649,2734.716797,67.84287745
unknown,0.240907029,2131.787109,-384.3582474
unknown,0.156734694,3326.879883,-453.3083651
unknown,0.206077098,1658.056641,-365.1588906
unknown,0.217687075,2013.354492,-153.0679057
unknown,0.145124717,2723.950195,248.4459259
unknown,0.255419501,1937.988281,45.1972107
unknown,0.264126984,1582.69043,-573.0289205
unknown,0.28154195,2594.750977,-519.8149954
unknown,0.272834467,3122.314453,-359.9010302
unknown,0.220589569,2508.618164,-517.4495564
unknown,0.26122449,2314.819336,-246.2427328
unknown,0.28154195,2368.652344,-370.414031
unknown,0.119002268,2734.716797,104.2942267
unknown,0.217687075,2099.487305,-312.6162313
unknown,0.264126984,2325.585938,-105.2123253
unknown,0.208979592,2810.083008,-367.2624241
unknown,0.264126984,2390.185547,0.155319677
unknown,0.293151927,2422.485352,-708.0330507
unknown,0.240907029,2853.149414,-537.3202404
unknown,0.252517007,1948.754883,-544.0049985
unknown,0.298956916,2271.75293,-550.2538364
unknown,0.304761905,2347.119141,-434.6383172
unknown,0.327981859,2228.686523,-485.8239387
unknown,0.182857143,2777.783203,59.474075
