prog,category,duration_scaled,frequency_change_scaled,direction_scaled
572,unknown,0.143354902,1654.38024,325.1298634
573,unknown,0.114152978,1693.770246,478.4183085
574,unknown,0.122117139,1575.600229,382.6968561
575,unknown,0.143354902,1142.310166,593.0307988
576,unknown,0.140700183,2901.730421,606.4536
577,unknown,0.114152978,2166.450315,719.1546585
578,unknown,0.143354902,722.1501048,237.5149159
579,unknown,0.11946242,1470.560213,1010.496149
580,unknown,0.12742658,2494.700362,442.9370207
581,unknown,0.12742658,1523.080221,-391.4899012
582,unknown,0.12742658,2205.840321,678.011289
583,unknown,0.122117139,1313.00019,942.0284073
584,unknown,0.114152978,1326.130193,-65.5849378
585,unknown,0.12742658,958.4901391,725.1581622
586,unknown,0.12742658,1352.390196,329.1918049
587,unknown,0.116807699,1496.820217,28.15219512
588,unknown,0.135390741,1575.600229,656.1804988
589,unknown,0.138045462,1339.260194,-190.0380512
590,unknown,0.122117139,1431.170207,326.3772354
591,unknown,0.100879376,1536.210223,-225.1239951
592,unknown,0.11946242,1444.30021,148.2457878
593,unknown,0.130081301,1523.080221,273.269661
594,unknown,0.122117139,1562.470227,773.098189
595,unknown,0.12742658,1181.700171,877.9181305
596,unknown,0.135390741,1116.050162,903.5661378
597,unknown,0.11946242,1838.200267,782.190989
598,unknown,0.11946242,1063.530154,1059.267388
599,unknown,0.143354902,2757.3004,761.3058183
600,unknown,0.12477186,2717.910394,986.5934915
601,unknown,0.108843538,1326.130193,596.3700341
602,unknown,0.122117139,2534.090368,900.1477756
603,unknown,0.12477186,1326.130193,831.8517037
604,unknown,0.12477186,1089.790158,955.4885341
605,unknown,0.114152978,1037.27015,915.0481317
606,unknown,0.143354902,3059.290444,833.6663524
607,unknown,0.116807699,1181.700171,853.336539
608,unknown,0.12742658,2271.490329,695.3073817
609,unknown,0.12477186,669.6300972,717.7142549
610,unknown,0.146009623,1811.940263,978.4684585
611,unknown,0.055749129,1155.440168,99.40620732
612,unknown,0.122117139,1877.590272,862.2774622
613,unknown,0.138045462,2639.130383,809.9320049
614,unknown,0.12477186,1102.92016,699.5390573
615,unknown,0.116807699,1956.370284,854.5332902
616,unknown,0.138045462,853.4501239,882.4428085
617,unknown,0.130081301,735.2801067,1075.261112
618,unknown,0.12477186,1943.240282,893.4542549
619,unknown,0.132736021,2770.430402,902.2682598
620,unknown,0.108843538,1286.740187,633.0341256
621,unknown,0.116807699,1759.420255,818.2881902
622,unknown,0.12742658,1575.600229,1005.416366
623,unknown,0.11946242,2337.140339,916.8119488
624,unknown,0.161937946,1313.00019,1070.192809
625,unknown,0.140700183,2061.410299,965.3519878
626,unknown,0.146009623,1457.430211,1042.150944
627,unknown,0.12742658,748.4101087,842.1998659
628,unknown,0.122117139,2520.960366,764.5779561
629,unknown,0.146009623,892.8401296,811.5257537
630,unknown,0.138045462,2310.880335,946.0974207
631,unknown,0.135390741,2022.020294,982.2927524
632,unknown,0.130081301,1404.910204,715.4276732
633,unknown,0.146009623,2022.020294,834.9149939
634,unknown,0.153973784,1194.830173,157.9446878
635,unknown,0.140700183,2074.540301,893.789711
636,unknown,0.130081301,2836.080412,672.2465817
637,unknown,0.148664344,722.1501048,1137.292527
638,unknown,0.140700183,2218.970322,732.1337976
639,unknown,0.12477186,1457.430211,1024.208455
640,unknown,0.148664344,1431.170207,454.3396366
641,unknown,0.161937946,1207.960175,513.4744683
642,unknown,0.11946242,2822.95041,606.1627329
643,unknown,0.146009623,2087.670302,828.2400549
644,unknown,0.146009623,1391.780202,815.5291634
645,unknown,0.140700183,1601.860233,1022.628568
646,unknown,0.191139871,1155.440168,55.99709024
647,unknown,0.130081301,1943.240282,1146.761144
648,unknown,0.135390741,1720.03025,977.5731805
649,unknown,0.132736021,1838.200267,136.0172305
650,unknown,0.12742658,2113.930307,889.2448463
651,unknown,0.106188817,984.7501429,-95.32812805
652,unknown,0.12477186,1641.250238,-324.4093622
653,unknown,0.138045462,525.2000762,665.2956171
654,unknown,0.11946242,1549.340224,-249.7293049
655,unknown,0.098224656,905.9701315,-152.3456829
656,unknown,0.146009623,682.7600991,348.0937329
657,unknown,0.132736021,1693.770246,705.2966854
658,unknown,0.148664344,2927.990424,617.5577707
659,unknown,0.156628505,630.2400915,265.1553232
660,unknown,0.140700183,551.46008,810.1665951
661,unknown,0.12742658,748.4101087,-159.9581963
662,unknown,0.156628505,1155.440168,246.2837817
663,unknown,0.140700183,2297.750333,919.7459488
664,unknown,0.172556828,879.7101277,992.8982659
665,unknown,0.164592666,2310.880335,441.7049134
666,unknown,0.130081301,1549.340224,835.1637854
667,unknown,0.132736021,2140.190311,897.8855134
668,unknown,0.148664344,997.8801449,872.1603659
669,unknown,0.111498257,2954.250429,378.0271463
670,unknown,0.138045462,1076.660156,1005.534723
671,unknown,0.140700183,879.7101277,1008.90405
672,unknown,0.11946242,1037.27015,974.99835
673,unknown,0.135390741,2993.640434,874.3917195
674,unknown,0.108843538,1575.600229,-316.5034
675,unknown,0.140700183,1391.780202,-43.30855976
676,unknown,0.087605774,630.2400915,-164.4897024
677,unknown,0.122117139,1378.6502,379.2007159
678,unknown,0.132736021,722.1501048,889.7655378
679,unknown,0.106188817,551.46008,-235.5859427
680,unknown,0.138045462,1457.430211,799.6640439
681,unknown,0.12742658,1339.260194,952.0048671
682,unknown,0.135390741,512.0700743,889.325811
683,unknown,0.092915215,787.8001144,-138.5193756
684,unknown,0.143354902,1785.68026,686.0117012
685,unknown,0.090260494,1838.200267,-214.7673854
686,unknown,0.076986893,2192.710318,-196.6501256
687,unknown,0.132736021,1746.290254,846.1089951
688,unknown,0.098224656,1102.92016,-353.9659463
689,unknown,0.135390741,1693.770246,841.3231512
690,unknown,0.132736021,1601.860233,748.4188512
691,unknown,0.146009623,1798.810261,530.6865451
692,unknown,0.114152978,1654.38024,785.4830573
693,unknown,0.082296333,1903.850277,401.9293732
694,unknown,0.135390741,879.7101277,1036.422678
695,unknown,0.126099221,682.7600991,990.6514134
696,unknown,0.126099221,1037.27015,1138.666249
697,unknown,0.121674687,945.3601372,930.6014561
698,unknown,0.139372822,919.1001334,1002.731366
699,unknown,0.117250152,1234.220179,965.2705683
700,unknown,0.11946242,787.8001144,892.8932317
701,unknown,0.130523754,1391.780202,1116.948482
702,unknown,0.132736021,1890.720274,904.8335988
703,unknown,0.10397655,1129.180164,879.160878
704,unknown,0.11946242,905.9701315,778.1788268
705,unknown,0.152646424,1916.980278,857.1481159
706,unknown,0.11946242,2389.660346,862.3012793
707,unknown,0.130523754,1444.30021,750.4201744
708,unknown,0.106188817,1142.310166,810.0118646
709,unknown,0.134948288,393.9000572,430.5988476
710,unknown,0.126099221,1102.92016,926.2856183
711,unknown,0.121674687,1142.310166,777.4546134
712,unknown,0.132736021,1299.870189,911.9558244
713,unknown,0.121674687,1562.470227,958.7730598
714,unknown,0.110613351,1851.330268,811.0131073
715,unknown,0.143797356,879.7101277,641.5396488
716,unknown,0.110613351,774.6701124,622.6883366
717,unknown,0.108401084,656.5000952,635.4758549
718,unknown,0.112825618,1444.30021,787.9075183
719,unknown,0.128311488,1076.660156,1015.481972
720,unknown,0.134948288,1024.140149,877.601339
721,unknown,0.132736021,866.5801257,956.8626622
722,unknown,0.130523754,971.620141,1004.128259
723,unknown,0.101764283,1194.830173,967.5330256
724,unknown,0.141585089,1916.980278,843.22145
725,unknown,0.132736021,1234.220179,729.633128
726,unknown,0.141585089,971.620141,810.6693878
727,unknown,0.137160555,1523.080221,336.255839
728,unknown,0.132736021,1431.170207,688.1425866
729,unknown,0.14822189,2914.860423,841.5664037
730,unknown,0.130523754,2363.400343,509.7636293
731,unknown,0.121674687,971.620141,802.3570012
732,unknown,0.126099221,2192.710318,334.0258768
733,unknown,0.134948288,1549.340224,483.3446854
734,unknown,0.123886954,2442.180355,889.7516659
735,unknown,0.123886954,1339.260194,665.803089
736,unknown,0.130523754,1614.990234,596.6798829
737,unknown,0.132736021,2232.100324,458.0920256
738,unknown,0.128311488,1063.530154,853.2143024
739,unknown,0.126099221,1930.11028,1001.578588
740,unknown,0.150434157,1050.400152,160.4254293
741,unknown,0.139372822,1693.770246,796.2049915
742,unknown,0.128311488,1562.470227,474.8712256
743,unknown,0.121674687,2678.520389,890.51635
744,unknown,0.150434157,1890.720274,548.024222
745,unknown,0.099552016,774.6701124,-232.5502805
746,unknown,0.112825618,2113.930307,193.0758963
747,unknown,0.132736021,1102.92016,-157.7635634
748,unknown,0.134948288,1470.560213,400.3864305
749,unknown,0.11946242,1102.92016,-62.02083049
750,unknown,0.139372822,892.8401296,936.7561915
751,unknown,0.14822189,564.590082,362.5893037
752,unknown,0.130523754,1798.810261,863.6387329
753,unknown,0.101764283,1247.35018,-188.9963573
754,unknown,0.126099221,1496.820217,413.2665744
755,unknown,0.117250152,1562.470227,-304.4256927
756,unknown,0.110613351,3072.420446,7.408112195
757,unknown,0.134948288,958.4901391,225.9942695
758,unknown,0.126099221,538.3300782,-18.27117195
759,unknown,0.139372822,1011.010147,526.9518476
760,unknown,0.121674687,984.7501429,-273.772028
761,unknown,0.130523754,1444.30021,-319.2495122
762,unknown,0.130523754,1024.140149,-83.90232805
763,unknown,0.117250152,1431.170207,813.8246841
764,unknown,0.121674687,1851.330268,590.3454549
765,unknown,0.141585089,1247.35018,663.1670488
766,unknown,0.11946242,919.1001334,243.603378
767,unknown,0.14822189,1247.35018,624.6695134
768,unknown,0.130523754,2048.280298,694.2900915
769,unknown,0.112825618,945.3601372,-349.3921256
770,unknown,0.11946242,1995.76029,-70.8145939
771,unknown,0.123886954,1142.310166,1187.113101
772,unknown,0.132736021,1260.480183,741.8894024
773,unknown,0.110613351,1562.470227,-457.9751378
774,unknown,0.143797356,774.6701124,370.7311622
775,unknown,0.126099221,971.620141,914.6906646
776,unknown,0.123886954,341.3800495,-490.1897256
777,unknown,0.11946242,1444.30021,753.6832073
778,unknown,0.14822189,1168.57017,-188.5687183
779,unknown,0.139372822,1102.92016,979.8886463
780,unknown,0.146009623,1313.00019,314.6782768
781,unknown,0.139372822,1851.330268,998.3100573
782,unknown,0.079641612,2337.140339,-171.0230402
783,unknown,0.152646424,2836.080412,382.3024378
784,unknown,0.121674687,498.9400724,-377.6305878
785,unknown,0.112825618,1247.35018,-200.6006805
786,unknown,0.128311488,354.5100515,-315.1217098
787,unknown,0.130523754,1720.03025,891.2940951
788,unknown,0.121674687,905.9701315,-245.7977439
789,unknown,0.11946242,932.2301352,-149.7019549
790,unknown,0.137160555,2179.580316,947.6197915
791,unknown,0.134948288,1313.00019,-546.796839
792,unknown,0.112825618,1273.610185,-377.0037
793,unknown,0.170344561,1247.35018,-443.1259659
794,unknown,0.137160555,1378.6502,1030.660417
795,unknown,0.141585089,827.19012,181.5092707
796,unknown,0.126099221,800.9301162,-408.031722
797,unknown,0.139372822,433.2900629,-324.2733085
798,unknown,0.132736021,2639.130383,939.5456622
799,unknown,0.12742658,1260.480183,930.9580841
800,unknown,0.137160555,892.8401296,982.5800305
801,unknown,0.146009623,1772.550257,933.3285463
802,unknown,0.146009623,1391.780202,882.36135
803,unknown,0.151319065,1864.460271,866.4911341
804,unknown,0.148664344,2770.430402,734.1276866
805,unknown,0.143354902,892.8401296,717.4152963
806,unknown,0.130081301,1352.390196,1098.25438
807,unknown,0.140700183,1194.830173,805.8436866
808,unknown,0.169902107,905.9701315,824.6645707
809,unknown,0.140700183,1509.95022,744.566222
810,unknown,0.130081301,2389.660346,1056.621065
811,unknown,0.161937946,1667.510241,907.7874976
812,unknown,0.153973784,2954.250429,890.6829232
813,unknown,0.130081301,1496.820217,1091.243893
814,unknown,0.130081301,1339.260194,1090.993339
815,unknown,0.12742658,1641.250238,761.9360659
816,unknown,0.138045462,1037.27015,813.0814683
817,unknown,0.138045462,1903.850277,1024.525174
818,unknown,0.143354902,1614.990234,865.8603524
819,unknown,0.191139871,1181.700171,662.7769244
820,unknown,0.143797356,1378.6502,893.610111
821,unknown,0.138045462,1024.140149,838.8510232
822,unknown,0.123886954,1076.660156,759.8143207
823,unknown,0.140700183,892.8401296,1060.309918
824,unknown,0.132736021,3190.590463,469.8676146
825,unknown,0.122117139,2376.530345,1104.052316
826,unknown,0.159283226,2048.280298,1072.31605
827,unknown,0.12477186,2087.670302,748.1973402
828,unknown,0.132736021,2415.920351,963.2312451
829,unknown,0.138045462,2520.960366,827.1742207
830,unknown,0.138045462,2258.360328,1209.92908
831,unknown,0.151319065,1890.720274,769.8154866
832,unknown,0.12477186,2494.700362,986.8292829
833,unknown,0.111498257,1798.810261,450.2791976
834,unknown,0.140700183,1496.820217,918.2178902
835,unknown,0.12742658,1483.690216,869.1205756
836,unknown,0.132736021,2429.050352,839.2116439
837,unknown,0.138045462,1890.720274,1022.847335
838,unknown,0.138045462,1838.200267,1073.807676
839,unknown,0.146009623,1588.73023,932.1643134
840,unknown,0.148664344,800.9301162,997.3110585
841,unknown,0.135390741,1536.210223,955.2853902
842,unknown,0.12742658,1614.990234,840.214228
843,unknown,0.140700183,1720.03025,946.312322
844,unknown,0.135390741,2179.580316,1103.411632
845,unknown,0.140700183,722.1501048,-758.4041549
846,unknown,0.143354902,984.7501429,208.7442402
847,unknown,0.138045462,2888.60042,1004.934479
848,unknown,0.11946242,840.320122,-280.236228
849,unknown,0.11946242,1247.35018,1042.25481
850,unknown,0.135390741,1785.68026,-492.8621537
851,unknown,0.135390741,603.9800877,-167.3920232
852,unknown,0.12742658,2836.080412,819.2912988
853,unknown,0.11946242,2731.040396,800.0446354
854,unknown,0.143354902,1798.810261,1040.533782
855,unknown,0.138045462,1313.00019,883.8177573
856,unknown,0.135390741,1930.11028,-617.0478329
857,unknown,0.159283226,2350.270341,-702.1830463
858,unknown,0.143354902,1864.460271,437.0569793
859,unknown,0.12477186,814.0601182,-328.1947415
860,unknown,0.140700183,2967.38043,849.3898122
861,unknown,0.135390741,2271.490329,707.7376976
862,unknown,0.143354902,3164.33046,753.1100049
863,unknown,0.143354902,2258.360328,917.8223207
864,unknown,0.143354902,748.4101087,-526.7593451
865,unknown,0.138045462,1024.140149,-425.0362902
866,unknown,0.151319065,919.1001334,-350.9875939
867,unknown,0.148664344,1496.820217,-673.76815
868,unknown,0.116807699,1313.00019,-768.0469915
869,unknown,0.135390741,2166.450315,803.5491037
870,unknown,0.185830429,905.9701315,-735.51345
871,unknown,0.138045462,1326.130193,-349.3913793
872,unknown,0.132736021,1930.11028,342.6683427
873,unknown,0.12742658,1509.95022,-222.9720476
874,unknown,0.103534096,1562.470227,-149.0101159
875,unknown,0.135390741,2429.050352,-935.471328
876,unknown,0.12742658,1825.070265,854.9074366
877,unknown,0.12742658,1391.780202,-326.5080427
878,unknown,0.135390741,1680.640244,702.6866451
879,unknown,0.146009623,997.8801449,-489.0584012
880,unknown,0.151319065,1549.340224,643.816172
881,unknown,0.175211548,1549.340224,-1196.291904
882,unknown,0.18848515,1903.850277,-990.4086537
883,unknown,0.135390741,1496.820217,-476.2114659
884,unknown,0.151319065,2232.100324,226.9815061
885,unknown,0.130081301,1693.770246,-442.3612305
886,unknown,0.191139871,1536.210223,-889.103361
887,unknown,0.148664344,1194.830173,-431.0849159
888,unknown,0.148664344,2337.140339,-220.0454415
889,unknown,0.111498257,1181.700171,-82.80626829
890,unknown,0.135390741,1155.440168,448.7124402
891,unknown,0.079641612,2442.180355,-127.0214768
892,unknown,0.138045462,1930.11028,543.2677439
893,unknown,0.122117139,1326.130193,96.82213659
894,unknown,0.140700183,1903.850277,662.9060085
895,unknown,0.092915215,1943.240282,-95.70731951
896,unknown,0.12742658,656.5000952,-518.3548988
897,unknown,0.146009623,1247.35018,661.357689
898,unknown,0.116807699,1063.530154,-194.6404195
899,unknown,0.148664344,1168.57017,163.4270988
900,unknown,0.140700183,761.5401105,269.4753793
901,unknown,0.12477186,485.8100705,-98.74111707
902,unknown,0.140700183,1260.480183,368.2660232
903,unknown,0.132736021,2376.530345,878.6615659
904,unknown,0.130081301,1299.870189,842.5290171
905,unknown,0.140700183,1982.630288,652.558461
906,unknown,0.143354902,328.2500477,-514.4404866
907,unknown,0.153973784,1903.850277,-481.2088634
908,unknown,0.175211548,1838.200267,-834.9409183
909,unknown,0.196449311,1641.250238,-1162.201589
910,unknown,0.146009623,840.320122,368.8012146
911,unknown,0.135390741,1273.610185,911.4369012
912,unknown,0.122117139,2704.780393,792.1530024
913,unknown,0.12477186,1352.390196,-282.5032671
914,unknown,0.169902107,525.2000762,-522.1288146
915,unknown,0.130081301,1024.140149,-430.5029305
916,unknown,0.116807699,1234.220179,-451.4497037
917,unknown,0.148664344,1260.480183,-163.1867427
918,unknown,0.135390741,1549.340224,-353.2922378
919,unknown,0.135390741,695.890101,-592.2838024
920,unknown,0.114152978,590.8500857,-211.6952695
