chickID,index,label,start_time,end_time,duration_s,direction,frequency_range_Hz,frequency_slope_Hz_ms,frequency_slope_change_Hz_ms_ms,number_of_high_energy_frequency_bins_n
352,290,Pleasure,137.5187302,137.6,0.0812698,315.3562011,14,0.087666667,0.000121,12
352,291,Pleasure,146.2704762,146.3720635,0.1015873,360.1357696,0,0,0,8
352,292,Pleasure,147.1060317,147.2152381,0.1092064,329.0847516,7,0.06225,8.53E-05,10
352,293,Pleasure,147.5530159,147.6596825,0.1066666,318.8238282,7,0.00175,8.53E-05,11
352,294,Pleasure,148.0126984,148.1142857,0.1015873,369.4633018,0,0,0,10
352,295,Pleasure,186.5904762,186.7022222,0.111746,341.9478679,7,0.00175,8.53E-05,10
352,296,Pleasure,186.9460317,187.0501587,0.104127,352.2085593,0,0,0,9
352,297,Pleasure,187.304127,187.4285714,0.1244444,269.9647758,7,0.0014,6.40E-05,9
352,298,Pleasure,199.0704762,199.192381,0.1219048,414.2104043,0,0,0,7
352,299,Pleasure,353.1657143,353.2571429,0.0914286,155.2982723,86,0.056666667,8.50E-05,8
352,300,Pleasure,353.4857143,353.5695238,0.0838095,338.7784157,57,0.066333333,0.000128,11
355,301,Pleasure,20.01632653,20.13061225,0.11428572,219.8987978,7,0.06225,8.53E-05,11
355,302,Pleasure,20.68244898,20.80326531,0.12081633,207.7815998,2715,12.5642,0.016384,8
355,303,Pleasure,21.19836735,21.31591837,0.11755102,238.5967928,7,0.0498,6.40E-05,7
355,304,Pleasure,22.36408163,22.47836735,0.11428572,297.3355405,43,0.01075,8.53E-05,8
355,305,Contact,221.864127,222.1104762,0.2463492,-342.3966965,3889,19.6608,0.021846111,7
355,306,Contact,222.191746,222.4380952,0.2463492,-261.9396646,4066,19.6615,0.036408889,6
355,307,Contact,222.4888889,222.7530159,0.264127,-227.4695302,4293,17.87409091,0.0262144,7
355,308,Contact,222.8190476,223.0780952,0.2590476,-221.2418216,4066,17.87409091,0.032768,8
355,309,Contact,223.1365079,223.415873,0.2793651,-198.9324592,4442,21.52125,0.017857364,8
355,310,Contact,223.5326984,223.8196825,0.2869841,-288.4888069,4300,21.84116667,0.023444909,8
355,311,Contact,223.888254,224.1498413,0.2615873,-266.5273725,4300,30.11190909,0.0196665,8
355,312,Contact,224.2057143,224.5180952,0.3123809,-139.2943149,4492,25.20561538,0.026932917,8
355,313,Contact,224.5307937,224.8609524,0.3301587,-227.822019,1039,9.288071429,0.005041231,7
355,314,Contact,224.9066667,225.2215873,0.3149206,-310.6895466,3770,10.08192308,0.01609625,6
355,315,Contact,225.3053968,225.6152381,0.3098413,-284.2076192,4300,20.16546154,0.016384,6
355,316,Contact,225.7447619,226.024127,0.2793651,-212.8284492,4307,21.84475,0.017873455,7
355,317,Contact,226.08,226.3238095,0.2438095,-246.3676084,4492,19.6651,0.021850889,6
355,318,Contact,226.4457143,226.7428571,0.2971428,-150.4270457,4492,27.30725,0.023109636,7
355,319,Contact,226.8063492,227.0526984,0.2463492,-184.0283826,4293,20.0209,0.021845333,6
355,320,Contact,227.1542857,227.4514286,0.2971429,-194.9736286,4686,21.84533333,0.023092,7
355,321,Contact,227.4971429,227.8425397,0.3453968,-114.437985,4485,18.72407143,0.019820462,8
355,322,Contact,227.8730159,228.1980952,0.3250793,-179.9271228,4300,23.40571429,0.015123692,7
355,323,Contact,228.271746,228.6069841,0.3352381,-153.2952121,4307,18.72864286,0.025206154,8
355,324,Contact,228.6806349,228.9473016,0.2666667,-221.1163853,4293,18.18672727,0.0192315,7
355,325,Contact,229.0133333,229.3714286,0.3580953,-108.2469142,4492,21.84533333,0.014043429,7
355,326,Contact,229.815873,230.1003175,0.2844445,-130.1315437,4116,21.84533333,0.035373364,8
355,327,Contact,230.1612698,230.4914286,0.3301588,-104.7499494,4485,27.77007143,0.020164923,8
355,328,Contact,230.9257143,231.248254,0.3225397,-65.68595485,4109,25.47123077,0.02729375,7
355,329,Contact,231.2685714,231.5834921,0.3149207,-118.8894786,4492,19.87492308,0.026932333,8
355,330,Contact,231.6190476,231.9695238,0.3504762,-103.7337758,4693,21.842,0.028086857,7
355,331,Contact,232,232.3149206,0.3149206,-119.498723,1240,20.06953846,0.021845333,8
355,332,Contact,232.3555556,232.6806349,0.3250793,-80.74509383,1450,27.98328571,0.020164923,8
355,333,Contact,232.744127,233.1098413,0.3657143,-180.0920468,4693,21.8458,0.027751643,7
355,334,Contact,233.1530159,233.5060317,0.3530158,-100.9326251,4693,17.1672,0.018728643,7
355,335,Contact,233.5365079,233.8768254,0.3403175,-96.06149419,4686,14.04342857,0.014763231,6
355,336,Contact,233.9352381,234.2603175,0.3250794,-188.318683,4492,18.721,0.019823231,6
355,337,Contact,234.3288889,234.6565079,0.327619,-162.5110575,4693,23.40671429,0.019803923,8
355,338,Contact,234.6920635,234.9892063,0.2971428,-150.8999777,4485,16.38041667,0.029385273,9
355,339,Contact,235.0425397,235.4031746,0.3606349,-40.24339036,4686,17.4796,0.023071,7
355,340,Contact,235.4742857,235.7968254,0.3225397,-179.2993239,4686,20.43,0.026916167,7
355,341,Contact,235.8603175,236.1650794,0.3047619,-181.9351847,4693,20.16053846,0.026920333,7
355,342,Contact,236.2615873,236.6120635,0.3504762,-126.4761721,4700,21.8444,0.028086857,6
355,343,Contact,236.6806349,237.0184127,0.3377778,-216.1815722,4643,18.72457143,0.025206154,7
355,344,Contact,237.0692063,237.4019048,0.3326985,-229.602558,4693,18.721,0.020169308,7
355,345,Contact,237.4933333,237.8565079,0.3631746,-231.8588269,4499,17.47533333,0.032768,7
355,346,Contact,237.9352381,238.2374603,0.3022222,-202.5946947,4693,20.16546154,0.026915583,7
355,347,Contact,238.2907937,238.6361905,0.3453968,-176.3455313,4686,23.40571429,0.030247385,8
355,348,Contact,238.6869841,239.0349206,0.3479365,-53.84918613,4693,18.721,0.029890231,7
355,349,Contact,239.0933333,239.4260317,0.3326984,-116.146746,4686,18.39292857,0.020164923,7
355,350,Contact,239.5047619,239.8501587,0.3453968,-178.0638181,4643,23.40621429,0.030247385,7
355,351,Contact,239.8780952,240.2412698,0.3631746,-187.0479089,4700,17.48006667,0.023401643,9
355,352,Contact,240.312381,240.6577778,0.3453968,-149.3890403,4686,14.03985714,0.029890769,8
355,353,Contact,240.695873,241.0234921,0.3276191,-198.5976283,4700,18.7205,0.025206154,7
355,354,Contact,241.0742857,241.4069841,0.3326984,-110.6194125,4686,18.72764286,0.024559538,7
355,355,Contact,241.447619,241.7726984,0.3250794,-134.7315673,4693,23.40521429,0.020169308,9
355,356,Contact,241.8869841,242.2196825,0.3326984,-129.6148737,4643,23.65985714,0.020081462,7
355,357,Contact,242.2907937,242.6590476,0.3682539,-158.0843873,4643,17.16673333,0.018724571,7
355,358,Contact,242.7098413,243.1111111,0.4012698,-149.6115874,4643,15.42064706,0.028381813,7
355,359,Contact,348.1346032,348.4292063,0.2946031,-247.4938084,4300,21.84475,0.041315091,8
355,360,Contact,348.4520635,348.7568254,0.3047619,-64.55272319,4485,19.83469231,0.027290667,6
355,361,Contact,348.7847619,349.0895238,0.3047619,-71.57276534,4293,24.89007692,0.02183,7
355,362,Contact,349.1352381,349.4857143,0.3504762,-77.36725485,4686,17.20233333,0.028045643,7
355,363,Contact,349.5111111,349.8412698,0.3301587,-131.7713679,4686,18.99335714,0.025218615,7
355,364,Contact,394.1434921,394.392381,0.2488889,-247.0505481,811,13.0726,0.021880556,6
355,365,Contact,394.4990476,394.7885714,0.2895238,-138.163298,4686,21.84533333,0.029363091,7
355,366,Contact,394.8647619,395.1619048,0.2971429,-80.27259155,4693,16.71225,0.023404636,7
355,367,Contact,395.2253968,395.5784127,0.3530159,-53.35331217,4903,21.84533333,0.023405714,6
355,368,Contact,395.6165079,395.992381,0.3758731,-171.8859337,4903,20.4804375,0.030583467,7
355,369,Contact,396.0330159,396.4165079,0.383492,-106.9479139,4903,20.480875,0.030257067,7
355,370,Contact,396.4647619,396.8101587,0.3453968,-216.5682716,4896,23.40571429,0.025206154,6
355,371,Contact,397.0463492,397.4222222,0.375873,-163.0402343,4686,20.48,0.021532933,5
355,372,Contact,397.495873,397.8692063,0.3733333,-148.1379027,4686,16.384,0.021845333,5
355,373,Contact,397.9530159,398.3365079,0.383492,-91.91891584,4903,24.5764375,0.021518467,5
355,374,Contact,398.4279365,398.8190476,0.3911111,-117.652363,4903,20.4795625,0.021845333,5
355,375,Contact,398.8622222,399.2253968,0.3631746,-114.1924398,5130,22.09713333,0.032428857,6
355,376,Contact,399.3244444,399.6977778,0.3733334,-121.9203838,5123,20.48,0.0262144,6
364,377,Contact,209.6217687,209.8539683,0.2321996,-185.1853978,3889,13.4475,0.021861778,6
364,378,Contact,210.0426304,210.2675737,0.2249433,-121.7355749,3882,22.22266667,0.02410925,5
364,379,Contact,210.5396825,210.7501134,0.2104309,-142.4943407,3763,14.93,0.024576,5
364,380,Contact,212.0344671,212.3718821,0.337415,-226.5086061,3720,14.04342857,0.020164923,5
364,381,Contact,212.5460317,212.9160998,0.3700681,-199.6623261,3720,13.10766667,0.018725071,5
364,382,Contact,213.0358277,213.4022676,0.3664399,-272.4345002,3720,13.1072,0.018724571,5
364,383,Contact,213.4748299,213.8739229,0.399093,-145.4436296,3720,11.56476471,0.016384,5
364,384,Contact,213.9501134,214.3129252,0.3628118,-106.6744107,3720,13.1072,0.023405714,5
364,385,Contact,214.4471655,214.8208617,0.3736962,-247.4949289,3889,16.384,0.017476267,5
364,386,Contact,214.860771,215.1909297,0.3301587,-103.6668746,4066,14.04292857,0.019852692,5
364,387,Contact,215.3034014,215.6408163,0.3374149,-45.9021345,4066,18.72457143,0.025206154,6
364,388,Contact,215.7351474,216.1160998,0.3809524,-7.858168187,4066,24.5764375,0.021574267,6
364,389,Contact,216.2249433,216.5587302,0.3337869,-6.719994082,3889,13.78928571,0.015098231,6
364,390,Contact,216.707483,217.0739229,0.3664399,-86.36748616,3889,17.47626667,0.023127929,6
364,391,Contact,217.1755102,217.5528345,0.3773243,-10.6156659,4116,20.476875,0.034693733,6
364,392,Contact,217.6544218,218.0716553,0.4172335,5.226665645,3946,19.27194118,0.032531938,6
364,393,Contact,218.1804989,218.5687075,0.3882086,-35.13057062,4059,16.384,0.021586533,5
364,394,Contact,218.6521542,219.0403628,0.3882086,-7.945795396,4066,20.48,0.0215752,5
364,395,Contact,219.1020408,219.5120181,0.4099773,83.48536802,4109,15.41729412,0.028426688,5
364,396,Contact,219.5882086,219.9655329,0.3773243,-64.90830669,3889,16.3835625,0.017217467,5
364,397,Contact,220.0235828,220.4117914,0.3882086,-70.86498993,3939,20.244375,0.021845333,5
364,398,Contact,220.4770975,220.8580499,0.3809524,-193.6576571,4686,24.3509375,0.0262036,6
364,399,Contact,220.9451247,221.2680272,0.3229025,-156.0862734,4643,14.85,0.02154825,6
364,400,Contact,221.3986395,221.8086168,0.4099773,-179.1647856,4693,15.42317647,0.016148375,6
364,401,Contact,221.8739229,222.2875283,0.4136054,-101.3276518,3720,11.35629412,0.016384,6
364,402,Contact,222.3782313,222.7628118,0.3845805,-151.5258057,3720,12.2884375,0.021597333,7
364,403,Contact,222.8281179,223.2199546,0.3918367,-132.0696597,4300,16.148375,0.0131072,6
364,404,Contact,223.3142857,223.6952381,0.3809524,-108.42587,3763,16.3813125,0.017228267,6
364,405,Contact,223.7750567,224.1414966,0.3664399,-24.67735297,3882,21.5978,0.018521786,5
364,406,Contact,224.2285714,224.6131519,0.3845805,3.370106944,776,16.3650625,0.017476267,5
364,407,Contact,224.707483,225.1573696,0.4498866,18.89889125,3946,13.59826316,0.018191889,6
364,408,Contact,225.2081633,225.6181406,0.4099773,27.25126506,3932,22.909,0.024573313,6
364,409,Contact,225.7052154,226.1043084,0.399093,25.19544362,3889,15.21094118,0.016373875,5
364,410,Contact,226.1804989,226.6013605,0.4208616,-6.589855461,3932,18.00438889,0.015410706,6
364,411,Contact,226.6884354,227.0802721,0.3918367,-12.26047596,3720,16.3835625,0.017228733,4
364,412,Contact,227.1528345,227.5519274,0.3990929,-8.43181273,3889,19.27529412,0.0284395,6
364,413,Contact,227.6390023,228.0054422,0.3664399,80.50343814,4116,21.84246667,0.037183429,7
364,414,Contact,228.1433107,228.5315193,0.3882086,-25.43020277,3932,16.384,0.017476267,6
364,415,Contact,228.6367347,229.0503401,0.4136054,-88.90066693,4442,19.27529412,0.0243435,6
364,416,Contact,229.1628118,229.5945578,0.431746,-98.47098444,4442,18.20444444,0.019056471,5
364,417,Contact,229.7324263,230.1678005,0.4353742,-132.3929262,4250,18.20444444,0.019075118,7
364,418,Contact,230.8390023,231.2417234,0.4027211,-124.9409026,3558,15.22047059,0.024566313,5
364,419,Contact,231.3034014,231.753288,0.4498866,35.103747,3882,13.61831579,0.021836722,5
364,420,Contact,232.5043084,232.8707483,0.3664399,-74.86764786,3558,17.47626667,0.027843786,5
364,421,Contact,233.0049887,233.4294785,0.4244898,44.35856004,3713,10.72538889,0.011355882,4
364,422,Contact,233.5129252,233.9845805,0.4716553,36.17342351,3770,16.21135,0.024128158,5
364,423,Contact,235.2783673,235.604898,0.3265307,-127.9656237,3403,13.80035714,0.010082462,4
364,424,Contact,235.7812245,236.1240816,0.3428571,-112.8366356,3558,13.80085714,0.020165462,4
364,425,Contact,236.2742857,236.6955102,0.4212245,-61.80979195,3720,10.92266667,0.019066,4
364,426,Contact,236.8228571,237.2506122,0.4277551,-33.34234468,3558,10.734,0.019266176,4
364,427,Contact,237.364898,237.7567347,0.3918367,-15.79468945,3558,12.2884375,0.025987533,5
364,428,Contact,237.9689796,238.4097959,0.4408163,-93.83830063,3720,10.92227778,0.015211353,4
364,429,Contact,238.4979592,238.9322449,0.4342857,17.93143579,3720,10.92266667,0.015420235,4
364,430,Contact,239.0334694,239.4840816,0.4506122,-35.97905726,3770,13.79442105,0.021845333,5
364,431,Contact,239.595102,240.0163265,0.4212245,15.85458101,3720,10.734,0.023121235,5
364,432,Contact,240.1371429,240.5420408,0.4048979,33.97206065,3720,11.34676471,0.012288,5
364,433,Pleasure,286.1003175,286.2628571,0.1625396,423.3329604,7,0.036571429,8.53E-05,5
364,434,Pleasure,287.2380952,287.3853968,0.1473016,239.1898088,0,0,0,5
364,435,Pleasure,295.2939683,295.4220408,0.1280725,297.1547499,0,0,0,6
364,436,Pleasure,295.7616327,295.8857143,0.1240816,279.2246073,0,0,0,8
364,437,Pleasure,296.1012245,296.2187755,0.117551,300.5322712,0,0,0,8
364,438,Pleasure,296.5910204,296.724898,0.1338776,343.1778763,50,0.01,6.40E-05,10
364,439,Pleasure,306.3212698,306.504127,0.1828572,329.2071956,57,0.043714286,8.53E-05,11
364,440,Pleasure,306.7631746,306.9003175,0.1371429,253.2076682,7,0.0498,6.40E-05,8
364,441,Pleasure,307.0780952,307.2203175,0.1422223,349.7174441,0,0,0,8
364,442,Pleasure,307.5149206,307.631746,0.1168254,234.0824319,7,0.0014,1.75E-06,10
364,443,Pleasure,307.8044444,307.9365079,0.1320635,263.889949,0,0,0,10
364,444,Pleasure,308.6222222,308.7339683,0.1117461,302.7487314,0,0,0,13
364,445,Pleasure,308.9625397,309.12,0.1574603,295.3667671,0,0,0,5
364,446,Pleasure,309.7287982,309.844898,0.1160998,364.7183106,7,0.0498,1.75E-06,3
364,447,Pleasure,310.0226757,310.1496599,0.1269842,394.9569896,0,0,0,3
364,448,Pleasure,310.5124717,310.6394558,0.1269841,354.1363687,0,0,0,5
364,449,Pleasure,310.7845805,310.9442177,0.1596372,296.3063935,7,0.001166667,1.40E-06,3
364,450,Pleasure,311.6444444,311.7968254,0.152381,368.9050759,0,0,0,4
364,451,Pleasure,313.538322,313.661678,0.123356,339.8086666,7,0.0512,6.58E-05,6
364,452,Pleasure,313.8575964,313.970068,0.1124716,434.3739892,7,0.06225,8.53E-05,6
364,453,Pleasure,314.1623583,314.2893424,0.1269841,247.1198398,14,0.0498,0.00012625,10
364,454,Pleasure,337.0920635,337.2408163,0.1487528,329.8662203,0,0,0,5
364,455,Pleasure,337.538322,337.6761905,0.1378685,392.0074077,0,0,0,8
364,456,Pleasure,337.8721088,338.0208617,0.1487529,281.1385854,7,0.0415,5.12E-05,9
367,457,Pleasure,13.62721088,13.75782313,0.13061225,304.4539383,7,0.0498,6.40E-05,4
367,458,Pleasure,13.95809524,14.09741497,0.13931973,298.0171428,7,0.0415,5.12E-05,4
367,459,Pleasure,14.4370068,14.52843537,0.09142857,400.8078372,0,0,0,8
367,460,Pleasure,14.71564626,14.8244898,0.10884354,289.3037052,0,0,0,5
367,461,Pleasure,15.17278912,15.2859864,0.11319728,300.5174974,0,0,0,6
367,462,Pleasure,15.52544218,15.64734694,0.12190476,323.2841156,0,0,0,8
367,463,Pleasure,16.37877551,16.49197279,0.11319728,314.4404298,0,0,0,8
367,464,Pleasure,17.07102041,17.19727891,0.1262585,381.0522179,0,0,0,4
367,465,Pleasure,17.45414966,17.54993197,0.09578231,270.1065316,57,0.01425,8.53E-05,8
367,466,Pleasure,17.79809524,17.90258503,0.10448979,344.7850396,7,0.06225,8.53E-05,7
367,467,Pleasure,37.28108844,37.4029932,0.12190476,320.8348444,0,0,0,4
368,468,Pleasure,388.5220862,388.6614059,0.1393197,331.9934985,0,0,0,10
368,469,Pleasure,391.0588662,391.2039909,0.1451247,380.2326621,7,0.001166667,5.12E-05,3
368,470,Pleasure,391.7148299,391.8715646,0.1567347,441.8727192,7,0.0415,5.12E-05,5
368,471,Pleasure,392.4230385,392.5739683,0.1509298,376.3948172,7,0.001166667,5.12E-05,4
368,472,Pleasure,393.1660771,393.3170068,0.1509297,367.8236424,7,0.042666667,5.26E-05,4
368,473,Contact,410.5694331,410.8074376,0.2380045,-369.6666507,3968,19.6586,0.021520333,6
368,474,Contact,410.8945125,411.1789569,0.2844444,-325.2112081,4080,11.17191667,0.011926909,5
368,475,Contact,412.0130612,412.2971429,0.2840817,-274.8856843,3889,16.61083333,0.017873455,7
368,476,Contact,412.3493878,412.6628571,0.3134693,-213.4695045,4300,25.42892308,0.021845333,7
368,477,Contact,412.7346939,413.0514286,0.3167347,-242.7525273,4329,25.21276923,0.026961833,6
368,478,Contact,413.1134694,413.5085714,0.395102,-298.5759902,4250,15.42023529,0.016384,6
368,479,Contact,413.7567347,414.0538776,0.2971429,-364.4159964,4066,21.84533333,0.017873455,6
368,480,Contact,414.1093878,414.4261224,0.3167346,-293.4558636,4243,20.16492308,0.027306667,6
368,481,Contact,414.4783673,414.837551,0.3591837,-182.1415303,4250,21.84533333,0.023405714,6
368,482,Contact,414.88,415.2130612,0.3330612,-218.8504401,4250,18.72407143,0.020164923,6
368,483,Contact,415.6277551,415.9804082,0.3526531,-216.4104561,3558,21.8458,0.009362786,6
368,484,Contact,416.0293878,416.4538776,0.4244898,-290.8225728,3558,14.56316667,0.011565176,5
368,485,Contact,417.6261224,417.9591837,0.3330613,-312.0636456,3255,14.04342857,0.015123692,6
368,486,Contact,418.0212245,418.3738776,0.3526531,-260.3810787,4066,17.47626667,0.018724571,6
368,487,Contact,419.1444898,419.4514286,0.3069388,-256.5570441,3932,20.16823077,0.021517667,6
368,488,Contact,419.5232653,419.8661224,0.3428571,-253.2155292,3939,23.12842857,0.020164923,7
368,489,Contact,419.9379592,420.2906122,0.352653,-279.9604745,3932,17.4796,0.023405714,7
