N,category,duration,minimum,maximum,frequency_range,direction,centroid,mel,tonnetz,zerocross
237,C,0.132290249,1690.356445,4403.540039,2713.183594,-242.1745595,3322.145164,-408.32687,0.036850179,0.166503906
238,C,0.124081633,1970.288086,4371.240234,2400.952148,-438.4834357,3421.582076,-473.31943,0.131218387,0.187011719
239,C,0.122993197,2034.887695,3552.978516,1518.09082,106.2433809,3175.351815,-444.46616,0.023491062,0.15234375
240,C,0.151292517,2002.587891,4694.238281,2691.650391,-425.8260887,3526.458978,-408.15024,-0.132719079,0.182617188
241,P,0.113197279,1636.523438,5490.966797,3854.443359,95.51374509,3134.956595,-369.63403,-0.027789632,0.123046875
242,P,0.119727891,1593.457031,5523.266602,3929.80957,-172.5368208,3031.002812,-325.50848,-0.003361704,0.123046875
243,P,0.142222222,1722.65625,4317.407227,2594.750977,299.8596083,2669.966993,-372.94254,-0.007158066,0.112792969
244,P,0.438276644,1518.09082,4274.34082,2756.25,-284.8288161,3110.811594,-390.72733,0.021496838,0.148925781
245,P,0.165442177,1475.024414,5017.236328,3542.211914,190.896535,2806.866923,-410.88303,0.023313345,0.110839844
246,P,0.284331066,1636.523438,4242.041016,2605.517578,93.13728961,3258.535807,-447.76392,0.093758876,0.163085938
247,P,0.133514739,1571.923828,5749.365234,4177.441406,-0.901891087,3006.111084,-339.60413,0.002732165,0.109863281
248,P,0.288095238,1485.791016,4575.805664,3090.014648,217.0385039,3254.639016,-379.85104,0.059930733,0.166015625
249,P,0.156734694,1647.290039,4629.638672,2982.348633,72.10644449,2823.678434,-412.5495,-0.107117286,0.10546875
250,P,0.287845805,1679.589844,5092.602539,3413.012695,-167.2927735,3401.148484,-410.82162,-0.173218077,0.16015625
251,P,0.104489796,1604.223633,5695.532227,4091.308594,-382.2731111,3406.899917,-462.62833,0.048806206,0.131835938
252,P,0.410612245,1981.054688,5157.202148,3176.147461,-523.5513075,3746.045696,-419.2065,-0.006984311,0.174316406
253,P,0.146938776,1496.557617,5469.433594,3972.875977,-77.4498798,3046.841377,-283.6564,-0.098114774,0.126953125
254,P,0.174693878,1421.191406,4898.803711,3477.612305,-101.1880438,2897.628715,-350.69272,0.003285451,0.133300781
255,P,0.124081633,1528.857422,4931.103516,3402.246094,-4.153933073,2783.130447,-473.87332,-0.062620572,0.120605469
256,P,0.328344671,2444.018555,3972.875977,1528.857422,-489.9824883,3491.166896,-345.49918,0.00028971,0.166503906
257,P,0.112471655,1453.491211,5695.532227,4242.041016,141.9352651,2771.1348,-370.80304,-0.027068469,0.100585938
258,P,0.181405896,1561.157227,5770.898438,4209.741211,-156.7224221,3080.865127,-361.53226,-0.029566582,0.139160156
259,P,0.192653061,1593.457031,4317.407227,2723.950195,-381.4096898,3121.426121,-471.39325,-0.105520023,0.146972656
260,P,0.182857143,1571.923828,5900.097656,4328.173828,-361.9844328,3151.104326,-439.72012,0.037411756,0.138183594
261,P,0.142040816,1550.390625,4263.574219,2713.183594,-108.9868333,2895.505296,-366.5633,0.034486777,0.133300781
262,P,0.151836735,1604.223633,5060.302734,3456.079102,-264.8509351,2986.696204,-516.433,0.066992426,0.129882813
263,P,0.109387755,1302.758789,4877.270508,3574.511719,162.4917235,2637.71865,-369.4827,0.019014105,0.099121094
264,P,0.347210884,2411.71875,4974.169922,2562.451172,-869.707504,3864.402894,-276.4544,-0.05146757,0.177246094
265,P,0.182857143,1711.889648,4446.606445,2734.716797,-355.1048978,3322.419525,-409.4444,0.105319355,0.160644531
266,P,0.138412698,1496.557617,5534.033203,4037.475586,-46.72642913,2825.29628,-408.97452,-0.007010368,0.125
267,P,0.107755102,1614.990234,4425.073242,2810.083008,-15.11905445,2772.634175,-450.13803,0.017051748,0.122558594
268,P,0.136054422,1539.624023,4511.206055,2971.582031,164.5747429,2941.289467,-375.4818,0.12438193,0.14453125
269,P,0.091428571,1464.257813,4726.538086,3262.280273,60.32962038,2756.879985,-365.81183,0.061373771,0.104003906
270,P,0.245351474,1528.857422,4080.541992,2551.68457,-244.3267779,3117.366418,-426.82144,-0.083184999,0.150878906
271,P,0.21877551,1916.455078,3811.376953,1894.921875,-445.2345732,3171.011141,-471.95047,-0.095252217,0.143066406
272,C,0.201360544,1593.457031,5480.200195,3886.743164,-156.0668727,2918.987908,-401.32022,-0.066868798,0.124023438
273,C,0.333061224,2056.420898,4382.006836,2325.585938,-736.2460043,3747.944364,-382.52362,-0.189782428,0.180664063
274,C,0.30446712,2002.587891,3897.509766,1894.921875,-279.0513105,3430.29864,-420.53482,-0.069317251,0.157714844
275,C,0.306258503,2336.352539,4155.908203,1819.555664,-343.2124001,3570.35966,-303.1421,0.173244043,0.168945313
276,C,0.257959184,1722.65625,3822.143555,2099.487305,-311.9551091,3298.25125,-445.232,0.062527798,0.159179688
277,C,0.264489796,1614.990234,4015.942383,2400.952148,-369.6642999,3153.129122,-417.69122,0.034694823,0.158691406
278,C,0.195918367,1798.022461,5598.632813,3800.610352,-234.7178862,3195.228664,-505.50684,-0.039326766,0.134765625
279,C,0.327936508,2142.553711,4220.507813,2077.954102,-740.6105882,3703.647902,-350.1984,0.05061044,0.169921875
280,C,0.408163265,2067.1875,4263.574219,2196.386719,-831.6205058,3637.870762,-385.9492,0.065508217,0.175292969
281,C,0.335600907,1561.157227,4242.041016,2680.883789,-406.7713355,3059.906417,-433.63168,-0.046974321,0.154296875
282,C,0.404897959,2239.453125,4349.707031,2110.253906,-857.6624411,3678.964832,-397.5667,0.056915289,0.174316406
283,C,0.366439909,2444.018555,4177.441406,1733.422852,-808.8058608,3690.325814,-375.6907,-0.01332733,0.170898438
284,C,0.420861678,2777.783203,3940.576172,1162.792969,-869.0980306,3664.543299,-379.803,-0.000573266,0.170410156
285,C,0.359183673,2476.318359,4198.974609,1722.65625,-838.0758501,3629.083865,-366.88422,-0.048425499,0.171386719
286,P,0.224943311,1862.62207,5028.00293,3165.380859,-834.8422005,3688.44192,-409.18954,0.041403314,0.16796875
287,P,0.204988662,1464.257813,4941.870117,3477.612305,-144.2290668,3097.562195,-365.85507,-0.008626867,0.158691406
288,P,0.359750567,2347.119141,3972.875977,1625.756836,-762.5317331,3623.808493,-329.19977,-0.183010784,0.168945313
289,P,0.166893424,1884.155273,5652.46582,3768.310547,-158.8059642,3017.768483,-355.44498,-0.009124281,0.135253906
290,C,0.375510204,1991.821289,4015.942383,2024.121094,-752.6191145,3506.226511,-433.90024,-0.066932286,0.163085938
291,C,0.377324263,1841.088867,4059.008789,2217.919922,-780.1524022,3477.213862,-381.835,-0.128210754,0.1640625
292,C,0.321496599,2131.787109,4338.94043,2207.15332,-678.6975555,3690.509469,-338.85626,-0.213561206,0.171386719
293,C,0.328390023,2056.420898,4091.308594,2034.887695,-590.7836725,3608.962959,-433.36755,0.000319274,0.170410156
294,C,0.366439909,1647.290039,5727.832031,4080.541992,-777.8077184,3758.85384,-313.79767,0.025146678,0.169921875
295,C,0.223129252,1981.054688,5318.701172,3337.646484,-406.6484486,3577.993606,-432.23593,0.021039883,0.163574219
296,C,0.2430839,1582.69043,4145.141602,2562.451172,-343.1632686,3216.506673,-400.3991,0.030030051,0.155761719
297,C,0.246712018,1658.056641,5351.000977,3692.944336,-318.7609022,3352.10619,-461.43637,0.00658816,0.151367188
298,C,0.346485261,2131.787109,4252.807617,2121.020508,-624.1527384,3668.167099,-334.44388,-0.12125236,0.172851563
299,C,0.329659864,1690.356445,4037.475586,2347.119141,-409.1616207,3300.525905,-409.74454,0.103317271,0.165039063
300,C,0.317460317,2293.286133,4080.541992,1787.255859,-712.8598987,3633.054714,-414.1099,0.11107452,0.170410156
301,C,0.377324263,1550.390625,4252.807617,2702.416992,-512.6520991,3326.350917,-361.93335,0.031244372,0.157226563
302,C,0.368253968,2207.15332,3919.042969,1711.889648,-891.2453205,3573.604274,-363.97665,-0.003414373,0.170898438
303,C,0.371882086,1830.322266,3800.610352,1970.288086,-549.0438175,3342.710857,-404.6614,0.045794296,0.154785156
304,C,0.286621315,1614.990234,5760.131836,4145.141602,-682.231197,3726.990238,-366.04092,-0.051867594,0.170410156
305,C,0.395464853,3402.246094,4026.708984,624.4628906,-679.3707864,3783.144449,-386.7793,-0.037678663,0.17578125
306,C,0.371882086,2368.652344,4188.208008,1819.555664,-963.5810309,3692.642865,-380.42664,-0.097061919,0.169921875
307,C,0.366439909,2304.052734,4091.308594,1787.255859,-695.5769661,3597.308661,-365.84393,-0.136756606,0.164550781
308,C,0.315646259,3552.978516,3908.276367,355.2978516,-565.6873031,3748.307604,-412.2588,0.118783491,0.171386719
309,C,0.371882086,3305.34668,4048.242188,742.8955078,-898.4617647,3800.359368,-362.54327,-0.059000058,0.177246094
310,C,0.324716553,1658.056641,4974.169922,3316.113281,-389.3496719,3278.449169,-413.9367,-0.020518232,0.154296875
311,C,0.359183673,2917.749023,3832.910156,915.1611328,-560.6751275,3589.846012,-367.14615,0.034209662,0.1640625
312,C,0.345873016,3423.779297,3908.276367,484.4970703,-581.5487748,3703.808514,-368.68713,-0.005211368,0.167480469
313,C,0.377324263,1981.054688,4198.974609,2217.919922,-429.0491054,3490.850554,-328.43863,0.047029705,0.165039063
314,C,0.359183673,1851.855469,4145.141602,2293.286133,-533.9944739,3404.535846,-440.69565,-0.160379348,0.163574219
315,C,0.411791383,3434.545898,3983.642578,549.0966797,-817.6631113,3736.873428,-429.06406,-0.00258223,0.174316406
316,P,0.36462585,3111.547852,3951.342773,839.7949219,-550.346514,3648.73605,-375.53732,0.15714472,0.169921875
317,P,0.474557823,2863.916016,4015.942383,1152.026367,-764.37506,3593.327709,-353.9791,-0.061511174,0.163085938
318,P,0.394013605,2390.185547,3811.376953,1421.191406,-470.5171861,3449.016993,-373.90204,0.04827245,0.154296875
319,P,0.376598639,2562.451172,3854.443359,1291.992188,-753.081194,3492.8083,-356.0827,-0.055068144,0.168457031
320,P,0.159637188,1431.958008,3466.845703,2034.887695,-141.4456553,2525.871846,-425.47052,-0.00216536,0.122558594
321,P,0.134240363,1507.324219,4295.874023,2788.549805,-123.8357088,2735.69711,-367.3235,-0.010139685,0.120605469
322,P,0.133514739,1798.022461,3843.676758,2045.654297,-60.10041987,2643.615054,-439.3006,-0.033372225,0.115234375
323,P,0.159637188,1668.823242,3391.479492,1722.65625,-259.2503,2757.995473,-529.68713,0.094997375,0.130859375
324,P,0.148752834,1442.724609,4295.874023,2853.149414,-124.5205076,2605.774713,-398.95404,0.077369367,0.107421875
325,P,0.110294785,1625.756836,4349.707031,2723.950195,-152.9736905,2832.013478,-454.9809,0.011775225,0.119628906
326,P,0.148027211,1453.491211,3919.042969,2465.551758,-297.2572126,2759.805814,-391.04242,0.121162338,0.133789063
327,P,0.15600907,1453.491211,3596.044922,2142.553711,230.8151162,2561.152574,-473.81415,-0.058175701,0.12890625
328,P,0.156734694,1668.823242,3359.179688,1690.356445,-234.7048669,2808.49375,-443.27554,0.051119342,0.141113281
329,P,0.148027211,1464.257813,4231.274414,2767.016602,-22.05243988,2572.215107,-374.89386,0.017399736,0.108398438
330,P,0.092879819,1625.756836,3768.310547,2142.553711,213.8084189,2526.223685,-446.43094,-0.049117452,0.116210938
331,P,0.10739229,1625.756836,4360.473633,2734.716797,-50.30479095,2731.835619,-432.9591,0.102780467,0.108886719
332,P,0.113197279,1604.223633,4188.208008,2583.984375,140.5625859,2579.896032,-408.5241,0.066069011,0.10546875
333,P,0.116099773,1378.125,4382.006836,3003.881836,-89.46617618,2833.505458,-323.52396,0.085096091,0.110839844
334,P,0.121904762,1593.457031,4091.308594,2497.851563,-123.6437711,2700.248834,-448.4888,-0.020230297,0.106933594
335,P,0.121904762,1690.356445,3865.209961,2174.853516,140.2655607,2412.56754,-413.4883,-0.043611819,0.103027344
336,P,0.124807256,1431.958008,4274.34082,2842.382813,-240.5579817,2855.569696,-374.59326,-0.012918499,0.127441406
337,P,0.119002268,1561.157227,4155.908203,2594.750977,103.4715564,2587.538644,-458.82104,-0.078201803,0.111328125
338,P,0.124807256,1614.990234,4209.741211,2594.750977,29.04114083,2595.019378,-495.09894,0.071512498,0.103027344
339,P,0.113197279,1658.056641,4166.674805,2508.618164,146.3581828,2537.332742,-439.75256,0.062701802,0.106445313
340,P,0.104489796,1571.923828,3951.342773,2379.418945,-63.46145148,2696.046983,-428.38058,-0.104078561,0.116210938
341,P,0.171247166,1539.624023,3520.678711,1981.054688,-114.8801631,2597.737094,-479.7741,-0.028978648,0.129394531
342,P,0.133514739,1475.024414,4349.707031,2874.682617,22.39362556,2677.23172,-410.96594,-0.105164595,0.108886719
343,P,0.150929705,1701.123047,4382.006836,2680.883789,-414.4302763,2953.950894,-467.21338,0.080069318,0.12109375
344,P,0.104489796,1625.756836,4349.707031,2723.950195,-83.05655087,2788.153697,-277.9791,-0.03955583,0.115234375
345,P,0.119002268,1464.257813,3875.976563,2411.71875,-75.96149001,2599.408365,-446.1768,-0.013186761,0.107910156
346,P,0.113197279,1658.056641,4608.105469,2950.048828,-440.7475198,3260.289894,-345.92865,0.183042489,0.133789063
347,P,0.17414966,1528.857422,3617.578125,2088.720703,-208.0048117,2696.96596,-550.6491,0.032897142,0.133789063
348,P,0.104489796,1830.322266,4252.807617,2422.485352,36.18608445,2658.853815,-432.3277,-0.05197787,0.114257813
349,P,0.095782313,1776.489258,4123.608398,2347.119141,-72.62567813,2662.659367,-397.03177,-0.13640357,0.10546875
350,P,0.119727891,1668.823242,4295.874023,2627.050781,69.48306101,2552.343598,-380.94992,-0.090303145,0.104492188
351,P,0.108843537,1647.290039,4155.908203,2508.618164,-29.44273932,2510.594611,-339.10236,0.061657143,0.109375
352,P,0.130612245,1614.990234,3585.27832,1970.288086,-21.79010161,2508.489724,-402.00363,0.067373985,0.110351563
353,P,0.106666667,1539.624023,4651.171875,3111.547852,-130.2433743,2700.758053,-313.55698,-0.004919676,0.107421875
354,P,0.095782313,1701.123047,4177.441406,2476.318359,198.9580331,2635.075177,-412.15295,-0.055811053,0.106933594
355,P,0.108843537,1604.223633,3380.712891,1776.489258,145.4778998,2561.43414,-467.44794,0.118991739,0.122558594
356,P,0.101587302,1582.69043,4306.640625,2723.950195,-221.7176032,2680.515073,-415.72647,-0.158440734,0.106445313
357,P,0.111020408,1711.889648,3003.881836,1291.992188,332.6194408,2541.873251,-516.3895,0.048370357,0.116699219
358,P,0.163265306,1647.290039,4080.541992,2433.251953,-140.3203245,2749.448494,-424.45612,-0.012065509,0.122558594
359,P,0.139319728,1453.491211,4328.173828,2874.682617,-144.5334201,2572.618944,-397.2414,-0.060037518,0.112304688
360,C,0.106666667,1679.589844,4177.441406,2497.851563,248.6001154,2607.703213,-344.0897,-0.096018753,0.11328125
361,C,0.310113379,2045.654297,3703.710938,1658.056641,-420.8467469,3244.213276,-420.4824,-0.05117121,0.15625
362,C,0.254693878,1798.022461,3229.980469,1431.958008,-354.770155,2918.343344,-440.78784,0.092054296,0.140136719
363,C,0.243809524,1905.688477,3811.376953,1905.688477,135.6361012,2419.607052,-376.4646,-0.10900623,0.098632813
364,C,0.167619048,1991.821289,2863.916016,872.0947266,89.33847736,2488.949093,-473.30664,0.014390904,0.112304688
365,C,0.343492063,2185.620117,3714.477539,1528.857422,-459.8691415,3328.314745,-414.65057,0.034295128,0.161132813
366,C,0.37877551,2067.1875,3552.978516,1485.791016,-457.085852,3134.739,-430.59866,-0.046790226,0.1484375
367,C,0.245986395,2077.954102,2734.716797,656.7626953,-59.22264738,2543.81139,-413.15494,0.010622872,0.111328125
368,C,0.215510204,2131.787109,3025.415039,893.6279297,-59.01856782,2610.412248,-371.82642,-0.026340115,0.116210938
369,C,0.391836735,2896.21582,3639.111328,742.8955078,-667.3240895,3336.355514,-426.40903,-0.191280692,0.157714844
370,C,0.26122449,2110.253906,3197.680664,1087.426758,-309.7126352,2770.018167,-417.6077,0.017059714,0.126464844
371,C,0.337414966,2616.28418,3660.644531,1044.360352,-681.4772301,3319.74398,-360.13504,-0.140244439,0.157714844
372,C,0.313469388,2013.354492,3725.244141,1711.889648,-590.7423872,3264.500822,-445.49155,-0.046654471,0.156738281
373,C,0.413605442,2271.75293,3736.010742,1464.257813,-705.3618483,3296.348982,-370.76434,0.012177929,0.158203125
374,C,0.313469388,2325.585938,3477.612305,1152.026367,-554.0927751,3309.411685,-396.37357,-0.049448173,0.151855469
375,C,0.343945578,2153.320313,3919.042969,1765.722656,-663.9202581,3454.043408,-347.2181,-0.260800351,0.164550781
376,C,0.428843537,2024.121094,3649.87793,1625.756836,-578.8174795,3110.915881,-426.60962,-0.050299448,0.1484375
377,C,0.383129252,2616.28418,3585.27832,968.9941406,-666.0830285,3269.552569,-392.23315,0.018710396,0.154296875
378,C,0.424489796,2605.517578,3574.511719,968.9941406,-781.6106998,3282.684536,-384.68512,0.052686533,0.151855469
379,C,0.420136054,3014.648438,3542.211914,527.5634766,-733.2367847,3273.538435,-386.06244,-0.102266868,0.15234375
380,C,0.200272109,1851.855469,4177.441406,2325.585938,81.81811785,2478.25925,-403.87036,-0.014344728,0.104492188
381,C,0.215510204,2034.887695,2960.81543,925.9277344,-91.42281984,2657.825176,-409.46817,0.023820878,0.120605469
382,C,0.187210884,2142.553711,2950.048828,807.4951172,-74.95257109,2680.802516,-436.88788,0.071241335,0.117675781
383,C,0.402721088,3014.648438,3563.745117,549.0966797,-687.1109265,3303.893294,-424.0365,0.020546062,0.152832031
384,C,0.171972789,2045.654297,3477.612305,1431.958008,67.50352323,2662.254216,-315.3712,0.065624287,0.115722656
385,C,0.365714286,2433.251953,3628.344727,1195.092773,-699.6258895,3357.659524,-335.71326,-0.018263856,0.16015625
386,C,0.370068027,2799.316406,3499.145508,699.8291016,-617.4559095,3204.307926,-353.68625,0.043006867,0.152832031
387,C,0.256870748,1916.455078,3100.78125,1184.326172,4.016574597,2465.722462,-415.50186,0.01734529,0.109863281
388,C,0.167619048,2207.15332,2810.083008,602.9296875,55.73675251,2684.160501,-431.15094,0.035303814,0.12109375
389,C,0.439727891,2142.553711,3574.511719,1431.958008,-566.0993278,3196.215112,-388.39178,0.047509901,0.148925781
390,C,0.339591837,1851.855469,3499.145508,1647.290039,-485.8428972,3118.602708,-476.09988,-0.024613892,0.137695313
391,C,0.350498866,2777.783203,3714.477539,936.6943359,-461.6789194,3449.105641,-237.95981,0.268239368,0.161132813
392,C,0.367891156,2400.952148,3682.177734,1281.225586,-576.3860639,3280.650113,-361.74133,0.011198498,0.155273438
393,C,0.391836735,2917.749023,3596.044922,678.2958984,-666.5075065,3306.990993,-403.07166,-0.001561634,0.155761719
394,C,0.373310658,2336.352539,3649.87793,1313.525391,-356.3842122,3299.123038,-432.68033,0.014281269,0.155273438
395,C,0.483265306,3262.280273,3628.344727,366.0644531,-881.3801602,3429.599756,-364.5277,-0.15962888,0.159667969
396,C,0.333061224,2056.420898,3509.912109,1453.491211,-594.2930435,3137.630535,-446.4221,-0.020088738,0.146484375
397,C,0.11755102,1981.054688,3994.40918,2013.354492,190.3757261,2607.587782,-484.37137,0.06912228,0.109375
398,C,0.363537415,2174.853516,3639.111328,1464.257813,-701.2119838,3276.777983,-386.94748,0.068587687,0.158203125
399,C,0.40707483,2863.916016,3628.344727,764.4287109,-572.0035324,3367.594072,-351.0914,-0.07608665,0.157714844
400,C,0.528979592,1830.322266,3563.745117,1733.422852,-603.6209707,3111.551536,-317.8852,-0.152296843,0.149902344
401,C,0.163265306,1582.69043,3649.87793,2067.1875,-29.7959454,2416.386542,-516.4704,0.068134255,0.102050781
402,C,0.424489796,2497.851563,3520.678711,1022.827148,-493.5812562,3197.318946,-370.31558,0.08839274,0.151855469
403,P,0.163265306,1593.457031,3520.678711,1927.22168,-46.20261861,2677.68062,-439.21368,0.031320206,0.129394531
404,P,0.189387755,1798.022461,4209.741211,2411.71875,-86.17782575,2582.050526,-484.3867,0.058079817,0.10546875
405,P,0.192653061,1679.589844,3466.845703,1787.255859,-174.0612975,2775.219727,-480.34467,-0.081593988,0.135742188
406,P,0.182857143,1658.056641,3423.779297,1765.722656,-33.63009162,2617.716747,-341.35715,-0.000189646,0.112304688
407,P,0.21877551,1798.022461,4209.741211,2411.71875,-34.28446555,2569.018603,-426.97836,0.036730544,0.101074219
408,P,0.179591837,1787.255859,3994.40918,2207.15332,84.39638074,2542.914279,-383.79294,-0.062399105,0.100585938
409,P,0.251428571,1625.756836,3057.714844,1431.958008,-96.41702756,2665.503478,-410.61816,0.026142472,0.12890625
410,P,0.156734694,1636.523438,4080.541992,2444.018555,-1.523660323,2544.200217,-500.5496,0.051494003,0.10546875
411,P,0.280816327,1453.491211,3348.413086,1894.921875,-38.43706424,2597.987242,-397.539,-0.006016727,0.134765625
412,P,0.26122449,1625.756836,2896.21582,1270.458984,-22.01989392,2434.082837,-436.0338,0.064051453,0.113769531
413,P,0.192653061,1625.756836,4209.741211,2583.984375,75.38503618,2475.582138,-437.85907,0.023924383,0.101074219
414,P,0.207346939,1571.923828,4080.541992,2508.618164,-85.72784123,2677.939405,-504.86734,0.101278419,0.097167969
415,P,0.246530612,2131.787109,2767.016602,635.2294922,-159.911776,2590.237373,-423.0272,0.055952381,0.119628906
416,P,0.168163265,1851.855469,3100.78125,1248.925781,-45.18111159,2486.929063,-402.7697,0.144911325,0.107910156
417,P,0.233469388,2002.587891,3380.712891,1378.125,-256.1914385,2722.442741,-354.63727,-0.268197103,0.124023438
418,P,0.241632653,1959.521484,3079.248047,1119.726563,-309.3700058,2777.065229,-389.3907,0.051932883,0.129394531
419,P,0.168163265,1582.69043,4145.141602,2562.451172,26.48588508,2588.507562,-364.19284,0.061631624,0.114746094
420,P,0.171428571,1862.62207,4188.208008,2325.585938,127.8439767,2584.792936,-461.56256,-0.076060244,0.109863281
421,P,0.230204082,1518.09082,4059.008789,2540.917969,47.98510037,2496.851505,-472.38177,-0.064821467,0.096679688
422,P,0.21877551,2196.386719,2745.483398,549.0966797,-116.9903992,2646.318511,-387.60013,-0.102272001,0.1171875
423,P,0.191020408,1614.990234,4145.141602,2530.151367,-2.585223173,2579.175478,-453.7329,-0.128863309,0.104492188
424,P,0.200816327,1776.489258,4091.308594,2314.819336,-112.3428693,2648.480851,-457.21988,-0.037902601,0.104492188
425,P,0.249795918,1991.821289,2627.050781,635.2294922,143.9355623,2409.825352,-398.3995,0.054159794,0.106445313
426,P,0.194285714,1701.123047,4209.741211,2508.618164,4.18835386,2550.891512,-413.5984,-0.080703598,0.10546875
427,P,0.124081633,2077.954102,2863.916016,785.9619141,64.84276823,2683.33414,-409.8736,0.122595834,0.126464844
428,P,0.204081633,1862.62207,3520.678711,1658.056641,192.1909418,2342.553192,-343.23615,0.023479532,0.104003906
429,P,0.177959184,1679.589844,3133.081055,1453.491211,-336.5990738,2718.985844,-416.3906,-0.062484562,0.12890625
430,P,0.187755102,1937.988281,3046.948242,1108.959961,-368.9880697,2833.840721,-443.9583,-0.053918132,0.131835938
431,P,0.230204082,1959.521484,2583.984375,624.4628906,143.248506,2377.322041,-367.2456,0.06794888,0.109863281
432,P,0.220408163,1431.958008,3316.113281,1884.155273,-91.14104686,2548.120702,-381.00616,0.038008523,0.128417969
433,P,0.20244898,1582.69043,4274.34082,2691.650391,-65.49513923,2631.834706,-399.84302,-0.09919795,0.111816406
434,P,0.191020408,1711.889648,3025.415039,1313.525391,-94.49225242,2546.051102,-544.233,0.071026673,0.119140625
435,C,0.435623583,2024.121094,3456.079102,1431.958008,-382.7759992,3095.411746,-408.72894,-0.032288098,0.145019531
436,C,0.349319728,3046.948242,3477.612305,430.6640625,-125.0750072,3294.949684,-403.5447,-0.084488066,0.148925781
437,C,0.372244898,1690.356445,3316.113281,1625.756836,-290.6281422,2850.75273,-418.7036,-0.013516158,0.134277344
438,C,0.453877551,1873.388672,3423.779297,1550.390625,-252.760943,3022.428357,-384.80316,0.196250871,0.143066406
439,C,0.312698413,2174.853516,3380.712891,1205.859375,-462.8542907,3235.70018,-346.22165,-0.001296372,0.148925781
440,C,0.432290249,2874.682617,3380.712891,506.0302734,-456.1163936,3284.505421,-381.01367,0.138202162,0.150390625
441,C,0.173061224,1927.22168,3176.147461,1248.925781,-388.1113863,2881.017691,-420.96918,0.122121489,0.137207031
442,C,0.357823129,2400.952148,3413.012695,1012.060547,-396.853612,3098.746209,-369.80087,0.046022368,0.144042969
443,C,0.347052154,1679.589844,3316.113281,1636.523438,-426.9723146,2977.99074,-429.9344,-0.090322714,0.142089844
444,C,0.419591837,2293.286133,3456.079102,1162.792969,-478.5699022,3114.493496,-413.05954,-0.050322121,0.142578125
445,C,0.331428571,1442.724609,3445.3125,2002.587891,-170.3853848,2644.60803,-381.0874,0.045759126,0.126464844
446,C,0.432290249,2530.151367,3499.145508,968.9941406,-487.1139369,3199.380007,-357.4729,0.02216435,0.147949219
447,C,0.346507937,2508.618164,3499.145508,990.5273438,-301.2156256,3118.430025,-366.31488,0.015262482,0.147460938
448,C,0.401632653,1690.356445,3305.34668,1614.990234,-456.0176121,2901.853511,-429.09036,0.063220959,0.136230469
449,C,0.450612245,2411.71875,3445.3125,1033.59375,-635.6313269,3160.512138,-414.45157,-0.144408982,0.147460938
450,C,0.431020408,2637.817383,3413.012695,775.1953125,-284.8633739,3165.823465,-399.4386,-0.005026989,0.147460938
451,C,0.427755102,2616.28418,3445.3125,829.0283203,-559.2668907,3189.404093,-372.28482,-0.033997081,0.149902344
452,C,0.37521542,2799.316406,3445.3125,645.9960938,280.984234,3277.42949,-311.47232,0.065025235,0.149902344
453,C,0.476734694,2530.151367,3531.445313,1001.293945,-555.8740691,3202.649087,-360.04358,0.052640942,0.146972656
454,C,0.342585034,2670.117188,3520.678711,850.5615234,-305.8859103,3230.806165,-375.90036,-0.093084359,0.150878906
455,C,0.44861678,1733.422852,3456.079102,1722.65625,-212.4691211,3029.63652,-353.762,0.053778112,0.135742188
456,C,0.450612245,2260.986328,3499.145508,1238.15918,-343.1574466,3138.399977,-368.5568,0.02297113,0.14453125
457,C,0.356235828,2034.887695,3531.445313,1496.557617,-399.1805655,3189.951642,-384.64166,0.009481236,0.145019531
458,C,0.514285714,2002.587891,3488.378906,1485.791016,-598.2779638,3103.220906,-413.10425,-0.029956626,0.146972656
459,C,0.396734694,2476.318359,3369.946289,893.6279297,-498.4105071,3110.402132,-430.06473,0.096269674,0.147949219
460,C,0.38154195,2519.384766,3509.912109,990.5273438,-342.0171189,3190.477655,-388.09192,0.069081282,0.149902344
461,C,0.385759637,2174.853516,3542.211914,1367.358398,-527.6878016,3169.066769,-364.82394,-0.012563648,0.145996094
462,C,0.375192744,1604.223633,3434.545898,1830.322266,111.0010951,2815.348384,-266.6521,-0.037471154,0.142578125
463,C,0.397369615,2077.954102,3445.3125,1367.358398,-371.5294345,3080.218829,-332.3811,-0.014467025,0.145019531
464,C,0.453877551,2002.587891,3456.079102,1453.491211,-459.2257055,3025.219967,-411.1681,-0.050421788,0.142578125
465,C,0.460408163,3090.014648,3542.211914,452.1972656,-823.6952812,3365.080915,-377.44095,-0.024593159,0.15625
466,C,0.44861678,2422.485352,3660.644531,1238.15918,-450.758304,3250.259797,-387.84393,0.053849135,0.151367188
467,C,0.44047619,2540.917969,3897.509766,1356.591797,-566.1554707,3371.641411,-304.10657,-0.197782546,0.15625
468,C,0.454603175,1905.688477,3477.612305,1571.923828,-351.0501449,3115.651319,-333.7206,-0.05776388,0.144042969
469,C,0.447346939,2217.919922,3585.27832,1367.358398,-510.2719485,3248.610969,-354.7954,-0.008389719,0.15234375
470,C,0.358888889,2767.016602,3531.445313,764.4287109,232.1996939,3275.185402,-348.31223,-0.014474712,0.154785156
471,C,0.478367347,2508.618164,3402.246094,893.6279297,-508.1430121,3109.43416,-369.05984,0.010739636,0.143066406
